,Chromosome size,Population size,Max. gens,No. objectives,Obj. 1 name,Objective 1,Obj. 2 name,Objective 2,Time,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10
0,10,10,100,2,Time,0.03493837277560541,Nodes on fire,0.026010933075224174,4.627863168716431,"[0.6690530368416585, 0.6569847124473258, 0.5586351828990844, 0.2379010512179207, 0.7878379451923385]","[0.44409434629859856, 0.8009390062980287, 0.4365799738961268, 0.8314111623875693, 0.15467380524185015]","[0.4429198810190056, 0.41110826909851883, 0.33923500244940474, 0.8106193988663392, 0.2759691231507416]","[0.08021702798708885, 0.5865499705288987, 0.9484482281079282, 0.6627425643069582, 0.2952743383722847]","[0.1122911301202345, 0.0881494185700532, 0.9473258811489599, 0.26923878304230275, 0.07540777115355513]","[0.2707060594732823, 0.632423455365623, 0.5968184173257014, 0.40229225851628114, 0.14311304453148177]","[0.6486396258301248, 0.30465483924574654, 0.22667746507539943, 0.9310733923822204, 0.23027325136163956]","[0.05604525185944076, 0.7379053554150217, 0.07772372602460509, 0.029788673353367767, 0.5553538720093848]","[0.12077173469613267, 0.9248922682867112, 0.645443826866844, 0.4444548014692765, 0.08339715860668717]","[0.38789451131663977, 0.9433975947112897, 0.8384367410178194, 0.28010359773661175, 0.8635336578310828]",LDEG,LDEG,GDEG,GDEG,LDEG,GDEG,LDEG,LDEG,GDEG,GDEG
1,10,10,100,2,Time,0.000988704723176248,Nodes on fire,0.6437563997981202,4.627863168716431,"[0.4414950781461201, 0.5871090583297914, 0.9259566863646014, 0.7321683776363698, 0.2922820514429524]","[0.7726953260727819, 0.2867466370652888, 0.7381843648471282, 0.4899132186211088, 0.2800734824579243]","[0.7445825867643667, 0.40232145899241034, 0.5915790585438969, 0.7621300283326266, 0.00522565177495804]","[0.7956245701247454, 0.5936366105979543, 0.9618007078695567, 0.09234346607520894, 0.3455738086903589]","[0.6571794131078392, 0.09324947566805575, 0.865918227837157, 0.0912125899521038, 0.3139977688123533]","[0.18500504163503584, 0.77597249612342, 0.5428817810399758, 0.6303505232684049, 0.2418017262803357]","[0.06298984215192138, 0.9281674014540893, 0.9600622436251753, 0.00021897416142468984, 0.5541262602610113]","[0.8516839656988, 0.4452023145638747, 0.0597681068887308, 0.6212198384731528, 0.16073348222169925]","[0.7731205934890976, 0.4092070581362425, 0.16941566684341614, 0.10055738334287556, 0.4111978410704016]","[0.8830406967909015, 0.7121849705031879, 0.7984269954583489, 0.40209686494273156, 0.8425065713581554]",GDEG,LDEG,LDEG,GDEG,GDEG,LDEG,LDEG,GDEG,GDEG,GDEG
2,10,10,100,2,Time,0.053021483012490433,Nodes on fire,0.021223276346352682,4.627863168716431,"[0.3686956193743076, 0.3922299443446524, 0.5198783299076186, 0.2535953868674028, 0.608181579633205]","[0.38503598531702166, 0.11641134905916029, 0.9951617961830207, 0.9368043665478478, 0.8909513730121735]","[0.9991157345175361, 0.29200028602382255, 0.5963877038291927, 0.13822954683293964, 0.7955230982273352]","[0.6021011714459777, 0.7364669620241604, 0.8790016290774207, 0.08568226389851308, 0.054478513866981326]","[0.3209248603864393, 0.30064998961461653, 0.013019129991992728, 0.8903757037842253, 0.8620379353902807]","[0.52440737197497, 0.7272566031275013, 0.4211366413019636, 0.042589149190180975, 0.904733850870358]","[0.7247213323241976, 0.8264786494098262, 0.9714516669233205, 0.33486573097698413, 0.3472763036247757]","[0.5609323488506164, 0.49024143261067454, 0.9419455776550584, 0.869402134580627, 0.04515694947773008]","[0.10018818954674669, 0.029830566397098357, 0.7516475714411863, 0.07051018119362618, 0.9196497950010408]","[0.23256955596661721, 0.6904154586598695, 0.29099226217158725, 0.6478999893452293, 0.4122725109441826]",LDEG,LDEG,GDEG,GDEG,GDEG,LDEG,GDEG,LDEG,GDEG,LDEG
3,10,10,100,2,Time,0.0008481687710876207,Nodes on fire,0.6955585592097405,4.627863168716431,"[0.7356275472434216, 0.10153864410992663, 0.26235716550612986, 0.730145824029945, 0.12447264066864627]","[0.8280814892707303, 0.6922665455183374, 0.9608584653153139, 0.7308314475497754, 0.9465215888555326]","[0.9793681594752033, 0.5403405638982772, 0.13147399680466298, 0.4497943089004056, 0.2363117547919792]","[0.9142332495767693, 0.8824032756009305, 0.4294927439446261, 0.9131302833210472, 0.6361777102479061]","[0.5818343849219801, 0.531697595072834, 0.053298746761810456, 0.8738839085179587, 0.9860994422550384]","[0.158123272364722, 0.14402944862778233, 0.24949714774041298, 0.03060873359439309, 0.5045884657421202]","[0.5892580357699495, 0.03373889271442709, 0.8582994510086288, 0.7081182959479725, 0.7071497345959114]","[0.5365069685354501, 0.306160808638281, 0.43172805350035837, 0.9053236644691857, 0.0801884622728295]","[0.27803690015923155, 0.5554121085684997, 0.9898561995740273, 0.04255491910459186, 0.8695756526966142]","[0.234960624255657, 0.1710197636160079, 0.43266779402403, 0.5223498475484636, 0.9245555339416118]",GDEG,GDEG,GDEG,GDEG,GDEG,GDEG,LDEG,LDEG,GDEG,GDEG
4,10,10,100,2,Time,0.16729290857211854,Nodes on fire,0.003030613623947076,4.627863168716431,"[0.8768055066116615, 0.9303061674694327, 0.9016037560906098, 0.7314160408251109, 0.5904837175345838]","[0.6469765539454821, 0.5865192979782629, 0.33208742527301804, 0.07295240989486329, 0.6289973756193264]","[0.5030653366677683, 0.9569476569767078, 0.5789417122201432, 0.10962730253597242, 0.5436406047778035]","[0.43847355797360443, 0.8944126471113919, 0.7849029354387039, 0.45800474146320647, 0.8479375687315421]","[0.4090397398864558, 0.3473133970877095, 0.2887315544858303, 0.28414793063697874, 0.8380609566755269]","[0.13001571283740643, 0.407937609196371, 0.932404016637379, 0.46873098635865773, 0.7796670149263905]","[0.5844117474656764, 0.5313405127151203, 0.2906908222968725, 0.5300545879511832, 0.2627155755719539]","[0.8168890740874784, 0.931120949023868, 0.02925730441974772, 0.3275847954271208, 0.27931624236114305]","[0.35683201031622513, 0.9993944030437416, 0.9497732063248736, 0.6693155987821606, 0.17674969068002722]","[0.2264072347684961, 0.2345155540434709, 0.1993245440860214, 0.9441881676024879, 0.8688638953793341]",GDEG,LDEG,LDEG,GDEG,GDEG,LDEG,LDEG,LDEG,LDEG,GDEG
5,10,10,100,2,Time,0.1591259736654015,Nodes on fire,0.003035221796714449,4.627863168716431,"[0.5074574310809534, 0.06624360653213635, 0.4172213362732434, 0.17172815833713906, 0.461920061021039]","[0.1454807151738351, 0.2898835194233641, 0.2747302808282712, 0.33718282492043006, 0.7213861379415316]","[0.177490004874171, 0.8027515901603783, 0.41888678598206874, 0.7242762351360212, 0.13596358222655225]","[0.20119655595011188, 0.5102081903337096, 0.14687973660474296, 0.2514391372186604, 0.0441333459510983]","[0.135518144314135, 0.8460796839996507, 0.1428772135507379, 0.10536033134805889, 0.10937478515274002]","[0.4985021227912697, 0.7490467707338349, 0.7572821341672161, 0.3515708688290593, 0.17478541533898895]","[0.07476858635198536, 0.15369917057835403, 0.27722583857417815, 0.41922964536421503, 0.6823075494504873]","[0.3606989505587298, 0.6699935235156371, 0.17882657344882757, 0.1811484206684496, 0.8798551965803149]","[0.8118747441350055, 0.23657815070473986, 0.47949585280931617, 0.06981700907884825, 0.3032425813094666]","[0.1990732505577968, 0.046044479759218104, 0.9754141805805397, 0.9652330828163121, 0.9196474910724853]",GDEG,LDEG,GDEG,GDEG,GDEG,LDEG,LDEG,LDEG,GDEG,GDEG
6,10,10,100,2,Time,0.8866758300118645,Nodes on fire,0.000825379001309523,4.627863168716431,"[0.2814388298027266, 0.3515891853035136, 0.26838711282889294, 0.1980359169318855, 0.12719723638508096]","[0.13713422284441057, 0.9615636747315013, 0.500399398223745, 0.040717587267757316, 0.8109985112315904]","[0.31264198011769784, 0.6310042950748596, 0.31046428995156383, 0.9097819850086002, 0.298510744310151]","[0.35385450938272733, 0.17885799257393564, 0.38139352779199087, 0.996444314905869, 0.31181184669338635]","[0.8976724523569719, 0.44492813158896216, 0.3527541457213391, 0.5166216502969219, 0.15414666718133307]","[0.32207813551261566, 0.9038516467794824, 0.8855974618107179, 0.8082973548616703, 0.6766876799351238]","[0.9994483792422116, 0.3538343346953936, 0.7521377705917827, 0.25902973754475855, 0.5174363642110437]","[0.8764028904546063, 0.0918666069856322, 0.9667066029636678, 0.2075099648496812, 0.015874744069067193]","[0.40435732293432847, 0.5041691664381083, 0.5173371404161479, 0.246408913312957, 0.14135681496471075]","[0.4491749656106877, 0.7706135925130865, 0.45000149268329614, 0.9578104658351059, 0.8497883505447017]",LDEG,LDEG,GDEG,GDEG,GDEG,GDEG,GDEG,LDEG,GDEG,LDEG
7,10,10,100,2,Time,0.1188750672669503,Nodes on fire,0.013110626199891673,4.627863168716431,"[0.7239424061184219, 0.2519595522765756, 0.3270720962877375, 0.06775578474949995, 0.76704495821176]","[0.2882765817952482, 0.1294271725090086, 0.06133764677432152, 0.3851428715507147, 0.8648178946505894]","[0.05407029956246445, 0.23613190279555252, 0.5557278875842149, 0.34863343663929114, 0.8334006836040474]","[0.4168642688936339, 0.37392539700820193, 0.9358556300443269, 0.47872350203476977, 0.031133838069356323]","[0.1092674281266881, 0.10270325586453366, 0.6647373613750989, 0.7711659641728542, 0.34489554591961225]","[0.5199996590984434, 0.7069556175884086, 0.026678478779193604, 0.5078602115274505, 0.54537612205081]","[0.1259204200983285, 0.8522327614440433, 0.9310482067790813, 0.5872161775080518, 0.5087473599033968]","[0.12966840705547888, 0.14074303917413566, 0.04517471004523832, 0.881001306916347, 0.29929962870126514]","[0.9319762489087181, 0.9165765840937559, 0.6310114590387481, 0.38490606833425633, 0.5301570541760229]","[0.7035787430486938, 0.05313873909625133, 0.7350981004851399, 0.33973963532726403, 0.7619923440095384]",GDEG,LDEG,GDEG,GDEG,GDEG,GDEG,LDEG,GDEG,GDEG,GDEG
8,10,10,100,2,Time,0.0035592868600672345,Nodes on fire,0.04190896154094359,4.627863168716431,"[0.8306224486504424, 0.033978677564022286, 0.9994768536630687, 0.10713684297952553, 0.0511466595628316]","[0.1938408005845419, 0.1902382047551031, 0.9581017752788497, 0.9333937648796655, 0.707320203413903]","[0.2100907054548551, 0.6874755487515203, 0.21167649500764707, 0.3364271839986629, 0.31189536455353195]","[0.08063751751244352, 0.07143720896947947, 0.8712150252711086, 0.9133378996687169, 0.8190162655529724]","[0.05163374761301476, 0.9206997206689957, 0.22992288254688975, 0.8960705243210844, 0.5601722326431234]","[0.7189770869506967, 0.2967366804137117, 0.4194879590355912, 0.818211194012752, 0.25114161795559176]","[0.14889150591770917, 0.12119862106172719, 0.8040762472612603, 0.16791536166766774, 0.8692226557204982]","[0.9518210608653029, 0.7250798297727573, 0.8137068998268968, 0.5184924384433784, 0.9467864498053212]","[0.199002941924165, 0.6174381132274553, 0.20083946953147103, 0.26145743795777787, 0.8768095423708214]","[0.9928059420574697, 0.8371788921188503, 0.29379908052241765, 0.13840094185973328, 0.2573767836458297]",GDEG,LDEG,GDEG,GDEG,GDEG,GDEG,LDEG,LDEG,GDEG,GDEG
9,10,10,100,2,Time,0.00021200768746132415,Nodes on fire,0.9046176159775483,4.627863168716431,"[0.434637550987662, 0.15519383998940683, 0.6662872916671346, 0.2781085132194745, 0.19623219159312044]","[0.6590731142331395, 0.5512829234967218, 0.2721786982065303, 0.19124015038097375, 0.08430843257409792]","[0.4310667397257435, 0.2856970692324602, 0.8309673089645692, 0.25177301957696785, 0.2096365662267904]","[0.4674322300021432, 0.6650404983759012, 0.758455169944201, 0.8292989586602393, 0.8167580685486745]","[0.9196324181372421, 0.03887269704088647, 0.9843261628738408, 0.6471346134735834, 0.2868954681619249]","[0.8905342609666097, 0.7746339948851978, 0.3161684107082394, 0.41184127488046607, 0.7827689554645383]","[0.34993745907315565, 0.19642221406558646, 0.18141366042815676, 0.36671636689842624, 0.8852275279878822]","[0.860433517452098, 0.2616329042820571, 0.5335116779799494, 0.49265891549172525, 0.7106036822604158]","[0.03739142720391708, 0.13552815317274924, 0.6645798603459551, 0.22117360581260892, 0.22504822389021284]","[0.6879156818874053, 0.2850393064813992, 0.14397802765212275, 0.457699419589615, 0.8033131685316017]",GDEG,GDEG,LDEG,GDEG,GDEG,LDEG,LDEG,LDEG,LDEG,GDEG
