,Chromosome size,Population size,Max. gens,No. objectives,Obj. 1 name,Objective 1,Obj. 2 name,Objective 2,Time,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10
0,10,10,100,2,Time,0.013394539866295907,Nodes on fire,0.01683783928563598,5.132709741592407,"[0.134882863051619, 0.7746865812491718, 0.12329132580976687, 0.8056707143818277, 0.22993997001456457]","[0.030146471662074847, 0.24674711644392733, 0.06619045774518573, 0.22789275412872256, 0.8208630177516656]","[0.7449173427727733, 0.1315313137232612, 0.5994363657858912, 0.5407638610754235, 0.2979328888992725]","[0.09007163960660658, 0.2986455080723427, 0.7110085643319248, 0.206748470605838, 0.9219771641009233]","[0.9988854833171984, 0.5861815947424996, 0.5551001616664225, 0.7697367435220627, 0.3378219540754912]","[0.4811757119523734, 0.5755835517727761, 0.6699020238923723, 0.371769460382676, 0.34887125966629584]","[0.8804269145997073, 0.45569427570703924, 0.35318586327775947, 0.32499098109764557, 0.31381407054687027]","[0.8502442922109735, 0.2018300800145144, 0.84309993148085, 0.562023229908815, 0.04131964123719756]","[0.6018985510118311, 0.5611355836545158, 0.08383550995150746, 0.42758650932535347, 0.11459651281000338]","[0.8220435665807544, 0.8126581427920418, 0.6929647513542307, 0.7682237899553817, 0.06457702846843771]",LDEG,GDEG,GDEG,LDEG,LDEG,LDEG,GDEG,LDEG,LDEG,GDEG
1,10,10,100,2,Time,0.051360812582353255,Nodes on fire,0.0029275692999638503,5.132709741592407,"[0.7129738101280029, 0.46554198489457055, 0.462949717509636, 0.10064556741949804, 0.6534767638502226]","[0.8525043949727098, 0.3170992924968984, 0.8485720864625216, 0.9241783044288785, 0.7027632420635559]","[0.6865856748407745, 0.5507486306142848, 0.22172685496265188, 0.9036176214719014, 0.04405881536941003]","[0.4017688413478382, 0.45111912164677526, 0.9041720004948659, 0.2145789903925518, 0.7450015219610004]","[0.5956255893131561, 0.3048325460035691, 0.29183920868895763, 0.48219273313407185, 0.7149513540834842]","[0.8236577503652904, 0.9752746860839743, 0.6567473169987318, 0.7070771282435215, 0.39305493928618873]","[0.9353535638676684, 0.3724257718886588, 0.8441289203086783, 0.6528637420530545, 0.5214882139076007]","[0.7176755939677458, 0.6056453892880013, 0.6126803354874946, 0.6245415616541513, 0.34943111730222454]","[0.9176566618595601, 0.4455350289745337, 0.43908047523377247, 0.39757303173549885, 0.3309004915632051]","[0.7761150776272573, 0.9467105202734937, 0.5773303318223924, 0.09727292519128117, 0.17349497410664605]",LDEG,GDEG,GDEG,LDEG,GDEG,GDEG,GDEG,GDEG,LDEG,LDEG
2,10,10,100,2,Time,0.0021487744539057108,Nodes on fire,0.11623012499155594,5.132709741592407,"[0.9179720956612001, 0.8991279900864744, 0.03426130079145351, 0.6101659002107394, 0.2597182192850255]","[0.2186668906531728, 0.8604750788999042, 0.11291065818689783, 0.7076388637487998, 0.9631776477153215]","[0.9570245358102458, 0.9854689707366396, 0.43816678147977595, 0.7061825462062784, 0.20333444528027234]","[0.43917675260798217, 0.6040179523188208, 0.7213156307093498, 0.2749252718634835, 0.8708398025182995]","[0.5315471653876879, 0.6417324719251025, 0.15693536732474833, 0.0918833511609003, 0.6939387254710507]","[0.8934319040687814, 0.523130819763117, 0.9740030065645555, 0.28839304491855466, 0.4982776937690725]","[0.09221610202866626, 0.4124455449868152, 0.5011861017448651, 0.36600643825529633, 0.8224154858564221]","[0.4393090710664952, 0.8472681794407455, 0.2777747129878967, 0.4323493729024076, 0.072029934525631]","[0.6178891995965636, 0.381221327709484, 0.058305761127802946, 0.9171104305906028, 0.3387398753747176]","[0.6434575996227689, 0.5017006508131642, 0.16648346263540226, 0.7791485993269684, 0.058892078088164324]",GDEG,GDEG,GDEG,LDEG,GDEG,GDEG,GDEG,LDEG,LDEG,GDEG
3,10,10,100,2,Time,0.43969145600212545,Nodes on fire,0.0025372898021694956,5.132709741592407,"[0.8764676380853805, 0.1619898915472875, 0.8988890053843158, 0.36549218232726255, 0.8437492005886529]","[0.28228291111766945, 0.18609056017698933, 0.09448108185678827, 0.9215650520733061, 0.045700782949392726]","[0.6372337971857874, 0.6765096183799418, 0.5252159393780969, 0.1665101359455058, 0.30146018676678044]","[0.20108236541260038, 0.7075667376833517, 0.5609211080954596, 0.8408027534973007, 0.8360332795305887]","[0.04737039574390678, 0.016072076102840893, 0.47066919609721036, 0.5418545762029893, 0.4491348265396031]","[0.13538539227408608, 0.5374959934491825, 0.7675883294953848, 0.03979054862839437, 0.44893158233786645]","[0.3155160355078307, 0.23802192984900028, 0.23934305051685567, 0.15780699840296886, 0.38470318478375887]","[0.896221495016062, 0.40201456706053684, 0.46840254202746046, 0.2355343192151671, 0.47699294375084167]","[0.7412102063956767, 0.5255226240678378, 0.4298138802590765, 0.7248898648823647, 0.562908471992587]","[0.6942342044727201, 0.3976845536014417, 0.1627102940169436, 0.2280532577602411, 0.2836159565029277]",LDEG,LDEG,GDEG,LDEG,GDEG,GDEG,GDEG,GDEG,GDEG,GDEG
4,10,10,100,2,Time,0.02072705089335214,Nodes on fire,0.007467356602119057,5.132709741592407,"[0.9205729686189362, 0.21967160697265609, 0.8434069707425715, 0.23197542570456697, 0.8539250477334025]","[0.31345185251532925, 0.40791338820839695, 0.2906487329080335, 0.16532359920078232, 0.716145312218632]","[0.12300025462677733, 0.6709977445089269, 0.15434595536922446, 0.8705282850753403, 0.8566380403686122]","[0.29197952712786857, 0.24349136674255267, 0.04901895727879746, 0.01599980116935973, 0.7876153965958347]","[0.8140932028384694, 0.993349908135468, 0.24302939486512887, 0.9821598110375396, 0.7969340358545055]","[0.3249221074595918, 0.9171434857651123, 0.9163396416568655, 0.472230634115016, 0.20448450144813557]","[0.423552989284241, 0.7229567691183083, 0.573679614341626, 0.6354636882788379, 0.12752996473168587]","[0.07607446788522532, 0.6748624281858133, 0.041200775208068974, 0.4152598000028547, 0.6856683202733702]","[0.7603276511396171, 0.5849260013883547, 0.27776157488945474, 0.34051747714617253, 0.6802732619464451]","[0.35261192020777765, 0.5049404834149148, 0.43496279040514585, 0.15916010796872682, 0.07336352253393952]",LDEG,GDEG,GDEG,LDEG,GDEG,GDEG,GDEG,GDEG,LDEG,GDEG
5,10,10,100,2,Time,0.008742823066113292,Nodes on fire,0.018467216336069292,5.132709741592407,"[0.6918741886059785, 0.24888959233773666, 0.2690255698850569, 0.8103696266716446, 0.08124865534545533]","[0.23779043282524093, 0.024149229808448247, 0.3362746622744627, 0.2507077056100212, 0.8745466815772115]","[0.5663372201853382, 0.647259683379702, 0.35813004575308927, 0.502444548014765, 0.2692695776269187]","[0.893329233074083, 0.10559890745998846, 0.0436958400888775, 0.81069385052533, 0.6477344939982095]","[0.7339660980565434, 0.008534962261244505, 0.7903027846232288, 0.6122287326287299, 0.033560915540805314]","[0.9836936776036539, 0.9734150189278881, 0.024776207455902588, 0.49915476683913895, 0.5134916339731799]","[0.7413716948391121, 0.17344438746828095, 0.6715936902165744, 0.9231552180920553, 0.7690156560689057]","[0.741448215059195, 0.4998627240693001, 0.06697766484168799, 0.12193352694265724, 0.04244527183597313]","[0.9371273005785683, 0.2994807670156553, 0.36488765237898513, 0.6527206923806521, 0.5511793989389264]","[0.024835255266870138, 0.8752921532343403, 0.7910475341028026, 0.5527502821178437, 0.26855387244165296]",GDEG,GDEG,GDEG,LDEG,GDEG,GDEG,GDEG,GDEG,LDEG,GDEG
6,10,10,100,2,Time,0.04614832893382037,Nodes on fire,0.006408221996450969,5.132709741592407,"[0.4917989128943263, 0.2467489623200172, 0.9041375844991651, 0.48088047681524493, 0.3309994448430337]","[0.932406488651543, 0.28501178553804796, 0.7827872450783704, 0.22350704980909608, 0.7848329301193598]","[0.9209296341952666, 0.9505456920100047, 0.9919211433724381, 0.04514531721602033, 0.4381606015152033]","[0.9991988816312312, 0.9917018999440554, 0.18561297972086432, 0.4669066648334417, 0.26803557172304304]","[0.8446051788690175, 0.387283222512534, 0.6121613937191819, 0.014001551087905573, 0.6312739189048534]","[0.691625828655608, 0.3626009379502152, 0.36357006883881304, 0.08378398418095012, 0.5812774188273373]","[0.4849821633664759, 0.9595154926021758, 0.3619577842165951, 0.6000608445457869, 0.012231951258177443]","[0.9063337228537229, 0.17113787956266857, 0.6082287746944777, 0.660172363548286, 0.02754545236507855]","[0.561385591220677, 0.21972911522050786, 0.10180697937635541, 0.375629653503474, 0.44526468174347367]","[0.8619863700210543, 0.008529617718862625, 0.014560758073356328, 0.000667175310814172, 0.1634261579871472]",LDEG,LDEG,LDEG,LDEG,GDEG,GDEG,GDEG,GDEG,GDEG,GDEG
7,10,10,100,2,Time,0.45604174786199203,Nodes on fire,0.0002791166129195721,5.132709741592407,"[0.9904933329135537, 0.3122142998591837, 0.30384782723615344, 0.23937758319471725, 0.07135007545179328]","[0.8344430044128506, 0.5263052049237957, 0.4303180450625016, 0.7287915290715599, 0.610437575316559]","[0.6675448771807357, 0.02787913328774605, 0.6823943323341272, 0.22901573675874243, 0.5785628332278056]","[0.6935405282007847, 0.6874926388511062, 0.4121320895920626, 0.7963499137835508, 0.7532468913315911]","[0.9920543141656594, 0.5449930272009048, 0.8142857531484639, 0.4709269706091659, 0.945009527243255]","[0.429491959261019, 0.2907466298671376, 0.7525224332068972, 0.5107504963076767, 0.7966009652199576]","[0.4386774965201369, 0.24358135565475592, 0.2789876266876531, 0.14569459830294174, 0.005373160556324419]","[0.2704305178453883, 0.9329956621104843, 0.46357626741568636, 0.12680483108385365, 0.2665700154701547]","[0.5921249382301182, 0.2045774186183027, 0.30522678440746565, 0.05417141714857521, 0.9085342853979947]","[0.7804179341981489, 0.21869406498161603, 0.8078402735546484, 0.9836256006014039, 0.8550648101439952]",LDEG,GDEG,GDEG,LDEG,LDEG,LDEG,GDEG,GDEG,LDEG,GDEG
8,10,10,100,2,Time,0.0003414822595333433,Nodes on fire,0.6760588910991745,5.132709741592407,"[0.42859629666902066, 0.7467207850063494, 0.1959043553939147, 0.6790887871787656, 0.6440038887547965]","[0.6433106227386292, 0.03988614750832964, 0.859642085238036, 0.7923736985245702, 0.7624042961693577]","[0.5343269546975805, 0.9728505166747605, 0.1378071348940948, 0.4667534348921757, 0.24203435113773308]","[0.7447368951823026, 0.3173379653482026, 0.4827568644834166, 0.8035150545851656, 0.12072511619949777]","[0.8602717148776555, 0.8636859661707769, 0.8703606692080127, 0.03166449498796353, 0.11871294054850046]","[0.9980961887683059, 0.9919487996895162, 0.7578676907512515, 0.4543056576830897, 0.2893325692349574]","[0.8310069896170597, 0.9817734193648694, 0.6714991495306007, 0.4717274840900193, 0.2599809052443234]","[0.2227028318109222, 0.9343073201396876, 0.4668302905056385, 0.6937659143029663, 0.24415405524584366]","[0.4753327063724846, 0.054125923647889373, 0.5558144824613467, 0.7916532826462526, 0.8631404807215263]","[0.5384136964531694, 0.10522934990061117, 0.4217760858114652, 0.4597775237224654, 0.05234822092915348]",LDEG,LDEG,LDEG,LDEG,GDEG,GDEG,GDEG,GDEG,LDEG,LDEG
9,10,10,100,2,Time,0.0012420252463865022,Nodes on fire,0.5960399075773918,5.132709741592407,"[0.8397848991184713, 0.46038510345560324, 0.7048561415543488, 0.9500060409960438, 0.9591973715047851]","[0.5631586944301527, 0.238437953445778, 0.4377861100973943, 0.20019435791690732, 0.9599583663909648]","[0.10443467348750868, 0.6984541916396766, 0.40110778961971194, 0.38528297319688487, 0.15525530836891455]","[0.7708498268675373, 0.4552392550848616, 0.5280806029255614, 0.7503348348149309, 0.8960204315539134]","[0.6146255448974738, 0.5995541945977165, 0.223497621588301, 0.18077093266487443, 0.050482690652582596]","[0.22022704990720077, 0.5784888443625569, 0.967578123955619, 0.7219381287922988, 0.5746970493361189]","[0.16238019234588386, 0.6546174040491741, 0.10362427181903922, 0.6156553090534115, 0.009911035949279223]","[0.04405642278029809, 0.5105570258753902, 0.28183859224055086, 0.652469385945203, 0.008087007266624147]","[0.8208679129322669, 0.543121138201509, 0.23003884473164682, 0.12453984699640563, 0.49416660217893515]","[0.00650140841162794, 0.31903016362884307, 0.5381854461665488, 0.9144003362534475, 0.4103491676626896]",GDEG,LDEG,LDEG,LDEG,GDEG,LDEG,GDEG,GDEG,GDEG,GDEG
