,Chromosome size,Population size,Max. gens,No. objectives,Obj. 1 name,Objective 1,Obj. 2 name,Objective 2,Time,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10
0,10,10,100,2,Time,0.029129995359136074,Nodes on fire,0.071043338400677,4.680254936218262,"[0.17034139980500818, 0.3995575964729797, 0.6021601353855471, 0.3776692701782256, 0.2759178135295077]","[0.6143986002663141, 0.24554843506456614, 0.44272398160719495, 0.042781391153112525, 0.19861522807195686]","[0.2377911880122251, 0.03259595908683832, 0.36300243450977976, 0.8656316237326362, 0.609783059845001]","[0.2373470544445775, 0.9243950294885032, 0.5666923305657059, 0.5367492250454546, 0.10661839937798856]","[0.22401927944432132, 0.503924566898388, 0.3913199100452702, 0.18602970187134238, 0.2891135095338784]","[0.012603040535259513, 0.19894411618594354, 0.2951699144171741, 0.4890156165707018, 0.3417185742872473]","[0.9773469230667782, 0.6865191540910455, 0.5478700860142349, 0.8045756911338653, 0.3412922071090836]","[0.3488243410916062, 0.8135321543123751, 0.14402331458557582, 0.23315076564468262, 0.5735696884028664]","[0.4295498060693891, 0.9804700905819801, 0.07297365075600248, 0.21007132693161013, 0.9364578005706429]","[0.6653182636259668, 0.024152417241538493, 0.2181709485031078, 0.8390443176214459, 0.5141795828412374]",LDEG,GDEG,GDEG,LDEG,LDEG,LDEG,LDEG,GDEG,GDEG,LDEG
1,10,10,100,2,Time,0.05895207677989445,Nodes on fire,0.006575085083506349,4.680254936218262,"[0.6936848229524396, 0.2285088739083212, 0.6556219946491785, 0.7939654742374385, 0.8972330108875121]","[0.9240083572532488, 0.10621007437803764, 0.4079823265244378, 0.023113165670433977, 0.3541666276212644]","[0.9992894430116341, 0.07862959552120097, 0.7068836684339288, 0.879602128262835, 0.8977191434502083]","[0.13767558554188364, 0.2827039864292745, 0.1395017642253069, 0.8779963075092855, 0.5041428527511027]","[0.7023488903776888, 0.07641252003784771, 0.34868020334563754, 0.2925028688789115, 0.5848089126996344]","[0.12144012346275435, 0.9324067362337196, 0.12618082293877486, 0.7832335539182006, 0.7588632992719707]","[0.5071894483837348, 0.7329581583149403, 0.2885826703833756, 0.015778904357202306, 0.38315483125465544]","[0.9517924082969523, 0.5408949881066952, 0.534640315496875, 0.5573625737255719, 0.7284082299523476]","[0.12131035592858708, 0.8929269404321399, 0.8960594217587627, 0.9977317707099818, 0.8499240460898683]","[0.5844681441596217, 0.7071608651513529, 0.5592878746828434, 0.5760339431408881, 0.6406693142699993]",LDEG,LDEG,LDEG,GDEG,LDEG,LDEG,LDEG,GDEG,GDEG,LDEG
2,10,10,100,2,Time,0.03183498983875477,Nodes on fire,0.05795921392736303,4.680254936218262,"[0.14739544600794263, 0.5606433410396893, 0.4769588632521611, 0.9046820333641687, 0.1958007813977919]","[0.9877726404268935, 0.47748818802450654, 0.13670924494190295, 0.8883572217688088, 0.16389077157214305]","[0.7844807686975546, 0.7261428634114951, 0.3519871272846611, 0.05066306348444605, 0.6956608048460727]","[0.7507649879792411, 0.20254802152045914, 0.49281886382654516, 0.8201895726636608, 0.5338683677703814]","[0.8000678257183923, 0.09681140088428597, 0.671396714188788, 0.08429765207591788, 0.8878177103646534]","[0.7933118002112243, 0.35328233724099245, 0.7804866290070049, 0.565050163724263, 0.495286744192438]","[0.1009348826605515, 0.9717085116639067, 0.599890394052245, 0.8206393940209463, 0.938809075105416]","[0.8401365702830436, 0.3177055819754071, 0.37424530241515896, 0.8902111167382486, 0.862811612066243]","[0.6658680468087624, 0.1907113372588375, 0.7621514386427246, 0.42648540449265504, 0.024465776795858374]","[0.7854391627543271, 0.16731011887237746, 0.6044185309285888, 0.06322410587437666, 0.34176466344703926]",LDEG,GDEG,LDEG,GDEG,LDEG,LDEG,LDEG,GDEG,LDEG,LDEG
3,10,10,100,2,Time,0.025986143868349187,Nodes on fire,0.10773250685190261,4.680254936218262,"[0.6284534995334038, 0.9720263842328557, 0.704845014750769, 0.06668953153277624, 0.5573366089597339]","[0.2384371970893603, 0.5911835841433727, 0.5560877748294195, 0.9262179287201558, 0.7240010980046322]","[0.3868418417033609, 0.47896178947326806, 0.15970310595225035, 0.7687953276095215, 0.9471092841895502]","[0.12358978957451694, 0.0802758416432654, 0.001465057991335339, 0.37829813216340114, 0.03074910523532537]","[0.012801976046234786, 0.8734097065946177, 0.8354584329865069, 0.8248968435608686, 0.9805941348754454]","[0.6394434311920378, 0.9624528329480488, 0.2827822688304864, 0.6160274496103687, 0.5600069936017553]","[0.7670705113581197, 0.11549811558258871, 0.4962808242494505, 0.6078863630910422, 0.9097785055343406]","[0.8621485426733819, 0.5647141972278776, 0.30833319676110016, 0.2260501821212435, 0.951092996161501]","[0.7264314886998317, 0.47989875416224304, 0.4764336366460107, 0.06084912747639781, 0.39871665230588704]","[0.5103045394495767, 0.523718079452041, 0.7801590510496335, 0.6695575934990188, 0.7002454167747473]",LDEG,LDEG,LDEG,LDEG,LDEG,GDEG,LDEG,LDEG,LDEG,LDEG
4,10,10,100,2,Time,0.7809439379720211,Nodes on fire,0.0002378371438744864,4.680254936218262,"[0.027761614426965786, 0.18123248084849264, 0.8080058410444847, 0.4445191913508765, 0.292921251710915]","[0.7117815809389519, 0.20509514891781144, 0.020176462158480346, 0.21527689579559572, 0.1931387400438611]","[0.8237739233799297, 0.19205235429415657, 0.31659411281773864, 0.9879413119663675, 0.8854642423007562]","[0.6312462071066991, 0.7925619040262771, 0.04574223963718027, 0.31147598380468156, 0.7470069416983149]","[0.037985162654026516, 0.23211584802333518, 0.6658939815444328, 0.6855027688486373, 0.6561059949137932]","[0.6383598013824284, 0.1712506213081042, 0.5919044992040261, 0.7532162920740298, 0.32534716764934246]","[0.6750135989793364, 0.10307939915416431, 0.1452879448879022, 0.33449214876917654, 0.6703946632842853]","[0.9431297361434179, 0.048009248730894405, 0.09659269642554102, 0.848156962872314, 0.7213425912694716]","[0.34909346114670536, 0.43805774509806206, 0.4969450008673072, 0.6486509453916312, 0.857568539605743]","[0.3169021712864645, 0.9908208049845147, 0.5754190007528927, 0.29899996017434005, 0.17517299275888332]",LDEG,GDEG,LDEG,GDEG,LDEG,LDEG,LDEG,GDEG,GDEG,LDEG
5,10,10,100,2,Time,0.0001452281327777305,Nodes on fire,0.717384414025988,4.680254936218262,"[0.8768896806291383, 0.8164074570003486, 0.8117709445709568, 0.9446722664343178, 0.2850854122778038]","[0.3166490560614619, 0.004709185390451953, 0.46870045682090455, 0.7251043260622603, 0.5370035060828365]","[0.1834659479460593, 0.464125195513306, 0.8405839554802539, 0.6294342887773542, 0.8195646099411608]","[0.4148816337349962, 0.6885178152518823, 0.5046451682425743, 0.9129506900971424, 0.448986229369149]","[0.8374724647282467, 0.272437434026194, 0.5785454123548064, 0.9482224807909099, 0.21482887822887675]","[0.9961907914467278, 0.46901956609799855, 0.6557076720264974, 0.14877741752296414, 0.8059335971292877]","[0.088935013634179, 0.9751000098045481, 0.21388474301214766, 0.2931847201042601, 0.2776917209452642]","[0.3515279019336439, 0.06643547860260457, 0.3862122526676267, 0.9679739110355547, 0.33465143812617804]","[0.3034661114878946, 0.5338335943367566, 0.4948649815586009, 0.8896848476383179, 0.2619735428177036]","[0.19124675492711263, 0.3660437063822043, 0.038959944804677016, 0.40042332028294014, 0.306809495753799]",LDEG,GDEG,LDEG,LDEG,LDEG,LDEG,LDEG,GDEG,LDEG,LDEG
6,10,10,100,2,Time,0.0008286901404169766,Nodes on fire,0.3501704475898112,4.680254936218262,"[0.029705696041217755, 0.762812857838069, 0.19440102356326538, 0.6335238443222158, 0.22834581268669485]","[0.905563345797212, 0.8671905323963092, 0.7801190904301806, 0.16167325587813175, 0.48769460318699076]","[0.8989722577325209, 0.45473093917435825, 0.17680836869790018, 0.4375043411400711, 0.6993527727152262]","[0.5056930665070211, 0.5264514690374142, 0.4002456850756113, 0.7395567849157977, 0.9196405252720897]","[0.06915486703259222, 0.7857973313561858, 0.8403369135540791, 0.5528602789386933, 0.45561729235527526]","[0.5137042897715017, 0.8196926549504674, 0.9797133769567364, 0.7224501689987646, 0.09853006134463826]","[0.4133250669542966, 0.7336562340078812, 0.6603409209557646, 0.2519672404730351, 0.19230013189197237]","[0.1709048668282418, 0.2753127404392217, 0.2681101767405629, 0.10529530528875208, 0.9888416228554481]","[0.9879264988871926, 0.5753101078470896, 0.2807762860902637, 0.7648789045085096, 0.34522015671741624]","[0.0238947930530643, 0.3377116801954454, 0.7485263414337292, 0.8426539787551331, 0.6417170647746898]",LDEG,GDEG,GDEG,GDEG,LDEG,GDEG,LDEG,LDEG,GDEG,LDEG
7,10,10,100,2,Time,0.02474688156463989,Nodes on fire,0.12477706810389566,4.680254936218262,"[0.08350094522496432, 0.6739229337523002, 0.6962601653239503, 0.7455142109295895, 0.9776350651561442]","[0.9873770083929316, 0.8040033636814753, 0.7326265880358368, 0.681742427123082, 0.10076425071146056]","[0.540095486334957, 0.8948120821284457, 0.8433871761928815, 0.4661029630233029, 0.9064689216737577]","[0.6143775230561683, 0.669879996991452, 0.39663259424251684, 0.5592114530294803, 0.00887483202841255]","[0.4839846522712904, 0.6675597188718246, 0.6612343719783081, 0.8762476546579839, 0.07494441506316063]","[0.7730419380599486, 0.29346846357548484, 0.9641565510211387, 0.9121589239600811, 0.8743488359193347]","[0.06283922086639071, 0.18066315876471983, 0.0634824848777017, 0.04588599500727619, 0.11725674706362821]","[0.26241444428750127, 0.10863175973756023, 0.9324987523422457, 0.9558884731493696, 0.2798506486984448]","[0.390932197548176, 0.14170859330075514, 0.6029631242439297, 0.5121293807895042, 0.15430308892650524]","[0.5342075068572938, 0.4680182713723029, 0.3832008310502537, 0.9916220912408941, 0.6661326566149284]",LDEG,LDEG,GDEG,LDEG,LDEG,LDEG,LDEG,LDEG,LDEG,LDEG
8,10,10,100,2,Time,0.2859534898778724,Nodes on fire,0.0013344118924746295,4.680254936218262,"[0.680549153800041, 0.7852620565798073, 0.6458454092260805, 0.7787275683354545, 0.9126085163462508]","[0.871278650807244, 0.04014888496895497, 0.13821292350265724, 0.6930362618868577, 0.6333942253421124]","[0.2513639434065149, 0.9901246218711011, 0.8861626728933998, 0.0629938162324134, 0.6133192093497712]","[0.12025935918843589, 0.361995501589789, 0.36982752358337245, 0.6312628757763491, 0.3207895930509542]","[0.77994488648426, 0.7883312752877532, 0.8663096566045669, 0.17795100536188135, 0.9868874191961025]","[0.7883897083440348, 0.8640214203165106, 0.013437884920249665, 0.5653735512320675, 0.21317002385686867]","[0.044589897964778635, 0.04427221657098013, 0.4027514347469763, 0.8773554140523265, 0.6828728216581407]","[0.3025291296022241, 0.2400152677428472, 0.7663747178109762, 0.6157206567415443, 0.8944905460034986]","[0.6985648636083335, 0.1688517824851291, 0.37912066129589606, 0.7717646382909992, 0.8376658604685004]","[0.3731274598123804, 0.2735219982867749, 0.6529373237146957, 0.9029302875019966, 0.010795738556556689]",LDEG,GDEG,LDEG,LDEG,LDEG,LDEG,LDEG,GDEG,GDEG,LDEG
9,10,10,100,2,Time,0.0037636295165511813,Nodes on fire,0.14472611212942788,4.680254936218262,"[0.852942757879014, 0.4146941150374236, 0.9617106374835672, 0.009139580614150433, 0.31315013943039116]","[0.12099059912945664, 0.02971912883011496, 0.6996031151463282, 0.532670632570843, 0.18811054191879584]","[0.9598154024350513, 0.577689973699471, 0.3651497193769184, 0.9281691234710231, 0.4105099516300681]","[0.5648398905295575, 0.5194591978252661, 0.9243274136323432, 0.6903021900618029, 0.4792574735513987]","[0.20349063491606112, 0.37218277397442645, 0.4743904097308085, 0.923371890305719, 0.9855736547908945]","[0.12255813143280936, 0.26837372305926765, 0.9206032071251893, 0.3875242636745567, 0.9710857725765701]","[0.4850536413261669, 0.5241853316647654, 0.10110374297597313, 0.9018718530541474, 0.18135753550785705]","[0.12084880410466392, 0.7730120792400539, 0.2620632383403232, 0.9406202516011211, 0.8595141776631268]","[0.1072679574920753, 0.12836075729809848, 0.6189375431520637, 0.9384234356078408, 0.4101959302486631]","[0.3055010156224941, 0.8825131056147528, 0.04650611110574032, 0.3941435966691179, 0.11002009597273443]",LDEG,GDEG,GDEG,LDEG,LDEG,GDEG,LDEG,LDEG,GDEG,LDEG
