,Chromosome size,Population size,Max. gens,No. objectives,Obj. 1 name,Objective 1,Obj. 2 name,Objective 2,Time,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10
0,10,10,100,2,Time,0.3020324328107298,Nodes on fire,0.0017502598944889591,5.618001222610474,"[0.5871461522859956, 0.2172554915262559, 0.992816932177989, 0.25814406156581005, 0.12652737451150686]","[0.7249769551823423, 0.6109528850682886, 0.08313851310180553, 0.3978865218049886, 0.3807105732830066]","[0.9565627786048905, 0.41986733692078326, 0.9652105048818499, 0.9438584359554306, 0.9776682358853219]","[0.0454399342725158, 0.5866194476646113, 0.5752055393548576, 0.5164619576550156, 0.7403266254522265]","[0.7429622630884133, 0.7202357626781026, 0.6528322576027519, 0.28449206924882087, 0.7409218061703208]","[0.6797880521976883, 0.29207972685828754, 0.5276347734864937, 0.20558324399438577, 0.4726697607589646]","[0.47937345092326566, 0.004225577222076837, 0.9766108251274258, 0.0006671963551464488, 0.2263968424716043]","[0.8203688642240274, 0.5033791439963623, 0.6029431425681848, 0.9933127255615987, 0.7332103039624266]","[0.10781830630349709, 0.7327338154381914, 0.10070892366596573, 0.7877371488457882, 0.5317601375586958]","[0.5145732275054002, 0.3397684976203421, 0.9857583872815439, 0.7658565255161648, 0.1618616394925838]",GDEG,LDEG,LDEG,LDEG,GDEG,LDEG,LDEG,LDEG,GDEG,GDEG
1,10,10,100,2,Time,0.02292600470578754,Nodes on fire,0.038721553246261586,5.618001222610474,"[0.5522883567828749, 0.6370005457702672, 0.09399597184572883, 0.2974016764481774, 0.7422973733420467]","[0.3951350412655711, 0.7701383913396995, 0.7699109485187262, 0.2717643975055959, 0.4405460045967031]","[0.8108708483843415, 0.3017334827427216, 0.2671152383457056, 0.7323316803156277, 0.8255837905758951]","[0.562630992261511, 0.2847440398992298, 0.24587539847457873, 0.9626138928292828, 0.9290147929783328]","[0.28304345580951307, 0.3087327822710524, 0.4122473796224557, 0.17158736720378343, 0.6626516961710598]","[0.7284330723292494, 0.9037857761474165, 0.31251161913246706, 0.3218755844610959, 0.3292032092175706]","[0.3357381573444904, 0.4114138689614989, 0.36088652159189727, 0.5020762129603183, 0.5354812638750508]","[0.6071244572556235, 0.3589051171904478, 0.8533126700790232, 0.7740551780957123, 0.7407532436823461]","[0.8955769551939514, 0.10078059572653941, 0.6064530889394502, 0.4130257819403136, 0.11377786964518743]","[0.6170424887256271, 0.0812517449253145, 0.21463945519325345, 0.4496379196731012, 0.355829856527228]",GDEG,GDEG,GDEG,GDEG,GDEG,GDEG,LDEG,GDEG,GDEG,GDEG
2,10,10,100,2,Time,0.0038958879154731285,Nodes on fire,0.21326362293097945,5.618001222610474,"[0.09777139584797712, 0.08561647581862952, 0.07028917880281504, 0.6189308296833996, 0.0121909885148338]","[0.11023722217943932, 0.4729027570621068, 0.37023700911997137, 0.28522543071315043, 0.005198391315458628]","[0.2178758685623562, 0.5757104682878146, 0.3468384221008475, 0.058336516166559105, 0.6466693350619582]","[0.12677568563206987, 0.7874298079528033, 0.9826688941842091, 0.6560354042572338, 0.9467350351236292]","[0.008920019436123305, 0.8238559352608051, 0.6866334183251656, 0.502100188780505, 0.027332790806714247]","[0.9390702577054688, 0.4714546516974598, 0.8418561775076095, 0.8814081694381152, 0.6063111551674518]","[0.5682236949739975, 0.7830632875322339, 0.4044146680788605, 0.4217583502852479, 0.8058267616492709]","[0.9975878755331661, 0.49005014576871486, 0.15437707451915572, 0.7071574504461584, 0.34125771480806555]","[0.9313331120423858, 0.05140649964057675, 0.6709739779921691, 0.5390049615135961, 0.9949355263178385]","[0.7999105014792927, 0.14728428627894563, 0.9128659359070845, 0.2334684361918824, 0.577940663759568]",GDEG,LDEG,LDEG,GDEG,GDEG,LDEG,LDEG,LDEG,LDEG,GDEG
3,10,10,100,2,Time,0.08457185907400189,Nodes on fire,0.012361345580329641,5.618001222610474,"[0.9763667075104908, 0.3234932835911162, 0.9012953000347895, 0.15614100230994943, 0.694192141945922]","[0.7746657943088182, 0.42551351264623216, 0.4742830671746443, 0.7714323479824573, 0.36275501796175835]","[0.7040506887371183, 0.14501143596209365, 0.6761044890186789, 0.6652621296421855, 0.4904394723828256]","[0.9176356957095718, 0.4444118130794882, 0.6013146055470403, 0.8350741147545516, 0.8597332191010464]","[0.9095562106987024, 0.4667916600698315, 0.9265293842342465, 0.0007234166424751054, 0.27271434544050743]","[0.1306241379061055, 0.955684160908195, 0.12971801539586914, 0.6197957279534291, 0.6899934150541813]","[0.7874550785131937, 0.8529359167135417, 0.9833462861213326, 0.17959518564118038, 0.634264216077303]","[0.4531466193609579, 0.3659486713064035, 0.7053681775616432, 0.12955229537765744, 0.854029205346677]","[0.3420985378793322, 0.055853850686435336, 0.278471661274344, 0.09217772200726604, 0.4948425032999788]","[0.07215666930948761, 0.8302639451794013, 0.1620143903752509, 0.5338237295459604, 0.3501958255231117]",GDEG,GDEG,LDEG,GDEG,GDEG,LDEG,LDEG,LDEG,GDEG,GDEG
4,10,10,100,2,Time,0.02253231610723161,Nodes on fire,0.07165344149508668,5.618001222610474,"[0.3628301170257936, 0.4385385119065094, 0.9161332771265979, 0.9341586543757385, 0.7139513248088516]","[0.13634013595267813, 0.9510640601845675, 0.24564914729104392, 0.2763340518848907, 0.6355520691735772]","[0.1791398103809554, 0.7545790024148216, 0.22706430458236304, 0.3564750498014375, 0.8550725616811643]","[0.5514743099357701, 0.5948830602655802, 0.6544643646510339, 0.6219380679442483, 0.8693388240182598]","[0.556874651632769, 0.9117959840390487, 0.9037100218721995, 0.8055300608223945, 0.718181880759416]","[0.8781760339917412, 0.6193464156965359, 0.31038560629577694, 0.3109084891429663, 0.3219962890768655]","[0.6484059287642566, 0.08190373959594355, 0.48566824409451126, 0.9420636043465938, 0.9320920985312442]","[0.8970394234342313, 0.5202082015069242, 0.23070697181560118, 0.9210618925171772, 0.9752290224565369]","[0.6883309942465722, 0.8884946383598851, 0.7856292273030857, 0.37998053392461073, 0.9776952937448162]","[0.016686778143694903, 0.5461794406188227, 0.9428377995517276, 0.979920655241708, 0.5465471775921316]",LDEG,LDEG,GDEG,GDEG,GDEG,GDEG,LDEG,LDEG,LDEG,GDEG
5,10,10,100,2,Time,0.0645394561476772,Nodes on fire,0.01922532138570887,5.618001222610474,"[0.6049185908465776, 0.45621660792427443, 0.4292731277497428, 0.6857175562805398, 0.8052383321704075]","[0.9326452000426876, 0.8333543884142135, 0.44664391006600757, 0.7383943352822823, 0.5894151587956044]","[0.031997087831807436, 0.799973519080812, 0.03651391732740972, 0.9791657975690878, 0.5859092079594191]","[0.37709528050674446, 0.00728639905841777, 0.11304789589504805, 0.12289319835615564, 0.03737859903034879]","[0.9356658039334138, 0.9962306326593925, 0.25604019489570196, 0.8993561780021655, 0.5267194824396392]","[0.32580345533611554, 0.7551079623498477, 0.1359420575760385, 0.5018711132036391, 0.46934200816417515]","[0.4599547804692181, 0.9744938044076362, 0.07666854189036898, 0.4407764621575788, 0.5489194667554447]","[0.58515157429814, 0.4705567608182404, 0.9154418098518097, 0.5934416017559779, 0.6588445411273779]","[0.44027713725131734, 0.3710198036311103, 0.8735212313065565, 0.5904183549733156, 0.7690628363429104]","[0.25434165184652013, 0.25983996913680585, 0.2808959894558538, 0.7891163984901258, 0.6858782112626327]",GDEG,GDEG,LDEG,GDEG,GDEG,LDEG,GDEG,LDEG,LDEG,GDEG
6,10,10,100,2,Time,0.22409148054881534,Nodes on fire,0.005015376663691895,5.618001222610474,"[0.07112306517522593, 0.30208950334298, 0.4357368489921064, 0.6324655519751751, 0.5052411927998319]","[0.9747152825054198, 0.41265442517547923, 0.16971381794478768, 0.3916347514318991, 0.6918337910793988]","[0.5481261603526215, 0.8589229548444128, 0.08705403936166256, 0.23989163525947232, 0.29593474051607227]","[0.17815935513120795, 0.45135371964541227, 0.2158216962335866, 0.2896931103861754, 0.06406597466385189]","[0.102231385156894, 0.29091898878998146, 0.2724385156897027, 0.8983391360646089, 0.005165371760124882]","[0.41969074487660074, 0.7098153093833055, 0.002414696335050759, 0.7954528125900093, 0.36226491993268406]","[0.7482082963654604, 0.5832194637328199, 0.026378247611667516, 0.9770803254364042, 0.15820412088029012]","[0.8179268242757124, 0.13690446534519218, 0.3412785623850113, 0.8337019389516933, 0.5354592941932831]","[0.8832483017427616, 0.3589228486815601, 0.16872649566983178, 0.4473815878422909, 0.9350029225602903]","[0.8105305269814465, 0.8194714191405601, 0.10759101514383174, 0.6122368525023811, 0.4138542397973185]",GDEG,GDEG,LDEG,LDEG,GDEG,LDEG,GDEG,LDEG,GDEG,GDEG
7,10,10,100,2,Time,0.0002020280261080254,Nodes on fire,0.5048963392499054,5.618001222610474,"[0.9016153459334266, 0.9365223208586368, 0.7279783000928649, 0.3615146679713135, 0.13546089140927198]","[0.8739023357726553, 0.7057439401945051, 0.26565012792271414, 0.7972911890614534, 0.04192974087811885]","[0.11721125862933357, 0.4645591977501953, 0.1186151664791073, 0.7634088199069252, 0.20975847032798445]","[0.3670161411907177, 0.9805640441965036, 0.1812827584626655, 0.14232741540354465, 0.9846759359596016]","[0.5024439896534167, 0.8590746474372877, 0.5212726005512377, 0.5623876251327179, 0.141298668949138]","[0.7081031697074633, 0.7537391719388647, 0.3406958960386933, 0.47445217599807465, 0.014829728166415479]","[0.7931955577183502, 0.8460147499884489, 0.08891865573225477, 0.5682873858695214, 0.4883700284538627]","[0.3372509322872683, 0.09447471421986975, 0.053167613266606906, 0.9042358089276855, 0.1352986907963929]","[0.14663979556874907, 0.5628119941122889, 0.6838254213353029, 0.25777360979986963, 0.21050386458714754]","[0.1542793622589339, 0.15511470011532258, 0.5728246406732376, 0.9062709086076401, 0.0941621084631018]",GDEG,GDEG,GDEG,GDEG,GDEG,GDEG,LDEG,GDEG,LDEG,GDEG
8,10,10,100,2,Time,0.00195716487862152,Nodes on fire,0.4571685254156298,5.618001222610474,"[0.6408211785008329, 0.9938942869329898, 0.47817145629479596, 0.5430361630406505, 0.07807166986960368]","[0.3210296409886376, 0.8242707601991766, 0.49032070973968844, 0.6870332925633281, 0.594718858750482]","[0.1315898177917002, 0.2740564651793497, 0.6342188420755317, 0.3724305256720811, 0.9000263429734582]","[0.9201222389684702, 0.21489607231758234, 0.5268207441679071, 0.542579734932525, 0.7344605563447192]","[0.5565680448175006, 0.7512426383482684, 0.2495479074774425, 0.06926078964581561, 0.6479615055950741]","[0.3931208345141326, 0.7252520557938779, 0.9932286443143291, 0.2962551531004556, 0.6056489247954325]","[0.8400083613942209, 0.21125489010718024, 0.23892114711234336, 0.14405197777419199, 0.5943333778062688]","[0.5371616482823638, 0.5479325618376698, 0.8823597436195172, 0.775493455223256, 0.7724055546720182]","[0.4853647742765086, 0.1379807901829485, 0.9609787520747436, 0.9413298812765555, 0.34766336506590145]","[0.8777695504100056, 0.8278308864584428, 0.22171887896308862, 0.4578009354129715, 0.5378530577561399]",GDEG,LDEG,LDEG,LDEG,LDEG,LDEG,GDEG,LDEG,GDEG,GDEG
9,10,10,100,2,Time,0.23695711419573895,Nodes on fire,0.0020900504242222784,5.618001222610474,"[0.6861222097274505, 0.8448996772932159, 0.014803463876112533, 0.6601290299376997, 0.30914991093251365]","[0.520334315816901, 0.8901397487147362, 0.47840532805218805, 0.5762062482585519, 0.8160451394506217]","[0.4457796627867623, 0.006563279414931289, 0.3837344727975739, 0.8207752755535151, 0.005027792123300845]","[0.8876563255547197, 0.5693652748417758, 0.2888006535440285, 0.06985605597762345, 0.030129083684563907]","[0.8208964849729666, 0.7694483194115821, 0.019660872248008165, 0.7272773151502357, 0.17605977089674396]","[0.022811732638661097, 0.23442734872520543, 0.5012995431083251, 0.8128145370521533, 0.9004037705281964]","[0.38157989459662345, 0.49182199511215363, 0.01437176782289129, 0.08447078630443294, 0.7654971344352931]","[0.2391969573365127, 0.2732049806690209, 0.16503685143132307, 0.9870042895974295, 0.023961264591258913]","[0.5347747392118584, 0.9288307874951374, 0.7230524725308759, 0.36819418594078257, 0.7044942523574143]","[0.48764658139714945, 0.7798700004414915, 0.04979375195158542, 0.4326114571152755, 0.24254014877704333]",GDEG,GDEG,LDEG,LDEG,GDEG,LDEG,LDEG,LDEG,GDEG,GDEG
