,Chromosome size,Population size,Max. gens,No. objectives,Obj. 1 name,Objective 1,Obj. 2 name,Objective 2,Time,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10
0,10,10,100,2,Time,0.5726398764702316,Nodes on fire,0.004971705866380405,4.683586120605469,"[0.9721884062519185, 0.08095711060566779, 0.23058497317895932, 0.8777136467279398, 0.32836206929632317]","[0.9478540706654723, 0.41105627439271575, 0.06438917278872858, 0.5783060582108874, 0.29673049885142255]","[0.5370120113980885, 0.46355243841635685, 0.6025973168745331, 0.37731984285175246, 0.2554340528583857]","[0.24981811114181274, 0.8950902655931957, 0.7229350106991921, 0.5255571458040459, 0.8356162468090036]","[0.3325345479725339, 0.06280064159952015, 0.15534766248974485, 0.9576040256285442, 0.5101294769281552]","[0.18267778102481003, 0.12777030721065274, 0.8088371116905413, 0.07137212140310134, 0.3860618176907641]","[0.9108440633147942, 0.8005817299544745, 0.9212646631794489, 0.9588725027793622, 0.8034255233840771]","[0.0739310181224565, 0.45959579169217535, 0.9725110241628385, 0.8367731623029705, 0.398654925535734]","[0.6585480242105061, 0.9702916253546481, 0.9088949004096131, 0.2736053690238125, 0.9393967004392733]","[0.5747540323903835, 0.639747453600219, 0.7499924426587696, 0.5151980100830813, 0.813612586471667]",LDEG,LDEG,LDEG,GDEG,GDEG,LDEG,LDEG,GDEG,LDEG,LDEG
1,10,10,100,2,Time,0.0015188428221457606,Nodes on fire,0.802557829195708,4.683586120605469,"[0.3753775110280837, 0.9909772370599044, 0.8378122518588045, 0.9202012812251243, 0.14567430365993006]","[0.2123390541043445, 0.04959420229663658, 0.2592668493737653, 0.12423287142914075, 0.34076321638031126]","[0.9416632296478125, 0.655636804464139, 0.9765081983075052, 0.0722511990042497, 0.02161560662466444]","[0.9011455642314964, 0.21979682634879272, 0.5824419033682585, 0.1622248635607706, 0.35777127289782795]","[0.6459524449049736, 0.9450121776693192, 0.04346789468233336, 0.6620227937854934, 0.12059938333895959]","[0.5099734499045361, 0.24509020580248486, 0.818087434858672, 0.9875869886723543, 0.5710544172768554]","[0.3485432553557778, 0.7726782308467952, 0.6448732574698898, 0.9815428900298833, 0.8865321727912483]","[0.445195579491517, 0.8445127387532297, 0.3267908097655624, 0.24872308004010535, 0.26145664189572904]","[0.5425628242449044, 0.7900533213297846, 0.5184612113198571, 0.5875662326370129, 0.5522403433953977]","[0.9457706362489319, 0.25346643009336467, 0.42146022549300144, 0.5146936023055508, 0.27749646887617097]",GDEG,LDEG,LDEG,LDEG,GDEG,GDEG,LDEG,GDEG,LDEG,LDEG
2,10,10,100,2,Time,0.38841391012144877,Nodes on fire,0.009797056349665989,4.683586120605469,"[0.10975508822573488, 0.6765201992191048, 0.5167461419109294, 0.20667000647176303, 0.29704342562849806]","[0.8956992550120457, 0.32419344218831103, 0.19256866355077373, 0.8571213495947301, 0.355348605890048]","[0.5890047806703831, 0.6260210273495647, 0.8102119197665403, 0.6354865860982748, 0.8273347969936344]","[0.8682951136111241, 0.9681352213900377, 0.764778570415327, 0.43849993455289427, 0.3619741871713643]","[0.6144490137403626, 0.17382087773309762, 0.04589136639940672, 0.36352927958308356, 0.4965138949947514]","[0.15737541130718202, 0.9948537989853071, 0.07881482773712967, 0.921613307675982, 0.38709793770023637]","[0.109426111467402, 0.0525654626704658, 0.39854797185084656, 0.6993011614009924, 0.7440143171259824]","[0.9156201011757452, 0.8703501567330484, 0.5183702696286111, 0.781449574107593, 0.12366052800960436]","[0.09491963264575676, 0.9936630247833987, 0.8016210764755172, 0.6672930108110161, 0.8994585063981912]","[0.9525612814530382, 0.42077313259916804, 0.7629752471885101, 0.24147247969435426, 0.050911598413506454]",GDEG,LDEG,LDEG,GDEG,LDEG,LDEG,LDEG,LDEG,LDEG,LDEG
3,10,10,100,2,Time,0.10453376447002427,Nodes on fire,0.01126524518821348,4.683586120605469,"[0.742766915668583, 0.2827504564198502, 0.8624021775865525, 0.22640569333524074, 0.727915434748618]","[0.44847652007900596, 0.5515405321345296, 0.3262690430561068, 0.19438220106605741, 0.620980378222998]","[0.5832522492683088, 0.2836790309371432, 0.8234609961854998, 0.331090699298188, 0.4947520048930506]","[0.7545502605703738, 0.17174041320352806, 0.5896905817249196, 0.331878852507392, 0.8562012547587259]","[0.08694555093398004, 0.6891924593371254, 0.44894431113711597, 0.8772393861265242, 0.5965871455326124]","[0.1331542069082653, 0.7303816430482718, 0.7051589534708531, 0.669197507671705, 0.17179438133871094]","[0.29969061962779575, 0.9903026176701478, 0.520262355942132, 0.9311489590203696, 0.9804581535911856]","[0.6649579207801067, 0.8434999219001728, 0.9367330519951577, 0.5768178511924901, 0.47530762131837456]","[0.19750437652216501, 0.8231626961464032, 0.4125392661760482, 0.32250334713213624, 0.46293147758480513]","[0.10445015764557808, 0.7907832612944996, 0.7737222412081669, 0.8918202323569937, 0.9177245298540669]",LDEG,GDEG,LDEG,GDEG,GDEG,LDEG,LDEG,GDEG,LDEG,LDEG
4,10,10,100,2,Time,0.07707664934141523,Nodes on fire,0.012983139075351757,4.683586120605469,"[0.1796313165030291, 0.5119707070712622, 0.9508310521972333, 0.36531617592939103, 0.6775682412071679]","[0.2675565089421025, 0.9318710956559265, 0.0065981411164397485, 0.5958937304176054, 0.5145028810225496]","[0.8474987869858618, 0.5425552449805956, 0.3625859453595699, 0.10346820167408055, 0.1522504042487044]","[0.45178737124511203, 0.913345659795421, 0.7095605110245762, 0.5260157679675639, 0.9732023904297145]","[0.62071222188875, 0.6394257914384376, 0.39671639015242277, 0.11957919600067735, 0.24239542767348032]","[0.5987735500652256, 0.9710163758689716, 0.7240910681792966, 0.536104225251794, 0.6196929976222343]","[0.05593352149339126, 0.2664571899282048, 0.27676122093801925, 0.5598152258253217, 0.14649914090410832]","[0.8042445542449738, 0.28278255158963206, 0.5985773957471883, 0.5225147263863222, 0.3951977229459256]","[0.5964688263797505, 0.47738515627284384, 0.8602171016929421, 0.2769962173013847, 0.057883305657144724]","[0.13248367312445897, 0.10068733115712392, 0.6671156421150547, 0.021063909224722344, 0.7832373008875099]",LDEG,LDEG,LDEG,LDEG,GDEG,LDEG,LDEG,LDEG,GDEG,LDEG
5,10,10,100,2,Time,0.0024362747570523258,Nodes on fire,0.6103006646419136,4.683586120605469,"[0.8020335974353248, 0.6497137201225499, 0.4072701068793029, 0.7936961424197774, 0.2661014906074013]","[0.7987975619738223, 0.3591191394077783, 0.6181034414614462, 0.8710456540775432, 0.2610515289413936]","[0.7961254416468205, 0.11951110078893601, 0.4502637072806338, 0.14135979396132703, 0.13501197878930205]","[0.42221780279453625, 0.5288284475288446, 0.4097890999927454, 0.48849329689778587, 0.21934191798917757]","[0.32769279441209764, 0.24370325366690582, 0.9337074370940214, 0.03364428941064934, 0.4149405854202014]","[0.2825861314664, 0.7253920949141827, 0.3019759513652236, 0.6374912179340061, 0.6553512596769087]","[0.10650237909377336, 0.8475202470273966, 0.5541649616222579, 0.5594820854926082, 0.1570734058893598]","[0.12538473689849927, 0.7437486910365747, 0.4034374193581163, 0.6962178785954104, 0.15022553100376645]","[0.8246867934240245, 0.6197643552075616, 0.9417546317237833, 0.8096446601441504, 0.6590638296738426]","[0.9580764083517012, 0.5719977663865222, 0.9470748722508336, 0.8566362741318195, 0.11366627809374952]",GDEG,GDEG,LDEG,LDEG,GDEG,GDEG,LDEG,LDEG,LDEG,LDEG
6,10,10,100,2,Time,0.0034338167450196355,Nodes on fire,0.043678564181563684,4.683586120605469,"[0.9649216862836666, 0.531304449130679, 0.25844967846850286, 0.12623461536198155, 0.2634591270558314]","[0.7475789868377859, 0.11188456509484823, 0.5618695500919384, 0.6341669508605453, 0.4435374778636856]","[0.003501918288503658, 0.5404528978689669, 0.7167907762649051, 0.2595827036408399, 0.715753949059963]","[0.7046241851462123, 0.5666202265380541, 0.10204831226590028, 0.21592269068937342, 0.2088144964443377]","[0.0677709121295168, 0.9796669973486729, 0.5775879883503119, 0.6095467549825566, 0.2976417167808739]","[0.39868255380605067, 0.5270495540608751, 0.3973729701612221, 0.31303468294910053, 0.5569274060681264]","[0.5818878984864008, 0.8561964154196289, 0.558551129170452, 0.8727641252675098, 0.2862017338433618]","[0.4420552061729748, 0.6563695398534456, 0.7428238032483601, 0.21660959441847205, 0.4602986143180886]","[0.29157347689403434, 0.7822956718600337, 0.81647760906792, 0.7564678847318189, 0.3172190369659893]","[0.3467112524961756, 0.16181772592678023, 0.8549302840755465, 0.5582448837539772, 0.6748611981661332]",GDEG,GDEG,LDEG,GDEG,LDEG,LDEG,LDEG,LDEG,LDEG,GDEG
7,10,10,100,2,Time,0.024904596869125162,Nodes on fire,0.015686495654201216,4.683586120605469,"[0.6537523504970407, 0.3617368777209553, 0.007821176727449974, 0.06920360499173117, 0.6956782705149673]","[0.4423943983476273, 0.68946210359931, 0.9958720913548935, 0.39280897946930804, 0.4834043725213385]","[0.8150211696348668, 0.3927723095860153, 0.22442881118530944, 0.4303372304764419, 0.2005819697638106]","[0.4326022602820979, 0.8743574597305819, 0.3195355679752536, 0.38314335416296297, 0.5217952821248234]","[0.8542396941361501, 0.5918985726789815, 0.047457617290560083, 0.7585534075617779, 0.09753462547039238]","[0.766474353507084, 0.34388132631385404, 0.7649878464753593, 0.0820025551628285, 0.07557780954212678]","[0.4497669162966468, 0.3367655997985898, 0.8039774286909187, 0.006615059957864156, 0.5295707173758216]","[0.02208652281734491, 0.9222690666427952, 0.5160795394370612, 0.8893888826908407, 0.7068384204193906]","[0.4262281140139763, 0.6097870455159972, 0.614797190675813, 0.7605440239018159, 0.6962190114815641]","[0.2169811805232753, 0.6384826669401172, 0.7610685911382642, 0.525211139202996, 0.8463617831565142]",LDEG,LDEG,LDEG,GDEG,LDEG,LDEG,GDEG,LDEG,LDEG,LDEG
8,10,10,100,2,Time,0.21057247339419316,Nodes on fire,0.010189607528990896,4.683586120605469,"[0.9215681790802623, 0.694360571886059, 0.4110343384420607, 0.9067524679644361, 0.8214092882799168]","[0.8299800319625845, 0.00015627094502823624, 0.5475024209441224, 0.3802482874351991, 0.8149294268584716]","[0.44768688545021296, 0.2740957911062887, 0.12853327088317634, 0.4168506780200212, 0.7882757736701619]","[0.6824030348944713, 0.12599758610052636, 0.3556523390113616, 0.8455945283877602, 0.3911511902520992]","[0.43613501317822834, 0.7436206229974329, 0.038518682808261206, 0.16312671122039568, 0.7622659029401008]","[0.5929383868407219, 0.7117102589117519, 0.8764736435420036, 0.8782153188240247, 0.12554302820966912]","[0.32394983931892496, 0.7093266012233888, 0.8800430231133723, 0.7443024971188551, 0.8709538268370405]","[0.31665638349329617, 0.12452106274551467, 0.5673585071826869, 0.9820900208082877, 0.9713288159854078]","[0.4006556715307593, 0.3207139111513002, 0.8752641220658477, 0.592081348500771, 0.209056718185474]","[0.39715760098777997, 0.2377638766772755, 0.4212235153010091, 0.9072270655295575, 0.5070700765113231]",LDEG,LDEG,LDEG,GDEG,LDEG,LDEG,LDEG,GDEG,LDEG,LDEG
9,10,10,100,2,Time,0.7988752359032713,Nodes on fire,0.0008992905018330166,4.683586120605469,"[0.5230883547600362, 0.2429561411765302, 0.7590372646457183, 0.6965518282161347, 0.8184765551858432]","[0.7697679612652275, 0.16055015336218237, 0.444876063425822, 0.9743320565346955, 0.5595693427292623]","[0.5611339666841583, 0.268013913363338, 0.25865297921117003, 0.9291326444420972, 0.03139481255922871]","[0.5572506666065109, 0.3362987510039307, 0.6779401511535573, 0.5159260367616838, 0.7312691634919216]","[0.40209813633594094, 0.4131028636426165, 0.5976072974163, 0.1504567322184971, 0.16942791894597853]","[0.8570082139179078, 0.5145828168463091, 0.35566454508654366, 0.19517069778062102, 0.7807103074366366]","[0.9842273084550834, 0.32550009466421936, 0.4400197965349364, 0.671428306895139, 0.8932228578771241]","[0.750050786462484, 0.06594494403831541, 0.016914491609219984, 0.2542152454626727, 0.9062187625927893]","[0.8699906232203282, 0.8245648903350867, 0.5464872983188516, 0.03765626466322225, 0.5640292613472312]","[0.9190409591985002, 0.9210813363955175, 0.7449809626738945, 0.4526587079139357, 0.604688569037218]",LDEG,LDEG,LDEG,LDEG,LDEG,LDEG,LDEG,GDEG,LDEG,LDEG
