,Chromosome size,Population size,Max. gens,No. objectives,Obj. 1 name,Objective 1,Obj. 2 name,Objective 2,Time,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10
0,10,10,100,2,Time,0.9163695385394824,Nodes on fire,0.0005229794333780902,5.511397123336792,"[0.41370856437964043, 0.7428384751534307, 0.47435036339985337, 0.5133949947586869, 0.12537871497040454]","[0.8000450979936278, 0.798624833036582, 0.45051109756716723, 0.06461117171834219, 0.6374190814485741]","[0.05341318706491405, 0.05862260779652728, 0.9906837318922608, 0.02477633682674185, 0.22464981454874866]","[0.4149762684948398, 0.2549983710195378, 0.976420738653141, 0.8323044774490872, 0.8032139029149681]","[0.2551124168267891, 0.5750331094782934, 0.4546938979353701, 0.08114914650048333, 0.6147706019507475]","[0.7154669918460823, 0.575007256149993, 0.07372934728536773, 0.026683844085373942, 0.9146476051330584]","[0.7424055957694743, 0.7525386712598818, 0.114729668500964, 0.013244832837138398, 0.6580741035232408]","[0.8833643910860479, 0.8348968507064969, 0.14134176757844985, 0.3368083830622268, 0.16203471092225397]","[0.6195489834095246, 0.30353171100759113, 0.2507215364042339, 0.2065790562089107, 0.8172531091755644]","[0.7052887772107204, 0.4894763578272986, 0.7138675852500835, 0.9494575127299377, 0.8360974349811185]",LDEG,LDEG,LDEG,GDEG,LDEG,LDEG,LDEG,GDEG,LDEG,GDEG
1,10,10,100,2,Time,0.06534757595192786,Nodes on fire,0.009683489224207253,5.511397123336792,"[0.8303800392180526, 0.1545121841671545, 0.5202736171206694, 0.7912422690794425, 0.958323004919039]","[0.6453003973952656, 0.33226016670776015, 0.003169677806673321, 0.051444955345120724, 0.6539830293415437]","[0.1908583086025093, 0.6045236205584947, 0.2452785506273607, 0.21377338888529862, 0.14972935509923957]","[0.7381163336629633, 0.08260010336126589, 0.9858209108173038, 0.35219467371120616, 0.9063101134206122]","[0.5075356563903395, 0.7972447697501046, 0.44838611036311604, 0.42443003311449523, 0.10705761880390507]","[0.6882614049006086, 0.49160682763837027, 0.23672737306259672, 0.8162997670592579, 0.0576894045936156]","[0.9136579657440896, 0.00778430084084436, 0.34153466076750894, 0.49017143261029494, 0.2667432072791168]","[0.19351412786091193, 0.23621243139650494, 0.6943380941792638, 0.15116410861084184, 0.005668003669702548]","[0.4891173669041049, 0.5328108749709798, 0.7947611942884101, 0.3190484814144874, 0.6730782563501784]","[0.8631056897070688, 0.06392507913243262, 0.883137217204199, 0.2741885981660608, 0.10036902809587]",LDEG,GDEG,LDEG,LDEG,GDEG,LDEG,GDEG,LDEG,GDEG,LDEG
2,10,10,100,2,Time,0.009590772574792905,Nodes on fire,0.18541065402442558,5.511397123336792,"[0.3951700493307523, 0.7556911308360592, 0.23282010623413307, 0.69731800774872, 0.057672412616089685]","[0.18137416645637028, 0.3974849165976958, 0.8780436506461594, 0.9614264725044909, 0.31070164994029514]","[0.5229538784620869, 0.3507281055758138, 0.13684907193120832, 0.776120095363624, 0.035817783159066474]","[0.34389408553253586, 0.14244636794224208, 0.7302912680679233, 0.9397826812622597, 0.7882186340879848]","[0.22501422587773623, 0.39005565576658086, 0.7378235386692072, 0.562993652653862, 0.5218372429887048]","[0.4917330822744277, 0.5794368013625927, 0.06978270924810415, 0.9649117734153398, 0.18724912209430367]","[0.4983538329771624, 0.6176277677000133, 0.7564808931967061, 0.46650492438308255, 0.8853116503148022]","[0.00809844973380347, 0.8939179217572051, 0.4724348295350663, 0.63571402521319, 0.5197130295488578]","[0.6207709887831129, 0.16163051825059938, 0.1416185040517065, 0.1954007816750114, 0.19765387681511049]","[0.6309761455187346, 0.4960777629341294, 0.3804565326106538, 0.6447066744565321, 0.961406552045375]",LDEG,LDEG,LDEG,LDEG,GDEG,LDEG,LDEG,GDEG,GDEG,LDEG
3,10,10,100,2,Time,0.009747364081706733,Nodes on fire,0.13082032182025105,5.511397123336792,"[0.46771577186530977, 0.8941997940345334, 0.5240508094759514, 0.1851098528525964, 0.6501031598543258]","[0.9847024339114655, 0.8329986830164833, 0.80616307972173, 0.9520529278132268, 0.4209370770459909]","[0.29076796378818937, 0.8643041486448962, 0.7745903851329912, 0.05063975552199196, 0.8672837122792991]","[0.41817535010083273, 0.8201331359877525, 0.2209710836355978, 0.22572912745599039, 0.39687715900036213]","[0.1892623240827097, 0.2668446500391456, 0.9692255988496913, 0.5867170428854056, 0.860624536952709]","[0.12318258649740832, 0.3792695099810304, 0.49544180361710244, 0.5786113292440375, 0.9960300767926296]","[0.11063376543282055, 0.10883327575828461, 0.9949900429722063, 0.27489966885802697, 0.2511097021630795]","[0.28379666442277207, 0.7713515400003635, 0.16148305382238215, 0.4824293264482049, 0.35769786949380233]","[0.5246066514665843, 0.02932680410595212, 0.8282052176967104, 0.9911658692613882, 0.7251134071010094]","[0.8532138134333443, 0.1298070402078092, 0.1537906522284055, 0.993754111795894, 0.9659320623855454]",LDEG,LDEG,LDEG,LDEG,LDEG,LDEG,GDEG,GDEG,GDEG,GDEG
4,10,10,100,2,Time,0.0005068227284991123,Nodes on fire,0.4414357640783805,5.511397123336792,"[0.36507836472490607, 0.21171021672525037, 0.8401469647066168, 0.3028847503649956, 0.6167104576113572]","[0.6458043725254027, 0.17231994050640043, 0.006012344812357573, 0.9972143960507672, 0.15002010488644357]","[0.5982481387341813, 0.9649201882945315, 0.6589432541499596, 0.9984991286891572, 0.8380748985475998]","[0.8273046661871236, 0.7051419265658517, 0.31465285472536386, 0.24610044377652096, 0.10702303243013389]","[0.16164419777611938, 0.1392047093437213, 0.99471072017194, 0.3715267408752949, 0.12856184314452312]","[0.27940258043814825, 0.6856275871694633, 0.5577885863562395, 0.040331365540720476, 0.8015111439265834]","[0.02186760503160534, 0.11106943975412553, 0.24149369492945072, 0.0971433767036185, 0.9547960118953871]","[0.13094133610125203, 0.13498418467640416, 0.35778015526003104, 0.7023325357839961, 0.6870454731301339]","[0.17695653060063188, 0.29281855804071877, 0.30908909650762795, 0.787539386876671, 0.6442845947664729]","[0.05795385568024636, 0.771797157869662, 0.7563944353136607, 0.39758940541259735, 0.6841373852062953]",GDEG,GDEG,LDEG,GDEG,LDEG,GDEG,LDEG,GDEG,GDEG,GDEG
5,10,10,100,2,Time,0.056213619100127676,Nodes on fire,0.0786647540582659,5.511397123336792,"[0.27686391210632166, 0.14744586377108637, 0.8075487241383034, 0.5978562347826375, 0.5232885745623549]","[0.42965269242569126, 0.7257991455243563, 0.6304373121959246, 0.21220145130645796, 0.508859424845496]","[0.4397803582822708, 0.14984026225238423, 0.6890276890125444, 0.5544064903685475, 0.7653896178733149]","[0.9346193054847367, 0.5435307400599071, 0.009580120042837592, 0.8031034010524749, 0.3063629027356083]","[0.5665088623803426, 0.1653351230392689, 0.6022170044290006, 0.9553872987676605, 0.07963275921416957]","[0.044585537824348376, 0.281076187055019, 0.6319892196672785, 0.25305939983290127, 0.15038296542388208]","[0.491575545731866, 0.9396230292843121, 0.8383869217775776, 0.918670945369209, 0.7522944424859243]","[0.7385037928271119, 0.4007614394393766, 0.777726899995943, 0.5435011119598937, 0.3486675588083611]","[0.8114083486768252, 0.915290449229811, 0.3847869842492675, 0.0288485331849746, 0.6591132461869277]","[0.35098651081465504, 0.171408659321015, 0.23248454411985509, 0.42669796194042275, 0.6671183562914201]",LDEG,LDEG,LDEG,GDEG,LDEG,LDEG,GDEG,LDEG,LDEG,LDEG
6,10,10,100,2,Time,0.3342083748127892,Nodes on fire,0.0011136394441073616,5.511397123336792,"[0.12612455772159514, 0.8347083156110632, 0.6374899275335888, 0.3080220384698221, 0.29654006269011957]","[0.9672781204698349, 0.9751204794809778, 0.7369758614893812, 0.6321882655481553, 0.10245129023978072]","[0.9455864016374678, 0.8414004663784, 0.7026268567840338, 0.5944732976885597, 0.2330990474764354]","[0.3120601620300112, 0.13664486233601902, 0.4868385567963659, 0.3463616881364573, 0.6027390848091996]","[0.1107625164472994, 0.10583862787214293, 0.8338410298800804, 0.6697096911991196, 0.9539914729406337]","[0.8243776611135798, 0.5215983840815397, 0.11388932989519118, 0.31783538034796754, 0.9640427550420206]","[0.9748717511591805, 0.273096434054816, 0.9690302840587597, 0.7276389293698167, 0.8139329871050796]","[0.9766568344325173, 0.47992049088423183, 0.4508105928359478, 0.5990512088949789, 0.08934764439921583]","[0.22283828709606335, 0.7139799526906229, 0.1403516111989226, 0.2209858896469189, 0.513394718028919]","[0.3857865976008549, 0.09269132208683217, 0.8127484423613368, 0.4295851527413186, 0.6226528422491421]",LDEG,GDEG,LDEG,LDEG,GDEG,LDEG,GDEG,GDEG,LDEG,LDEG
7,10,10,100,2,Time,0.007922581640086634,Nodes on fire,0.2749975877506573,5.511397123336792,"[0.7935639637315581, 0.08215536674813395, 0.27280784969315586, 0.9340165036570622, 0.20798248514253648]","[0.25940484631503435, 0.10529114195550493, 0.7849541222106776, 0.7540713684866074, 0.8158191263432235]","[0.6224253148898988, 0.6756077841270222, 0.4559673356519929, 0.8599590328637393, 0.6257424604740879]","[0.5892684529091887, 0.918192083792201, 0.9111744099901783, 0.27916168788704365, 0.29036690124612863]","[0.9308680350829973, 0.06930905954763056, 0.6872763333420807, 0.250595073829729, 0.23892346128059838]","[0.3720276910227105, 0.00975143867909467, 0.6621171681355877, 0.3455078885369455, 0.6497091242825453]","[0.9560141249535362, 0.9495253205957505, 0.8528718627725649, 0.635727742091325, 0.5836775107888899]","[0.6344691783755169, 0.5484215868726258, 0.4196608028898463, 0.8340879019518899, 0.5565582113977634]","[0.7672425651519761, 0.535351642475616, 0.7186872438968419, 0.7507262375673751, 0.6361333224183301]","[0.9947750033866074, 0.4778506993182393, 0.8297557761407663, 0.32101295184502354, 0.4501408658417244]",LDEG,LDEG,LDEG,LDEG,LDEG,LDEG,LDEG,GDEG,LDEG,LDEG
8,10,10,100,2,Time,0.04806484711849113,Nodes on fire,0.12748362630094023,5.511397123336792,"[0.2716817839276261, 0.2579432464229541, 0.5472172061013076, 0.4207080517289844, 0.9989936879270088]","[0.9955025624942175, 0.14194903038333795, 0.7903557192184765, 0.039388285073664875, 0.9695393013051709]","[0.5576863280136297, 0.17079240442994303, 0.9552707327259418, 0.8186532863382588, 0.6541375792677914]","[0.952570741975106, 0.44755641292068027, 0.9327930870668213, 0.5068551283561762, 0.6416261351278569]","[0.9373134604832988, 0.2738197939224405, 0.9502966280656666, 0.2427803834732879, 0.3988530821152849]","[0.7599923597640209, 0.5747570232638299, 0.42734572419693506, 0.7658501549545371, 0.12320005814462165]","[0.09498838143376354, 0.09130052123101262, 0.3027405812910281, 0.555734006631517, 0.26997945630547293]","[0.6822422572454823, 0.04509873922996133, 0.44266707823949836, 0.7491248892666196, 0.43695601013244345]","[0.5405102939536071, 0.866229264936262, 0.20900140655739452, 0.3835475932628809, 0.5101905811376493]","[0.9047823724091542, 0.7434297912212825, 0.6925216537662133, 0.5413756805327742, 0.8961912755566595]",GDEG,LDEG,LDEG,LDEG,GDEG,LDEG,GDEG,GDEG,GDEG,GDEG
9,10,10,100,2,Time,0.15099201943609897,Nodes on fire,0.003403058873346243,5.511397123336792,"[0.06857127792569806, 0.27105230924803925, 0.6941965687925673, 0.8945261560023853, 0.25286465812237147]","[0.42911273877502876, 0.7912919309651902, 0.9617851180021246, 0.9550898893205323, 0.11277392309188039]","[0.9038176371312173, 0.9877271547763211, 0.16766848419376712, 0.0828405706409624, 0.2789454369327855]","[0.4525999031513016, 0.7860738068847397, 0.9964183285450147, 0.47121488903642883, 0.689013163176965]","[0.7373299146684059, 0.5854595428023519, 0.34992021646245, 0.11179338932681726, 0.46196255453909296]","[0.732370614056775, 0.7787574036007854, 0.525358511265788, 0.1217296571285168, 0.09402508277177335]","[0.15454951485330481, 0.5117879642543678, 0.6840493242269786, 0.2720727794219967, 0.05391549118015404]","[0.022625521758427913, 0.20060291937436214, 0.7203591145271225, 0.02720273033994003, 0.15684921672619845]","[0.9696295521440479, 0.9306190625226068, 0.5863254452393011, 0.10220689025693452, 0.32930214216218934]","[0.8596314997993053, 0.7323513511824731, 0.4828667351441105, 0.8775172389455871, 0.9824840368143638]",LDEG,GDEG,LDEG,GDEG,LDEG,LDEG,GDEG,LDEG,LDEG,LDEG
