,Chromosome size,Population size,Max. gens,No. objectives,Obj. 1 name,Objective 1,Obj. 2 name,Objective 2,Time,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10
0,10,10,100,2,Time,0.09384837001314328,Nodes on fire,0.004812917208528944,4.6258180141448975,"[0.536034297878039, 0.1574088081941939, 0.48053031087569453, 0.9226131044589236, 0.0808184403881761]","[0.9991927025896231, 0.29998945388779263, 0.4483652210491499, 0.4646074069212215, 0.9201946194486785]","[0.04301043449535924, 0.363377710304315, 0.8553703240534736, 0.6715413631409911, 0.9087188236970303]","[0.525164735600528, 0.3348667002485476, 0.5160476872617786, 0.30041131029591805, 0.016983912566389647]","[0.12164959768481964, 0.12625191517560286, 0.34888244654380574, 0.16429791360199408, 0.9081376958836427]","[0.28584061287760876, 0.8334457824241646, 0.2295984401258413, 0.6680496177593704, 0.982107508856325]","[0.9093347164534038, 0.36295317214264144, 0.08052459096097009, 0.7882444919439627, 0.8337835709349295]","[0.7073970388192178, 0.2216224070278653, 0.5184219592048747, 0.8844435695791365, 0.06596358192578944]","[0.8273721591085929, 0.9948195384593226, 0.3069548984588498, 0.8226948513002021, 0.9373688982322412]","[0.1317704301246041, 0.28426956151758354, 0.10269473849275546, 0.05697899604635548, 0.974468685598661]",LDEG,LDEG,GDEG,LDEG,LDEG,GDEG,LDEG,LDEG,LDEG,LDEG
1,10,10,100,2,Time,0.8539648221548172,Nodes on fire,0.00045449533784913676,4.6258180141448975,"[0.40017252430555317, 0.020743657857752784, 0.0328435710858308, 0.08624313970765318, 0.6909410109151268]","[0.4412143776551539, 0.4074360577816176, 0.12461533995670393, 0.14764157462089267, 0.8104144414156779]","[0.5147320510354295, 0.8360687119872708, 0.2103863876134746, 0.8835888101927794, 0.11898931862207862]","[0.15272079658694437, 0.3165871386670648, 0.14280885826334377, 0.24606179989872434, 0.1576815734100463]","[0.9987423775129257, 0.10256514969957942, 0.25922346030134236, 0.19514231853007857, 0.34168746844119435]","[0.8277799760881925, 0.5074101210496836, 0.5697642242846976, 0.6671323559429558, 0.1744206015717743]","[0.8896908248561394, 0.9493731189130042, 0.654284699896785, 0.7503649647439268, 0.44972550354086627]","[0.4565506178995642, 0.6380561212947252, 0.14452284325189746, 0.47825414215248263, 0.764389735849446]","[0.24342541426681452, 0.5273697917191679, 0.5633445718028816, 0.59528456229242, 0.9190100046585037]","[0.7670820174218529, 0.30449521716261174, 0.6860420325553014, 0.6801944253975547, 0.4295922831515495]",LDEG,LDEG,GDEG,LDEG,GDEG,GDEG,LDEG,LDEG,LDEG,LDEG
2,10,10,100,2,Time,0.0005132522718287458,Nodes on fire,0.33086960388441966,4.6258180141448975,"[0.3929315820496707, 0.36543562162819654, 0.2744004159905946, 0.5487645556074191, 0.9047540713179886]","[0.9714455669350116, 0.887893091752, 0.9172914538877729, 0.1546124692453209, 0.34681053878160617]","[0.05432420830683449, 0.4500464149709754, 0.35172199731844866, 0.5549216870466024, 0.9208472762138857]","[0.6270316061541589, 0.4549480058522184, 0.4195824361597018, 0.9761070400117391, 0.39475231386872156]","[0.9370062101002603, 0.21933049816067407, 0.5028814352095975, 0.7866682690794599, 0.05607054126158639]","[0.7870131929849128, 0.020761295401294122, 0.8682866769571294, 0.42183283623221934, 0.6465425367479323]","[0.03739429904120972, 0.39094274039841115, 0.2788463725999527, 0.2958789785216349, 0.16475497104325976]","[0.4331282943740594, 0.45990681789747834, 0.6460677141917451, 0.7839411996747376, 0.36564275164271864]","[0.43146824054433564, 0.9676022250303696, 0.8094390609793137, 0.3513687889386643, 0.33226593532875237]","[0.38233185715978757, 0.19518592278256686, 0.023881232081000126, 0.9956786283564726, 0.2418173199683804]",LDEG,GDEG,GDEG,LDEG,GDEG,GDEG,GDEG,GDEG,LDEG,LDEG
3,10,10,100,2,Time,0.006032287253748936,Nodes on fire,0.10082006727311543,4.6258180141448975,"[0.12387715752956308, 0.9688238205539726, 0.3180482720648179, 0.5855974533636735, 0.6017647030610817]","[0.7529985810185322, 0.19308351188452488, 0.15214929799544163, 0.7578461500466236, 0.8885418359526983]","[0.681457747597824, 0.8732603579912456, 0.4247139158237069, 0.9768678964619704, 0.5009098309695484]","[0.22325062266631313, 0.21584685628425826, 0.31720815281338843, 0.27150295928478463, 0.1708564225258462]","[0.38009259012419994, 0.49478721492916333, 0.43441862899482153, 0.7242892625094108, 0.8421134525301579]","[0.41653733508904445, 0.7836510690848659, 0.15012754385937865, 0.6869746696672836, 0.6210049094910789]","[0.6367835163304205, 0.7462515457624124, 0.35153139536124833, 0.5847720726532751, 0.6705919633011387]","[0.4232076448276374, 0.5858198910705917, 0.485765071100151, 0.8785016076191711, 0.1165326854074672]","[0.43467214195452986, 0.07929891101491204, 0.6174129169278008, 0.8588014073333474, 0.11135299016526423]","[0.3493910272799935, 0.8145905969009817, 0.019216684131530326, 0.673410161628877, 0.37943980769429164]",LDEG,LDEG,LDEG,LDEG,LDEG,GDEG,LDEG,LDEG,LDEG,LDEG
4,10,10,100,2,Time,0.00042734332262062136,Nodes on fire,0.817195334694061,4.6258180141448975,"[0.7101057006783746, 0.21897080902467603, 0.3581305078680227, 0.3487555431329039, 0.7174688636499679]","[0.3910138824921495, 0.9675067282526565, 0.48002696572495396, 0.17881204523912553, 0.27222785239498104]","[0.6590358393129097, 0.41414530099736124, 0.9978286675476133, 0.8740176795310456, 0.2202688396626723]","[0.1289023952928584, 0.5510714193120363, 0.8326394727837578, 0.0424745829849994, 0.7457286596907422]","[0.18638223169359602, 0.7971216772226337, 0.5496568338141781, 0.8694376114347327, 0.913156829181363]","[0.801658826522864, 0.5888696270131603, 0.27045823405057734, 0.12190776737956355, 0.01793889903019552]","[0.15035050477171186, 0.12122002961015688, 0.9775135151816863, 0.4161299087747218, 0.6313221506873392]","[0.6896546715262547, 0.31963513899966944, 0.9028237115819887, 0.26729121888766805, 0.418724554340311]","[0.6205932477213435, 0.586145803857444, 0.1602803773176008, 0.5371697686263808, 0.177994870781626]","[0.3307247691865005, 0.09407037422467701, 0.639380059490439, 0.509549586654245, 0.29993442407828375]",LDEG,GDEG,LDEG,LDEG,LDEG,LDEG,LDEG,LDEG,LDEG,GDEG
5,10,10,100,2,Time,0.00047020236355832523,Nodes on fire,0.5771741967474068,4.6258180141448975,"[0.7433089833989237, 0.8277564837435676, 0.14292209501196307, 0.7652530739772048, 0.6109957209308434]","[0.12178498558487083, 0.5456884277822859, 0.9859875215606991, 0.49705688089136435, 0.8368651761047411]","[0.6358300111228222, 0.11715746665437854, 0.08442281663841233, 0.08551169648036683, 0.7653332399161026]","[0.963407770000264, 0.20709483365264625, 0.38625085144763505, 0.6883134498373017, 0.47046913722830186]","[0.23287501243442688, 0.347325239665107, 0.7294968272209156, 0.49212692503503264, 0.8091039030693298]","[0.3011542375371221, 0.07702400978498913, 0.3502252827673171, 0.3858558839153977, 0.2805877943060374]","[0.2576143543348728, 0.5414561194877698, 0.4428983161236001, 0.6631597160293561, 0.7713326475690924]","[0.510323031829348, 0.4691163255027214, 0.16307244655760356, 0.6846937894328927, 0.325857238972724]","[0.06874444002626667, 0.25943295988458437, 0.7475810832516894, 0.5097360273082464, 0.21701751442116368]","[0.5098083196137313, 0.2920069263839976, 0.3331449452240576, 0.9444307792238041, 0.9969052571135706]",GDEG,LDEG,GDEG,GDEG,LDEG,GDEG,LDEG,LDEG,LDEG,LDEG
6,10,10,100,2,Time,0.0029463697981770842,Nodes on fire,0.16778995958981435,4.6258180141448975,"[0.49303941531346995, 0.5437552170720144, 0.2733367785801252, 0.16054872799707043, 0.8241841889306568]","[0.6499293828369606, 0.9557360606819234, 0.8298122937121345, 0.566367701730246, 0.2400989427545609]","[0.9621437682765995, 0.7391958531372146, 0.6591552815211306, 0.47000438119110843, 0.48265058952849604]","[0.8442569118673194, 0.9629478936343083, 0.9301310842970705, 0.3237148896657598, 0.9703892410275963]","[0.35065009274837744, 0.9830417936186662, 0.7549030961373183, 0.4173612034815146, 0.7672710343169699]","[0.7703955339553892, 0.20822286428265024, 0.9159999707340649, 0.1975207725394874, 0.09835846693013661]","[0.8591144188663691, 0.5561202072563286, 0.2725725612330395, 0.7466041418658727, 0.9653098658809689]","[0.7476815990638221, 0.7271684867413949, 0.40056051372831614, 0.4030852386159389, 0.23838844915056256]","[0.5772721053054659, 0.0371643680407413, 0.1929728691215601, 0.7030877656374059, 0.2765177529292028]","[0.37324915975221673, 0.6889973566246329, 0.41412161134420167, 0.6198023124189005, 0.5616499718198639]",LDEG,GDEG,LDEG,GDEG,GDEG,GDEG,LDEG,GDEG,LDEG,LDEG
7,10,10,100,2,Time,0.4498378971400945,Nodes on fire,0.0030009642466378716,4.6258180141448975,"[0.45520824803880267, 0.9452776144441122, 0.7548177545891864, 0.5377722035287947, 0.6255654532999105]","[0.8917478380714609, 0.540517750279961, 0.6309156068882018, 0.811267372118221, 0.5971624816212393]","[0.6866017490343453, 0.5777246951074728, 0.13723623088426218, 0.14909923939067704, 0.02784953809231938]","[0.8343109228915269, 0.9015049076859428, 0.6868193527373639, 0.6362876206089296, 0.21372665518216705]","[0.38001274635420745, 0.6128520616218508, 0.12213923840448182, 0.3017210561671031, 0.07741913610396778]","[0.19861950523619176, 0.251209852760343, 0.29769571052444643, 0.7915152245136367, 0.02667211791102897]","[0.37124886447373306, 0.46917647842802945, 0.64828791630661, 0.06580276575730615, 0.6432115639436929]","[0.4823013107280153, 0.26286347924690645, 0.4059165416982363, 0.38971989756623604, 0.5737548796362383]","[0.3407258785459478, 0.04124100924214502, 0.25490985580717573, 0.5048912832911799, 0.21592678045752034]","[0.030386068778059605, 0.6870527108468814, 0.49366290799792256, 0.8633300625135114, 0.7676399248271878]",LDEG,GDEG,LDEG,LDEG,GDEG,GDEG,GDEG,GDEG,LDEG,LDEG
8,10,10,100,2,Time,0.0030875147420434956,Nodes on fire,0.1237947987080632,4.6258180141448975,"[0.7005517644134882, 0.917315719458836, 0.4136045562432089, 0.6470306348243673, 0.061055471278130935]","[0.7659022023582591, 0.9775535637226553, 0.26323866899652093, 0.5491452116476347, 0.785904804183002]","[0.8408759537488226, 0.3688812980060069, 0.8126728821621966, 0.05714913605655614, 0.37354475052792635]","[0.3471274172182768, 0.9299669877869884, 0.6170537495097718, 0.0041224851511698635, 0.3440020427334717]","[0.1057845193257303, 0.35449750233684807, 0.6955803750243319, 0.9924643396908255, 0.8411778005246952]","[0.237264270090785, 0.1154085121891113, 0.5532602625326895, 0.9466717317793111, 0.017038401220693555]","[0.8872394133511162, 0.1747248730435368, 0.3466623020916846, 0.8057882588749393, 0.32817674773374284]","[0.4020117690021512, 0.025200987067198866, 0.938628063967171, 0.18301602900878122, 0.44170210688620304]","[0.8982927422501176, 0.9791537288318499, 0.23783918651868508, 0.2510764945649695, 0.33020441580829896]","[0.5393426356666444, 0.3307681038125668, 0.9605397222172959, 0.5535723229776348, 0.729771987251404]",LDEG,LDEG,GDEG,GDEG,GDEG,GDEG,LDEG,GDEG,GDEG,LDEG
9,10,10,100,2,Time,0.022475287036472502,Nodes on fire,0.01875976842036542,4.6258180141448975,"[0.37985016149941153, 0.22448215391598803, 0.7199392573928939, 0.651872093467875, 0.8610099577709274]","[0.4180835088285568, 0.7783986530536567, 0.566792954923476, 0.641324892893818, 0.29398691758791917]","[0.5673205755088491, 0.4145647060910571, 0.6626812620826721, 0.5131273342299737, 0.5736842182974647]","[0.43941511230445074, 0.526336321654396, 0.29451174519540735, 0.6232838571436843, 0.7276068099030437]","[0.6083141462434474, 0.8280671693699214, 0.9719404275684191, 0.052869236740888725, 0.9837856666102966]","[0.06515924085726632, 0.6555854810961852, 0.6134750321277036, 0.8957371638504915, 0.5483219218693891]","[0.20050514342494186, 0.07014909937982783, 0.9391257487123204, 0.8233536405123093, 0.6187697366490602]","[0.09320659412018517, 0.0011897552473598694, 0.9742519982303481, 0.9726701592393616, 0.1734190809885583]","[0.5807569618389833, 0.4597607570545992, 0.33500516062119945, 0.015644309762821718, 0.421093189916093]","[0.41934355772133514, 0.6889536868199185, 0.23396224173747204, 0.8603612029082484, 0.6382404126757822]",LDEG,LDEG,LDEG,LDEG,LDEG,LDEG,GDEG,LDEG,LDEG,LDEG
