,Chromosome size,Population size,Max. gens,No. objectives,Obj. 1 name,Objective 1,Obj. 2 name,Objective 2,Time,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10
0,10,10,100,2,Time,0.027786703888499353,Nodes on fire,0.1898853070007568,5.065731048583984,"[0.6519024788031483, 0.26499141821892735, 0.9546218039480863, 0.7311798847136636, 0.8217253112073001]","[0.49280760859976014, 0.30816596375021144, 0.607267356982601, 0.06832537643433634, 0.3386365811974342]","[0.42727649500665554, 0.7735573800592542, 0.2767844555444027, 0.07303228190105793, 0.7745017109436534]","[0.3235887129165246, 0.44118154188390324, 0.3567318691224475, 0.2699579262192814, 0.8667528073592193]","[0.032545197555642, 0.13304178678107403, 0.536815976007506, 0.07647984689598497, 0.0520808078954641]","[0.13120179132719012, 0.6204940887496795, 0.7097842960229476, 0.6439238052415096, 0.5290462103949032]","[0.1319748489848238, 0.7567566924717202, 0.9498615509393984, 0.4068049191964176, 0.3742703446436899]","[0.742958273548112, 0.08141106766884343, 0.5769301987462175, 0.3630443192102448, 0.3954922922523987]","[0.5245705317427036, 0.8940453809789061, 0.958431023932395, 0.2876760040660242, 0.8713802806361566]","[0.312832160179342, 0.13844514431849486, 0.3042388169658521, 0.9894034567922375, 0.03624869914158191]",LDEG,GDEG,LDEG,LDEG,LDEG,GDEG,LDEG,GDEG,GDEG,GDEG
1,10,10,100,2,Time,0.6892083760570369,Nodes on fire,0.00042600033044759567,5.065731048583984,"[0.6452501810977072, 0.48888862045636816, 0.8806395784412983, 0.16450860116861055, 0.9221405995246499]","[0.9997629956331715, 0.7396191826637089, 0.005124037924662872, 0.6072958715600382, 0.9666495176553869]","[0.3532933601935493, 0.6531565531688882, 0.6663632772347977, 0.9589001164610289, 0.7362055412267722]","[0.39289641308969114, 0.743667620621066, 0.024848991692029476, 0.22470554445019164, 0.9235093814648999]","[0.19346852648867852, 0.7345910376900253, 0.34699604533895445, 0.6137063622264022, 0.8723371111373212]","[0.12974312976609992, 0.8627056771135687, 0.11017203473878134, 0.32950068974244306, 0.519150686817995]","[0.7303807166423493, 0.9279575905281737, 0.2851229175595029, 0.2317481802854101, 0.18200605616779297]","[0.7581537551043065, 0.4924236474872231, 0.032436836657926627, 0.18448286319318707, 0.6951631430142123]","[0.5773711003912256, 0.27400779250650775, 0.4484368732395475, 0.5570466980339142, 0.26300020203807095]","[0.4810709077779012, 0.4799563824196015, 0.4524046890782789, 0.2708350874918749, 0.5196778504350288]",LDEG,LDEG,LDEG,GDEG,LDEG,LDEG,LDEG,GDEG,LDEG,GDEG
2,10,10,100,2,Time,0.03694705758796446,Nodes on fire,0.004006818548693558,5.065731048583984,"[0.5131713634694767, 0.6467801636529436, 0.836184319618854, 0.5438440764341833, 0.09644450322514997]","[0.27636958671020173, 0.23072055957234527, 0.7044929169347561, 0.6646644695261205, 0.68066943809183]","[0.11450527096366947, 0.11600045805800452, 0.4968618926055226, 0.686709942913919, 0.06353551617849074]","[0.9674989037340084, 0.1529209271771511, 0.7903198834107397, 0.0008755144807265358, 0.22023011440516893]","[0.44985889354631636, 0.7605560538900825, 0.9446403219301559, 0.16325045261107995, 0.10013146661895023]","[0.05193379066150983, 0.7953317334711973, 0.48561558744397104, 0.4970049783709568, 0.05576441638028107]","[0.8479648812959194, 0.09917254882153648, 0.4703726425138467, 0.17928793045740987, 0.7342616980282024]","[0.47614462418267023, 0.36864053825613796, 0.1292290251090592, 0.19771650284359377, 0.688640793278754]","[0.4685433958475348, 0.7248809661033941, 0.22414525139315655, 0.5091089104927505, 0.412341471729891]","[0.7333799537324556, 0.6343367834682495, 0.654778999488059, 0.6357015476025724, 0.9468318102351658]",LDEG,GDEG,LDEG,GDEG,LDEG,GDEG,LDEG,GDEG,LDEG,GDEG
3,10,10,100,2,Time,0.025963516849081825,Nodes on fire,0.204772952718006,5.065731048583984,"[0.8346062727607914, 0.2211860740127496, 0.16623715003586226, 0.5380860702240227, 0.6245399666872404]","[0.037753029774615254, 0.30233934816584895, 0.665124234039286, 0.09270078096134204, 0.6936307383361977]","[0.948494727744907, 0.6296615317833878, 0.5145795204108075, 0.9860492006850526, 0.6508991562686726]","[0.3842970188733221, 0.5691293950501889, 0.5026775575520471, 0.9395078664875578, 0.08935387330768396]","[0.9060724869327403, 0.6139197314220126, 0.36063196669238884, 0.5971601862958943, 0.6846456549854074]","[0.40176745735330766, 0.30966615937002495, 0.5872107615802495, 0.14770084456197885, 0.037323657595805804]","[0.6408442715735634, 0.7031429770018476, 0.950423946410744, 0.28289755533549954, 0.22796335826203706]","[0.7371875848755743, 0.2847351428039193, 0.8092891231456448, 0.25759885695706075, 0.7293646194475563]","[0.8774965324148398, 0.5828507845057957, 0.9276550431981115, 0.2756065062129879, 0.5920704255746676]","[0.1265567899862977, 0.5261013124790384, 0.8260852216907223, 0.3745918094311895, 0.27948455865267563]",GDEG,GDEG,GDEG,LDEG,GDEG,GDEG,GDEG,GDEG,LDEG,GDEG
4,10,10,100,2,Time,0.00408118890103637,Nodes on fire,0.2410393779088006,5.065731048583984,"[0.5150226099360384, 0.6100392028241022, 0.30059923116670273, 0.36296735853110484, 0.08739407357132756]","[0.08699899698540525, 0.2042019654408891, 0.46508001662711307, 0.39970823267469846, 0.17420938969039645]","[0.6488568028449233, 0.9903067170384228, 0.37526185011603896, 0.7621357511370072, 0.9061592791577954]","[0.6939003354046581, 0.07931064025298495, 0.793430374743133, 0.5892915287610183, 0.6543452284162274]","[0.14988299524886162, 0.8221916237091498, 0.48101713808301927, 0.3892946534207312, 0.9462858374974155]","[0.006582235928985214, 0.043756358594751577, 0.8100390823283806, 0.7012768069936683, 0.807083620207957]","[0.0014214728352913708, 0.40407017356378505, 0.6995283193388854, 0.30409629986357956, 0.14293731516893238]","[0.7835794223112823, 0.31538161613491966, 0.01837529377752345, 0.41306472619430357, 0.38604434750819105]","[0.7753068507909848, 0.5959063319190137, 0.7376193951252427, 0.04401098807965376, 0.30073586722709744]","[0.9403279582131497, 0.6072698492667054, 0.276472075646798, 0.905009960475393, 0.610450326325269]",GDEG,GDEG,GDEG,LDEG,LDEG,GDEG,GDEG,GDEG,LDEG,GDEG
5,10,10,100,2,Time,0.2341403404211534,Nodes on fire,0.0037744272894737474,5.065731048583984,"[0.003695923933470513, 0.12851909984757381, 0.3492533316990105, 0.9850466210852103, 0.7055701517735858]","[0.7997693416180467, 0.3635168155746258, 0.4574961007341408, 0.004046050738062523, 0.8007317800915074]","[0.24214801388062945, 0.003850016541044554, 0.8674161656418116, 0.7727058058250964, 0.12337603579413103]","[0.7451442104273653, 0.17941759108395505, 0.10457546468925072, 0.298369185239337, 0.6180056958084706]","[0.9032441996420139, 0.9188255542033711, 0.9306180492073224, 0.9543293169987799, 0.8691434161984104]","[0.1389256855940464, 0.9077027602156555, 0.6101609764962935, 0.11737947443656205, 0.2860572416863095]","[0.03444304564959433, 0.8375782373614938, 0.026864619538272683, 0.6414382510678789, 0.999185783957617]","[0.5152328291780389, 0.5380408033987756, 0.6121371990572867, 0.5345551792685932, 0.9247665459503719]","[0.8619398212404014, 0.48837982635838484, 0.9061835718425375, 0.7107352615636908, 0.3601278794472039]","[0.11928632001320094, 0.9149564198827587, 0.0356220111603992, 0.5916230106966691, 0.7207110866497372]",LDEG,GDEG,LDEG,LDEG,LDEG,GDEG,LDEG,GDEG,LDEG,GDEG
6,10,10,100,2,Time,0.2818677678743393,Nodes on fire,0.001425766556812924,5.065731048583984,"[0.7025509929763544, 0.19692262015366768, 0.10924015162673595, 0.3305347626141937, 0.10710416515498822]","[0.7233037330428589, 0.3363041408438344, 0.4790947439457244, 0.9135206256837859, 0.22918254297088214]","[0.9932679860696664, 0.9472173795119918, 0.37014570524194346, 0.322768570459224, 0.8326092884554891]","[0.1572965086341198, 0.4397614514963575, 0.3890623703630557, 0.26668197864492404, 0.5951266688851722]","[0.2596064800595639, 0.0895105907681707, 0.869448975285911, 0.0883957335169403, 0.9395207770890989]","[0.1791223031679745, 0.33281402681061234, 0.5588370956899169, 0.39886152764562854, 0.11246551921136816]","[0.8896883665899642, 0.38736498998762015, 0.5185846409309223, 0.8378512702972982, 0.17768466948303685]","[0.2428849042467056, 0.9365313205725971, 0.9626538257667185, 0.061663170747849105, 0.4168931787395034]","[0.7834756596561072, 0.412732203529366, 0.9829836973073555, 0.08299578176642242, 0.020014112730323164]","[0.3569757598783705, 0.19703572568106997, 0.07742316116676051, 0.4679297543337, 0.4049772325672678]",LDEG,GDEG,GDEG,LDEG,LDEG,GDEG,LDEG,GDEG,LDEG,GDEG
7,10,10,100,2,Time,0.0001817473650315149,Nodes on fire,0.2565387344544272,5.065731048583984,"[0.8466478917748816, 0.9296455301336976, 0.04801238462116075, 0.10128807861148781, 0.8685384607982768]","[0.05808477330071071, 0.8934723033074589, 0.5282834543626823, 0.9227817152214185, 0.8034348701979074]","[0.3941043890506627, 0.6173303221784078, 0.16753865017454816, 0.07076092529429612, 0.6183915960259865]","[0.31184769406697377, 0.7318012556759539, 0.7041523086578768, 0.15895978215448903, 0.7656137352418914]","[0.5544838822174002, 0.6463250878335334, 0.569285697223594, 0.5282669406465595, 0.597171449057138]","[0.7226454590287414, 0.5518717931129203, 0.2303924140763477, 0.0018851577812034614, 0.6296508566624728]","[0.1562527559046658, 0.9037853941887548, 0.2591990470892307, 0.46078806378774906, 0.5035428682772286]","[0.7312701585305517, 0.06016347320572846, 0.7688868825101075, 0.7862393384451568, 0.0965944035200349]","[0.7119178000073864, 0.8690619909649911, 0.526202848473355, 0.05154952506412669, 0.843082460587295]","[0.07399883168524612, 0.08332890338228971, 0.055755076629677935, 0.47888783704420923, 0.2245013889239449]",GDEG,LDEG,GDEG,GDEG,GDEG,GDEG,LDEG,GDEG,LDEG,GDEG
