,Chromosome size,Population size,Max. gens,No. objectives,Obj. 1 name,Objective 1,Obj. 2 name,Objective 2,Time,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10
0,10,10,100,2,Time,0.00023942783810182444,Nodes on fire,0.0983603760042212,5.025551080703735,"[0.940717368555355, 0.30636531931715105, 0.2618146720715321, 0.44045020281798064, 0.4154917224740947]","[0.6297824672291306, 0.7999171159682956, 0.6116527119121455, 0.4360387609810795, 0.03454903356810757]","[0.9557203731744641, 0.16734068644646805, 0.39247476382523006, 0.5042632271377555, 0.6835284697208637]","[0.7764313259690774, 0.07993753702445772, 0.736323276346379, 0.742747347283063, 0.735469962253979]","[0.25134371356743435, 0.47439626276919433, 0.04630747745853303, 0.567322687423346, 0.9109974268754509]","[0.17627969325230353, 0.2249098996265022, 0.9635753605799964, 0.5129667293003779, 0.1295753790865395]","[0.8712168337984579, 0.6024957545366996, 0.19235911900473213, 0.7705917275040179, 0.5389826629802569]","[0.434705648874974, 0.9370488071784094, 0.13834211330038826, 0.4877783996452486, 0.5059464586804187]","[0.9517006641650415, 0.897916968183145, 0.5472708542934892, 0.8783324667317541, 0.9184755812388428]","[0.36129507802584204, 0.38381982265673853, 0.9849352066411066, 0.9804544783295968, 0.5401083914352477]",LDEG,LDEG,GDEG,GDEG,GDEG,GDEG,LDEG,GDEG,GDEG,LDEG
1,10,10,100,2,Time,0.005783723005026387,Nodes on fire,0.031003242154179045,5.025551080703735,"[0.7914634706296486, 0.5609049181737348, 0.4822279728996146, 0.6366979170946305, 0.6741992872509144]","[0.8252380064134077, 0.561529004008922, 0.6261877783764764, 0.9531761679206205, 0.6299934341255856]","[0.4554215170366437, 0.7930359538520483, 0.736401900523408, 0.9165178230304084, 0.8115855165793969]","[0.170405257930479, 0.40237638110176155, 0.5935444258597211, 0.6406811563897481, 0.8762328435869481]","[0.19410629303679072, 0.7298688813024846, 0.3990908307680483, 0.7862348141780562, 0.20100947001600755]","[0.7491507349375164, 0.4548516186148073, 0.08263447708993932, 0.8259016035704649, 0.5372210658212357]","[0.06017530714888286, 0.20451782734871504, 0.04469800555298753, 0.07707506751369353, 0.7880760578208006]","[0.4114078712321182, 0.9384093546449865, 0.8698941062628599, 0.7986783705045096, 0.567694064135517]","[0.2766490803173898, 0.8348778359645446, 0.11758509287580499, 0.7102997861590381, 0.46592779973288556]","[0.9264326206118125, 0.33951016980507454, 0.10902876727349842, 0.5702891955977208, 0.3060774910935272]",GDEG,LDEG,LDEG,GDEG,GDEG,LDEG,GDEG,LDEG,LDEG,LDEG
2,10,10,100,2,Time,0.13352164229232477,Nodes on fire,0.0032629131640780074,5.025551080703735,"[0.7788141845090254, 0.7983635034526159, 0.5224859710695092, 0.8064759997330593, 0.513344788970556]","[0.8129821378463201, 0.5726081601317294, 0.9635266247266993, 0.9925726499305797, 0.7278258218966923]","[0.09448067777589375, 0.7696587029181997, 0.39858594029326955, 0.16459935714049545, 0.32945509417695007]","[0.9103649647837112, 0.012568428009531174, 0.16981161620016316, 0.07775462017505952, 0.23468249166445942]","[0.906359412992472, 0.7439302766309269, 0.3178843888149294, 0.6086233697740684, 0.6122022295292]","[0.039541828005799196, 0.4768170499577291, 0.1657612684242774, 0.740280872277022, 0.9405131944471099]","[0.4127657200528463, 0.5485814878463743, 0.3156076951612603, 0.05091106565396708, 0.19392237350324926]","[0.6398384860078792, 0.09214787399450708, 0.9500668221001628, 0.8795347180653886, 0.6643337970033495]","[0.5484601047960913, 0.2827794928085329, 0.9758129921804547, 0.7636336160415171, 0.767772879378873]","[0.3285177249406851, 0.9049729659009892, 0.075965836483326, 0.12111017071896013, 0.47591750143004874]",GDEG,LDEG,GDEG,LDEG,LDEG,LDEG,GDEG,LDEG,GDEG,LDEG
3,10,10,100,2,Time,0.0380266472627816,Nodes on fire,0.015493226074620114,5.025551080703735,"[0.9337071837645384, 0.9053849263812035, 0.15029268965803377, 0.2879219676823025, 0.08388185326806064]","[0.22364273660080825, 0.9236199382885607, 0.06174003273217554, 0.4302015533795345, 0.9325391693637402]","[0.09287189872837787, 0.1445746159200264, 0.8262067543416002, 0.3356199467981865, 0.006855156623581826]","[0.8987006713627496, 0.17324400335903445, 0.6591281127096957, 0.18847009028361328, 0.35120305492802617]","[0.2697120186217382, 0.24588186822771674, 0.04048436782582876, 0.2325147371873214, 0.9082842595840472]","[0.8199662110896049, 0.07262327098903743, 0.7550320413488046, 0.8082001156614937, 0.23431285236279953]","[0.26817348308448197, 0.2647345573269373, 0.6451523041402237, 0.8917298764080456, 0.5886324902398066]","[0.5349775266244718, 0.09815343393996456, 0.5180255480532794, 0.13157723895541984, 0.0964929174292225]","[0.9840493256970168, 0.7411946352532277, 0.7086652577263256, 0.7840556389635984, 0.6898260241568378]","[0.03780741748478489, 0.01681487986786112, 0.5849936452622145, 0.25822408059231805, 0.3734588225680887]",GDEG,LDEG,GDEG,LDEG,LDEG,LDEG,GDEG,GDEG,LDEG,GDEG
4,10,10,100,2,Time,0.00734806585022918,Nodes on fire,0.025866137774858355,5.025551080703735,"[0.7530395565562027, 0.9004178591220882, 0.40570081723140083, 0.15357847371282018, 0.7205041495955249]","[0.7151509823612184, 0.9530360092376446, 0.6574394578314494, 0.9767376657357124, 0.4553156586378111]","[0.48966747980841174, 0.2829345394871807, 0.12960289222633825, 0.08222325779780226, 0.6699556821200552]","[0.673520950608229, 0.3826492033068589, 0.35920068364228275, 0.8928365967913467, 0.07825838403840679]","[0.3582246066602064, 0.870110535492743, 0.614017262059504, 0.022028581448303886, 0.7382235813646254]","[0.746285071343114, 0.004909453748850101, 0.21125984524623764, 0.956578735087472, 0.0473238340724319]","[0.6842137514376976, 0.2666778073449746, 0.8620398419270546, 0.21028278496314579, 0.904478969919508]","[0.6774493434592719, 0.7140477948259895, 0.57335578148788, 0.2973980943434267, 0.942343088397269]","[0.06384454739293544, 0.5507074428178041, 0.1408856351878104, 0.9187009250694659, 0.915871554227668]","[0.6247558629087971, 0.630038622134823, 0.46277589633482397, 0.26987674603256406, 0.15207869675636743]",GDEG,LDEG,GDEG,LDEG,GDEG,LDEG,GDEG,LDEG,LDEG,LDEG
5,10,10,100,2,Time,0.05264149184684108,Nodes on fire,0.00924711549612045,5.025551080703735,"[0.2108895971876963, 0.12477733676489045, 0.6362146043836076, 0.05093050221936146, 0.6331783739790047]","[0.10801160973662915, 0.6807164246535746, 0.06272807914844392, 0.48846934526178254, 0.5299248052759018]","[0.43607001913540777, 0.8147078664842832, 0.08447589768329056, 0.4459604897824354, 0.7469886618958179]","[0.27529991761832906, 0.5429568496976627, 0.8269904075666985, 0.8499165350327846, 0.4355155774610031]","[0.3262481266171886, 0.7495760689078369, 0.46063938137913696, 0.664817202136245, 0.11938469099424953]","[0.6874379823842108, 0.5890644076484568, 0.36375778551684645, 0.2155623603284511, 0.8073083557152145]","[0.7031405480719797, 0.2703528254108256, 0.14456552324004746, 0.6403171301408844, 0.4188870018270763]","[0.7491372692951003, 0.2236501796719118, 0.41002160208226135, 0.8293917301540034, 0.31350922934340486]","[0.17715831847743324, 0.8937805850785493, 0.4704461508789983, 0.14852881750501645, 0.16021550223087355]","[0.3010616674327493, 0.7086613897729839, 0.6812994069597711, 0.8381303634981726, 0.7035530292137995]",GDEG,LDEG,LDEG,GDEG,LDEG,LDEG,GDEG,LDEG,LDEG,LDEG
6,10,10,100,2,Time,0.005095730627615702,Nodes on fire,0.06279484893330589,5.025551080703735,"[0.6151114766414157, 0.22342836362281793, 0.4667255251414919, 0.66008297690315, 0.8672477032398526]","[0.13634482331656272, 0.5658947622637679, 0.2552415668060972, 0.6562039163649447, 0.90752342622127]","[0.055610303253176285, 0.6712206783118041, 0.594880237904343, 0.47400430565305185, 0.7699210977036992]","[0.47260390087421944, 0.9221034474486758, 0.7350096822391087, 0.6143873314986626, 0.7081833288181273]","[0.647304940682421, 0.8444723576010028, 0.872433569922492, 0.9562176902270294, 0.8423755402129217]","[0.833352712712229, 0.7283335927927632, 0.6579096039797725, 0.3195833558016621, 0.1584345019429142]","[0.5246605731294943, 0.14329975614698887, 0.9347162876350166, 0.9498273645078364, 0.8905788734833086]","[0.04820119594677008, 0.04809847059374861, 0.43839534250623546, 0.7916543163025961, 0.9688643144027269]","[0.32462539809618884, 0.3930209375976541, 0.050756491643630386, 0.8431433750906595, 0.6766061489719478]","[0.18041410316522366, 0.6470592619620196, 0.9003099882181576, 0.22006718383325585, 0.9022405745617181]",GDEG,LDEG,GDEG,GDEG,LDEG,LDEG,GDEG,LDEG,LDEG,GDEG
