,Chromosome size,Population size,Max. gens,No. objectives,Obj. 1 name,Objective 1,Obj. 2 name,Objective 2,Time,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10
0,10,10,100,2,Time,0.0023784526731948086,Nodes on fire,0.234477336305571,4.707284927368164,"[0.9224918113068868, 0.9939667842509349, 0.14127560855574395, 0.597308028520322, 0.7574646648243877]","[0.28736356611282265, 0.28893740827704795, 0.11128071594758437, 0.4016542342757585, 0.8438505856569385]","[0.5718905611810353, 0.8206083571011873, 0.5453347650608585, 0.009964059275729076, 0.5632052773079094]","[0.4199221120139852, 0.8110315987953233, 0.8310451517375796, 0.27969508223905704, 0.7548065817309032]","[0.417130576226586, 0.4622960321062425, 0.5616084971191582, 0.10224397046987854, 0.031218915681340165]","[0.2693371316010499, 0.8571725990288449, 0.2534313757189799, 0.4898408890840663, 0.2835176343187913]","[0.024832068724317424, 0.20632420168717602, 0.2821289066925292, 0.851289826938229, 0.46125221707262865]","[0.9515613457917774, 0.6078952202961209, 0.14729884095368828, 0.7278759486020083, 0.5376289880535603]","[0.05780610524656249, 0.9352570357760477, 0.10169973172890234, 0.48044027906357345, 0.5247910062306281]","[0.7359431518053822, 0.7646799707676889, 0.8611147468707433, 0.07484783019128438, 0.18572056018499916]",GDEG,LDEG,LDEG,GDEG,LDEG,LDEG,LDEG,LDEG,LDEG,LDEG
1,10,10,100,2,Time,0.005410738049507535,Nodes on fire,0.06967227649880658,4.707284927368164,"[0.49736391776621214, 0.9940559463185582, 0.40339648073330314, 0.47348342117755826, 0.06541857243458926]","[0.02946740253253366, 0.737565065800288, 0.41748429946935706, 0.9858740447340445, 0.6442305388507183]","[0.28661924189739973, 0.06255726706006459, 0.7726819364289051, 0.8154210046581406, 0.1818705903808554]","[0.2549240338925369, 0.6805331715753382, 0.49837363049313066, 0.08457123461720573, 0.3997758115271721]","[0.1560713796654123, 0.6523097112701185, 0.2570519870223277, 0.33347505289966173, 0.558198048885708]","[0.5852199912011338, 0.3404368140988234, 0.7808963738522657, 0.8620868433396214, 0.47410476149315284]","[0.6664511756728759, 0.6517119467326757, 0.9938844418212024, 0.18894773550833444, 0.35297193797003135]","[0.7773840911736193, 0.036496314853231016, 0.5199022671380485, 0.1712457665399788, 0.4421807962830768]","[0.21821518354040725, 0.2879844043273667, 0.5483661513026673, 0.9506939907398949, 0.13335545270561833]","[0.5155083259631271, 0.047420260748358034, 0.4940568682514581, 0.6926737369218008, 0.12474220211745557]",LDEG,LDEG,LDEG,LDEG,LDEG,GDEG,GDEG,LDEG,LDEG,LDEG
2,10,10,100,2,Time,0.12792194469927665,Nodes on fire,0.015725037121178564,4.707284927368164,"[0.2349968139608325, 0.39335656501476024, 0.8414620313255097, 0.20234490777433944, 0.8201411375208569]","[0.2507816301037288, 0.08993505128969848, 0.7905863325327737, 0.9329990391944042, 0.905002934253065]","[0.9902532746027247, 0.9342575885400385, 0.5634686726995166, 0.8938562605136682, 0.019307018788703223]","[0.6799724596382167, 0.5242404365356148, 0.4131221962152979, 0.6016337397256337, 0.21701337921723907]","[0.424903106349967, 0.6340384599459472, 0.9007474574054275, 0.6444173532098494, 0.0964123338338655]","[0.29005542087135394, 0.8057669071804572, 0.7575867933530954, 0.724396705434576, 0.3402440591423329]","[0.850954402944571, 0.8469775599478648, 0.08337103905236465, 0.04213043333846078, 0.7112803871722434]","[0.8536529518057925, 0.786554839464708, 0.36450541760554067, 0.9094879210809454, 0.3979684443326623]","[0.5557048535691012, 0.8923083761015382, 0.31682475809343646, 0.8772214928425285, 0.7388996663494465]","[0.587189326478772, 0.5802206956415477, 0.4906676312387027, 0.20439544974575674, 0.36039045526046365]",LDEG,LDEG,LDEG,LDEG,GDEG,LDEG,GDEG,LDEG,GDEG,GDEG
3,10,10,100,2,Time,0.1597135158492683,Nodes on fire,0.0029556014608099757,4.707284927368164,"[0.423207222838907, 0.6909421264562884, 0.8954793164015771, 0.5788309061254377, 0.45427504265103236]","[0.5819076488822023, 0.19093952461918595, 0.3060957900105066, 0.2803955392116124, 0.40059627429198186]","[0.7272801392703923, 0.19087437274284202, 0.6589988917557046, 0.45078244922143584, 0.46714062405828294]","[0.41767623981675384, 0.5697626660448918, 0.2962130411287611, 0.08289050652693097, 0.9312684570764934]","[0.34367079158099134, 0.7015506184884882, 0.33704888836781477, 0.11752736505859862, 0.11194541932662072]","[0.18019151542398626, 0.9753949846967004, 0.9307488775210578, 0.11456461744318747, 0.5856919737783937]","[0.3654468686787058, 0.4967229175261967, 0.5535746144469177, 0.1882101896256908, 0.1820897099865426]","[0.984064132558076, 0.013934525567824929, 0.6590259449237694, 0.7884999074030126, 0.8270562818115543]","[0.13955915222793425, 0.879638203115331, 0.21617677492090626, 0.029011332587585703, 0.41765715170390283]","[0.39023281224774853, 0.5833837276447544, 0.6484604701567951, 0.2823665873977508, 0.2404096043855728]",LDEG,LDEG,LDEG,GDEG,LDEG,LDEG,LDEG,GDEG,LDEG,GDEG
4,10,10,100,2,Time,0.15422622555654453,Nodes on fire,0.004385046465522291,4.707284927368164,"[0.52223961026775, 0.7904142407204061, 0.17806483813447416, 0.8103317922043526, 0.2550716927100738]","[0.9621106770606525, 0.0840694335258797, 0.44101590559554027, 0.5630281636555223, 0.24825595659232724]","[0.26679592039269506, 0.6999967886119646, 0.19535255079127223, 0.09688661400925613, 0.35023469290723785]","[0.7943995857576545, 0.15910301672771665, 0.6829800501158833, 0.6674741540773673, 0.36968864228072074]","[0.7253624055315244, 0.907703761145541, 0.5876113772451008, 0.9229713891900299, 0.430306064910313]","[0.3180164629341723, 0.9892682751172713, 0.2300492206376582, 0.36974568520488726, 0.12840128880512958]","[0.05911068038782874, 0.21995099641007065, 0.520770246725018, 0.5142365434213252, 0.6367321889684247]","[0.23587237556706497, 0.6150021843179385, 0.1418235242697854, 0.2903813913021903, 0.8866890972612318]","[0.19701149406091756, 0.12174524011734278, 0.8782817675724736, 0.8059787961024998, 0.40473515713588193]","[0.23855336932924198, 0.5339083437886883, 0.6736551202519742, 0.5099898398615104, 0.611346268695812]",LDEG,LDEG,LDEG,GDEG,GDEG,LDEG,LDEG,LDEG,GDEG,GDEG
5,10,10,100,2,Time,0.38038323340662483,Nodes on fire,0.0019112535933027974,4.707284927368164,"[0.4078995313054239, 0.6862376144397946, 0.9506035804206305, 0.3118064369874436, 0.8780095680121248]","[0.4524331231280373, 0.6186602436848985, 0.7102159915099203, 0.856885154627436, 0.8709610937572273]","[0.0839858747618264, 0.3034118441897351, 0.07086612153696459, 0.7176711672604287, 0.9335715492643442]","[0.7756953625434821, 0.589206564780428, 0.7638204611971136, 0.5816509649783268, 0.07668269123611537]","[0.013664271584490129, 0.8914159989265258, 0.5487282482869914, 0.27384387281812417, 0.14199809985620426]","[0.336759711828612, 0.08661615376817977, 0.5321324850333273, 0.891520467379989, 0.14164908051732117]","[0.36898645410922126, 0.650444547331251, 0.7745876155776026, 0.14353842884658008, 0.42610815737509145]","[0.1558146410076504, 4.8402243258860445e-05, 0.8748849199868827, 0.8718104777408879, 0.7981263689126623]","[0.6034443879659769, 0.901678669657091, 0.7665144719176524, 0.5989155856522634, 0.06427179223301949]","[0.7158068911038942, 0.3455278477005491, 0.8860575311027796, 0.6018320759135161, 0.7169281160740415]",LDEG,LDEG,LDEG,LDEG,GDEG,LDEG,LDEG,LDEG,GDEG,GDEG
6,10,10,100,2,Time,0.0209367790827516,Nodes on fire,0.047819255339549005,4.707284927368164,"[0.9876839001883486, 0.6617351209072906, 0.15857547136063055, 0.558390018562346, 0.3359982322348699]","[0.8660529790534727, 0.636780087432793, 0.11109607072226713, 0.1577443425924554, 0.17329788320063955]","[0.5801268388554469, 0.29418440210730645, 0.5727943703991442, 0.5054205234853777, 0.24100702672240715]","[0.2133287643737647, 0.3217544473310049, 0.3672992213270596, 0.1786385341840212, 0.43696107607684287]","[0.6946889850107517, 0.038503570337196646, 0.2504178708424185, 0.8830962476104621, 0.718667844986823]","[0.6271479525503671, 0.9025076340122361, 0.6006710109418464, 0.8901028148848213, 0.7765203598078766]","[0.7139255904620777, 0.09282483656455409, 0.5240917512241932, 0.1353219224870702, 0.6978747356292037]","[0.27500483184726965, 0.9943509908411425, 0.9337944328337003, 0.6395677535264611, 0.8459467824927205]","[0.4672871609242176, 0.7649363683465524, 0.5667858902040759, 0.8178258404598455, 0.32703010724735904]","[0.4846024291934866, 0.003329989057471172, 0.8454791772925645, 0.8533424053246432, 0.13688869781414237]",GDEG,LDEG,LDEG,LDEG,LDEG,LDEG,LDEG,LDEG,GDEG,LDEG
7,10,10,100,2,Time,0.03223169848731533,Nodes on fire,0.03590456818400123,4.707284927368164,"[0.6692561010449728, 0.2659992790948248, 0.6173061788852348, 0.8399615270985825, 0.35667591244521135]","[0.866993953339155, 0.0004551304771948095, 0.5455483304321804, 0.16125504256971268, 0.054203193415639284]","[0.9152975430194761, 0.9136759154834478, 0.032130009544924065, 0.0059997639231985644, 0.403676595479053]","[0.8693376563911805, 0.5633128531306544, 0.29845365084647524, 0.5310197942288385, 0.8650203883412956]","[0.024638567696698477, 0.3658736020989639, 0.9936185132100142, 0.6340013717056742, 0.16047137727214966]","[0.006789020884567232, 0.6650182661000839, 0.853137536306038, 0.7827243926963126, 0.26719917268915083]","[0.3507951325725106, 0.20425256265081082, 0.7027454330037679, 0.43223307237685726, 0.3484231373513067]","[0.48438513141850814, 0.7362873697665694, 0.9787861878494805, 0.737193998183508, 0.5893044626545174]","[0.8088454266483633, 0.7681883371406751, 0.09791990180623844, 0.025894845690962343, 0.06474603465726414]","[0.8597594536437475, 0.7621471937472445, 0.04685273742521057, 0.9155950921930665, 0.764835701043966]",LDEG,LDEG,LDEG,GDEG,GDEG,LDEG,LDEG,LDEG,LDEG,LDEG
8,10,10,100,2,Time,0.41034273636466656,Nodes on fire,0.00032256511682371425,4.707284927368164,"[0.9537267375936092, 0.13495093203868191, 0.9018228311966913, 0.8770654242479108, 0.7065238626448312]","[0.07288476705746583, 0.43200105336470096, 0.7162121848119972, 0.23049984895724795, 0.975501471506231]","[0.014294146846327904, 0.06614964810561097, 0.44379324772771256, 0.7086191031797802, 0.8716944223388308]","[0.9494232689746893, 0.6927975289859684, 0.510562573733204, 0.4026492766561165, 0.3961595836666779]","[0.1344213151465823, 0.9762070066005117, 0.9020264179653179, 0.6818943948994416, 0.6090928033560271]","[0.523109763043429, 0.580240247751476, 0.8446883439468162, 0.8365322645760572, 0.577171237223236]","[0.9635661434410874, 0.8015285925280176, 0.4849002633702899, 0.22952720659249704, 0.007488756355158999]","[0.024718046840002672, 0.5235862806714844, 0.7534167762339582, 0.6299219682580319, 0.6716480877268167]","[0.8294422816274709, 0.08620821807338175, 0.9466300999956904, 0.040191497150027455, 0.06300695844771964]","[0.6381108703743151, 0.6700885526366485, 0.14802232256337688, 0.2859932617215244, 0.4422391889764872]",LDEG,LDEG,LDEG,LDEG,GDEG,LDEG,LDEG,LDEG,LDEG,GDEG
9,10,10,100,2,Time,0.077573344806242,Nodes on fire,0.023089939402510584,4.707284927368164,"[0.424931088183486, 0.6815342772768002, 0.2291364039670588, 0.3325198693162059, 0.019722846275347372]","[0.13171147916405657, 0.5498352813662272, 0.5291633376280855, 0.8470926884327981, 0.7570215111504572]","[0.529744626461124, 0.06221634414129151, 0.4942593462738287, 0.8471892810288807, 0.12073289857619496]","[0.8814914398323372, 0.7295991390571159, 0.2688641180666218, 0.008775740845114122, 0.6412791044793563]","[0.7576904972223791, 0.6098962956324566, 0.4993928787844363, 0.5335964205529269, 0.6296451054667196]","[0.30634724889338194, 0.672967936446873, 0.0842129904632436, 0.5682506411798836, 0.22078410139231697]","[0.2753513886000335, 0.9211342332922681, 0.7218678745074278, 0.15210146708976258, 0.007365088052205815]","[0.801087195267878, 0.15426194286078931, 0.8168512267871536, 0.7726333109904565, 0.40134823233969796]","[0.7623528385957482, 0.9174774551468492, 0.7198193065174082, 0.1701197870029526, 0.7606154635110615]","[0.3765423000576642, 0.4773639125364654, 0.4555907960753167, 0.13420650847901683, 0.7853664528877293]",LDEG,LDEG,LDEG,GDEG,GDEG,LDEG,GDEG,LDEG,LDEG,LDEG
