,Chromosome size,Population size,Max. gens,No. objectives,Obj. 1 name,Objective 1,Obj. 2 name,Objective 2,Time,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10
0,10,10,100,2,Time,0.0012276821638840252,Nodes on fire,0.2545148942594534,4.716601133346558,"[0.0006522776943219677, 0.056764479863538164, 0.9831024608032541, 0.64715463791271, 0.8466468437174131]","[0.4904517209096144, 0.8483810641089037, 0.5861419731295173, 0.9437912116305577, 0.956361494002028]","[0.768547659716922, 0.0983000759607412, 0.4874529234928132, 0.8765803990596688, 0.6123642073563373]","[0.3808174144780756, 0.5657527543311817, 0.7322667781166616, 0.813150416227331, 0.15032244654440052]","[0.43295545623277987, 0.7031398086215856, 0.37841475978140837, 0.4664917584241234, 0.9238443679582905]","[0.041920521393690735, 0.6328874675640286, 0.9651413374000457, 0.32124265747677705, 0.8685224186555552]","[0.9784361756661816, 0.2700407187728916, 0.9246656577047395, 0.19180023909311938, 0.6505081076832832]","[0.8527896864579217, 0.011747169648529177, 0.6695434702501798, 0.6595386590028559, 0.14176822845052328]","[0.4736987593284079, 0.8586739568906261, 0.2685296834074291, 0.8976475782228345, 0.4253265723963445]","[0.2227904125139485, 0.8598358111674179, 0.2651115355671031, 0.15101035358950443, 0.8119426725776188]",GDEG,GDEG,LDEG,LDEG,GDEG,GDEG,LDEG,GDEG,GDEG,LDEG
1,10,10,100,2,Time,0.00566687868842386,Nodes on fire,0.17769003139546158,4.716601133346558,"[0.24986264729958974, 0.5279683647869072, 0.668295157777934, 0.8562013265520815, 0.03457579297489943]","[0.7546666424852074, 0.2610183833566254, 0.33584925705416, 0.16611662119179071, 0.05543666211906895]","[0.3390813962031495, 0.0500201248466946, 0.3332133366377985, 0.1563129236344899, 0.7213294841246409]","[0.7991494584946338, 0.07122470256392277, 0.3357781234198768, 0.7578586649110252, 0.32913866615224674]","[0.08207737587728092, 0.36491847258527, 0.43286410994042446, 0.5062075220994516, 0.38521304014772817]","[0.2121548857163369, 0.8571125755047726, 0.38044028878150393, 0.17864111736092703, 0.37348475621891486]","[0.6364294917649514, 0.6396532058158956, 0.8467251967181171, 0.030988178715044667, 0.45673586672773947]","[0.5067379223333862, 0.7416124423782595, 0.398911593676211, 0.26930967557077523, 0.5482334666367227]","[0.4614915732096766, 0.11927272270308498, 0.7844542186883245, 0.6336411405486342, 0.6960747470179542]","[0.04641416737460957, 0.1973856589568006, 0.8591127524307831, 0.5766000745211795, 0.45083698827465335]",GDEG,GDEG,GDEG,LDEG,GDEG,GDEG,LDEG,GDEG,GDEG,LDEG
2,10,10,100,2,Time,0.02406585132408079,Nodes on fire,0.0011500842069139816,4.716601133346558,"[0.7058685432977718, 0.9520674685758813, 0.2401135430029171, 0.4297787314441577, 0.2941592426242303]","[0.009997905570939825, 0.01842257633243849, 0.19511194022970946, 0.029065875594439072, 0.87609686326986]","[0.7536343909143411, 0.2726894815590367, 0.5232751388830434, 0.16168197333672463, 0.6554784062292874]","[0.10078556389164794, 0.30230982162060727, 0.1781540639209741, 0.7972274473303268, 0.7838905735503856]","[0.3030045150347255, 0.8873339892640734, 0.23696151282991662, 0.1660807167826981, 0.9682724061309858]","[0.8496265581544497, 0.7058634080653368, 0.35281449151599364, 0.8840109450554992, 0.4839394460713462]","[0.35714661124137814, 0.7649473509432837, 0.014858106775227142, 0.751721516562433, 0.25044975026778304]","[0.16938088454557476, 0.8715533781554526, 0.6350893976822686, 0.7321398018034811, 0.521757870120716]","[0.24199088654146061, 0.2024010757407907, 0.29472262371964975, 0.6700383040285658, 0.747956185647862]","[0.47660859244997955, 0.13499050684775526, 0.5345033880299821, 0.5651082571921557, 0.06808426144400226]",GDEG,GDEG,LDEG,LDEG,LDEG,LDEG,LDEG,GDEG,GDEG,LDEG
3,10,10,100,2,Time,0.016316410557913108,Nodes on fire,0.009347013829565376,4.716601133346558,"[0.0970214325776031, 0.05727625129838143, 0.40377093345334125, 0.5735439752023334, 0.8878696077548291]","[0.14538453241185, 0.5106907464373138, 0.3968752187782192, 0.4740048276576737, 0.7473721289576128]","[0.8549045920404108, 0.5150766206324618, 0.5269074864862994, 0.6744880413780261, 0.7938855528913193]","[0.1633141958256754, 0.528202541081511, 0.3086402510615559, 0.2429162580061801, 0.7132756690300474]","[0.7444342326667128, 0.3090959417889071, 0.4430105565808167, 0.3136162199749899, 0.2729402950681328]","[0.14880564590544398, 0.37393325794964183, 0.16572979179703562, 0.5537245562060338, 0.8636079989088377]","[0.0788917193805978, 0.38133368368367004, 0.4713126898906478, 0.3965083574485656, 0.9228693204710416]","[0.25533955800897146, 0.8613335590643468, 0.9803338476520279, 0.7837007209868007, 0.10515861599316012]","[0.5235429506933332, 0.6440020823938014, 0.8217066958984184, 0.3456404804472415, 0.17420384399380984]","[0.9795121362718019, 0.29926777896822565, 0.42562345101350696, 0.06941900627718467, 0.8798974959020119]",LDEG,GDEG,GDEG,GDEG,GDEG,LDEG,LDEG,LDEG,GDEG,LDEG
4,10,10,100,2,Time,0.0008659762020015727,Nodes on fire,0.4320303510936617,4.716601133346558,"[0.5533891152543589, 0.31648082999775373, 0.5953115788136986, 0.26280358788315983, 0.5414504758116013]","[0.42820952180094696, 0.48018298866223275, 0.13324755127349353, 0.21014673216240942, 0.6440823291756511]","[0.11860968074123135, 0.29602250932439067, 0.16875516569915971, 0.0076508815311469025, 0.25120247910669646]","[0.5699795052705157, 0.5771215709718658, 0.30938890701379596, 0.5230210745803123, 0.1134846336491161]","[0.907026681041203, 0.6319358660539091, 0.9680020323244142, 0.5034665913873384, 0.19838275981502784]","[0.535491103178888, 0.7179187665958678, 0.1771711111537706, 0.5247086845539791, 0.4343700400375037]","[0.5582767967806498, 0.1974497664397763, 0.370228472875465, 0.017427641999030907, 0.8320324234512484]","[0.9418684773960033, 0.7764400134273048, 0.31225190999541075, 0.8758449914470652, 0.3771702576928436]","[0.2186829241079975, 0.5655623569848784, 0.6641881276806181, 0.37699338734521803, 0.7219382990865704]","[0.14363360711048467, 0.9368858961289502, 0.3991443102231562, 0.4320188631346963, 0.006906567880377579]",LDEG,LDEG,GDEG,LDEG,LDEG,GDEG,GDEG,GDEG,LDEG,LDEG
