,Chromosome size,Population size,Max. gens,No. objectives,Obj. 1 name,Objective 1,Obj. 2 name,Objective 2,Time,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10
0,10,10,100,2,Time,0.08492242714101639,Nodes on fire,0.014560911003545618,4.685989856719971,"[0.9662462295928302, 0.2861462281551965, 0.8575131292221917, 0.6001333566794153, 0.4097253660027014]","[0.5278918838226269, 0.17004177929202124, 0.20932218647457435, 0.6839273268977809, 0.9558603902152887]","[0.27160161601241517, 0.38479099595985045, 0.1633219492511382, 0.36231861246397, 0.06928409956782255]","[0.7514432472161002, 0.9543370800041712, 0.2911257631408042, 0.4236585959398046, 0.3647002476046174]","[0.715518376746849, 0.37316923338881447, 0.6253853995372913, 0.13290557234954126, 0.873815602629763]","[0.6130425621327186, 0.2323624800412395, 0.4305732169828421, 0.5462842084476538, 0.9703476321633342]","[0.5250568920456722, 0.9001156048736926, 0.6551546316800929, 0.8072097972430464, 0.3132260490571621]","[0.07674351177697669, 0.3984822187480074, 0.29506420408374157, 0.6966496378374211, 0.797692302731476]","[0.1621794590584652, 0.6329520875334721, 0.9382293215695633, 0.9385167629462396, 0.8229918565342281]","[0.34175760814077216, 0.7278133895481727, 0.9980033548409205, 0.10889405004127783, 0.9738304597610273]",GDEG,GDEG,GDEG,GDEG,GDEG,GDEG,GDEG,GDEG,LDEG,GDEG
1,10,10,100,2,Time,0.0018020433953653825,Nodes on fire,0.8792491699983608,4.685989856719971,"[0.5432176466816832, 0.6364528330087049, 0.4072448785980105, 0.7582366172372781, 0.8811405183398842]","[0.3098156359105453, 0.6737610964088888, 0.7885350881344042, 0.693086777431338, 0.38340437554499895]","[0.10434844726321779, 0.6668604746889313, 0.025846354845075026, 0.8197803814416609, 0.2271585603425873]","[0.8091621959108269, 0.14670525728581685, 0.07513082352676814, 0.40932771438339155, 0.1709742086455911]","[0.961192936740209, 0.5550959471534653, 0.21320934159785188, 0.7971548831298053, 0.022532401469319896]","[0.2938320622589702, 0.19196487778716964, 0.6085495021722739, 0.1252283367938668, 0.7572335256149815]","[0.29019361788197073, 0.7486923538595207, 0.964662619028072, 0.16585051130740192, 0.9583060713295739]","[0.2813910540952559, 0.8571249608818496, 0.9457142961396476, 0.54682592479164, 0.4853415990928225]","[0.9426273565956249, 0.34289097679512537, 0.380759656030523, 0.5169064129774601, 0.6576281375320803]","[0.2666090915607022, 0.15058380671726057, 0.12004339751182036, 0.6089515078468554, 0.34815458228242047]",LDEG,GDEG,GDEG,GDEG,GDEG,GDEG,GDEG,GDEG,LDEG,GDEG
2,10,10,100,2,Time,0.8051532904786728,Nodes on fire,8.729886135527831e-05,4.685989856719971,"[0.6252961094184151, 0.8585786966669058, 0.545160074399112, 0.7397775248551431, 0.1581295982559604]","[0.9312540063638363, 0.3764805977464303, 0.0019189847869660603, 0.5436210077247661, 0.6526991267263752]","[0.8260582747015655, 0.6911551054773468, 0.41205189606884307, 0.9498267683609558, 0.5233425799921589]","[0.6095644000453304, 0.5586848503018436, 0.7662973905545822, 0.5577249145220206, 0.7970308874581701]","[0.6775814426463248, 0.8185550226663948, 0.515472976137988, 0.7477133418897596, 0.30602919567982456]","[0.34985800326648886, 0.949889002441165, 0.6932108300782295, 0.8646433757453715, 0.41569537618961194]","[0.25611469374219453, 0.9502333195875584, 0.7271691903339117, 0.9488816471776839, 0.21411226016934726]","[0.4616399354533297, 0.7628847185564579, 0.11092782861062611, 0.14203397289607822, 0.27860381158721026]","[0.23682978608678185, 0.3111166292289981, 0.31234119637794633, 0.33094696631564713, 0.7231223634722447]","[0.1320912899517972, 0.8233904218448885, 0.13491875959548905, 0.3586289581099692, 0.0023982688018179266]",LDEG,LDEG,GDEG,LDEG,LDEG,LDEG,GDEG,LDEG,LDEG,GDEG
3,10,10,100,2,Time,0.3248626070197458,Nodes on fire,0.0009668716344803929,4.685989856719971,"[0.5905150817077145, 0.44746218036056806, 0.014139894459690439, 0.3543523271471729, 0.5208561764874311]","[0.5222717364887881, 0.0655344009547828, 0.9560069310171209, 0.9511209588095171, 0.8779392714052398]","[0.4520444678055192, 0.8122191848334482, 0.12535179175299238, 0.0007253536379544512, 0.8848484463284447]","[0.5974609674023195, 0.5295313190483559, 0.9648704852013543, 0.5634574398536563, 0.9588150970423774]","[0.6334656247372308, 0.41524057357902766, 0.7221299221606416, 0.835821778842952, 0.004379240835421516]","[0.788520626271561, 0.7583035045242049, 0.8769972796298179, 0.3184807729609227, 0.0923637402316575]","[0.5121158796538668, 0.3075130285535679, 0.8036169273122493, 0.11712081224885695, 0.7949726938026008]","[0.526842704970378, 0.7760028608286247, 0.231727073474006, 0.9465319847253832, 0.9308322404642626]","[0.2471861697272335, 0.881326084610307, 0.6126379501620306, 0.5281524930174349, 0.19633283208251828]","[0.02733849267145516, 0.6732266514835454, 0.16598995882655176, 0.8261330549417062, 0.7950596907012696]",LDEG,LDEG,GDEG,LDEG,GDEG,LDEG,GDEG,LDEG,LDEG,GDEG
4,10,10,100,2,Time,0.0019073388149021264,Nodes on fire,0.06660385878228992,4.685989856719971,"[0.10892113597879438, 0.803762013671158, 0.26528723000915333, 0.61662992214038, 0.6702242853000425]","[0.24140748618190422, 0.6670421700796164, 0.6443369892996741, 0.09815568848462008, 0.38648113380927474]","[0.5608932339095273, 0.6900584941392631, 0.24972164197807012, 0.10934158147004314, 0.920214931169006]","[0.442007265855194, 0.7060529687974509, 0.4977914337726539, 0.7858329186043839, 0.05011916227417923]","[0.46240064061516506, 0.8204514189761585, 0.025026967726062388, 0.8232133990644267, 0.10682347651004143]","[0.20958554071184188, 0.21253781626731438, 0.49319072583321366, 0.969186623661333, 0.28735684931108807]","[0.8027979476117356, 0.1756513124048028, 0.4492204964893485, 0.740616039303883, 0.9783721006966284]","[0.7823499341446148, 0.5351131511345788, 0.12609656722444473, 0.44498762148056137, 0.2683450378471445]","[0.07784771754979025, 0.45320496330616555, 0.7408726696758184, 0.06833683528555767, 0.0008796878131687169]","[0.7089863305132352, 0.7082232457323849, 0.9084668545476864, 0.4573080359112077, 0.08308206891586989]",LDEG,GDEG,GDEG,LDEG,LDEG,GDEG,GDEG,LDEG,LDEG,GDEG
5,10,10,100,2,Time,0.04955241536065125,Nodes on fire,0.023649323010720757,4.685989856719971,"[0.3321267179786713, 0.7963244943778057, 0.26283268771021506, 0.61294699186821, 0.23164487644971388]","[0.29952306758433533, 0.5076581929836912, 0.7385845544014447, 0.2835930757197872, 0.8000481061096426]","[0.626524337224405, 0.4078529168480999, 0.35126700572802383, 0.7678028820886444, 0.290717655918059]","[0.9948065290658235, 0.5042818516497345, 0.2655614598946795, 0.6027971290747942, 0.560520862319153]","[0.15983619722955156, 0.36852279890469, 0.9041131974338026, 0.1584989565482139, 0.9388487075495634]","[0.3452777455986895, 0.4788959217495923, 0.619200234297939, 0.8875697950679572, 0.5342344119523554]","[0.8540544756487397, 0.25618705246646223, 0.5724052044073947, 0.3119517370615126, 0.7456584408466936]","[0.1636960462750635, 0.24457582741109218, 0.513338006643755, 0.6324941135834121, 0.13055467180673397]","[0.5617532376654287, 0.17287658797674132, 0.18288542252991924, 0.90329925049082, 0.44554147425583945]","[0.9536988572042391, 0.723799200773143, 0.8873796962079586, 0.4541262154320347, 0.6279508682983016]",LDEG,GDEG,GDEG,LDEG,GDEG,LDEG,GDEG,GDEG,LDEG,LDEG
6,10,10,100,2,Time,0.08053122405272128,Nodes on fire,0.017290612015077866,4.685989856719971,"[0.3138395883075549, 0.7151540059346522, 0.9340871477694824, 0.3841651680033752, 0.6941427275605123]","[0.3875966602154137, 0.6025458961789903, 0.4968386853622784, 0.42293736107739777, 0.5934780049456782]","[0.4909023345990794, 0.9713569797925042, 0.8425935037260687, 0.5952986782697455, 0.03974378471331752]","[0.7776751700945684, 0.7795355402517371, 0.7033442122075332, 0.7618705837121792, 0.9253933797045589]","[0.7737352038590722, 0.6913713479873019, 0.942324625959456, 0.2507964984517985, 0.6333056119233383]","[0.009817085610013487, 0.9960619505270386, 0.5429859087484299, 0.4172616383024531, 0.7557012673778708]","[0.8316020832934924, 0.49046791861704764, 0.843708320398587, 0.549256327031969, 0.6456947567256025]","[0.17196158854711474, 0.7488397187306457, 0.9501915590419895, 0.4343126620745952, 0.17651719526216392]","[0.09369852658457134, 0.49295157687053526, 0.9891678201693189, 0.24199216776698163, 0.24872578101277676]","[0.38406305273343766, 0.6395135292575322, 0.12914126361184264, 0.6093872101053035, 0.2111361599045013]",LDEG,GDEG,GDEG,LDEG,GDEG,LDEG,GDEG,GDEG,LDEG,GDEG
7,10,10,100,2,Time,0.09694423226519988,Nodes on fire,0.0032084910849229376,4.685989856719971,"[0.8775937778864323, 0.43965421511706526, 0.8736435342237612, 0.582929519523197, 0.6958181345608863]","[0.4649896826643751, 0.002324456922450313, 0.5515281652255507, 0.28386945364903526, 0.678160107417684]","[0.9341173079438615, 0.9429848996678961, 0.8546462276273156, 0.021747855252378434, 0.4802778188277512]","[0.2812384351338193, 0.4465296292949543, 0.30884495695380454, 0.42941841531309566, 0.37534029451699247]","[0.5051284498160064, 0.2871089120118655, 0.1391015435561227, 0.80901739182322, 0.1659816160366453]","[0.26530500468298424, 0.6478581762102922, 0.8368815097200488, 0.4066707269548375, 0.21353690712067386]","[0.2589261898762317, 0.3701156664753441, 0.5392460180794613, 0.39655661980276125, 0.9738164740467985]","[0.06359250369225145, 0.18164456758524306, 0.33150483776970396, 0.7771245715045891, 0.4126770064417553]","[0.4218222347959798, 0.4180421926721206, 0.45268997463647787, 0.43199909104148704, 0.8835686020680072]","[0.13611545851854367, 0.7783430705855656, 0.18839009420640285, 0.7006507956464907, 0.25057848018217443]",LDEG,LDEG,GDEG,LDEG,GDEG,LDEG,GDEG,GDEG,LDEG,GDEG
