,Chromosome size,Population size,Max. gens,No. objectives,Obj. 1 name,Objective 1,Obj. 2 name,Objective 2,Time,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10
0,10,10,10,2,Time,0.008779927154764389,Nodes on fire,0.8008245726592822,3.8087222576141357,"[0.26079176217371114, 0.6404741671462078, 0.9233792953843575, 0.8692916715011675, 0.0014196338089104144]","[0.8479312526754165, 0.3718812382612612, 0.42552319896624136, 0.6038170304526889, 0.09685911378519718]","[0.23816088414555092, 0.5644104692836244, 0.8419897050186306, 0.1075169897749425, 0.947933387419699]","[0.26030217469207095, 0.9228072051005373, 0.7440148459861115, 0.46834255613954645, 0.9710750639410191]","[0.4334150974737798, 0.5045967405549469, 0.24164146760795857, 0.7646981082938258, 0.9632148739660128]","[0.3888231212949429, 0.9508872458525157, 0.2840420034676163, 0.3871149096938893, 0.1409827917469345]","[0.35834004264457187, 0.39276341430616946, 0.657496766910865, 0.3663558042115713, 0.2944066808486121]","[0.5009145624399268, 0.7981339190456984, 0.0818027958478168, 0.7869096184662845, 0.7767470018848311]","[0.7577374601849789, 0.1277044038874262, 0.6760609239808851, 0.48405788905374725, 0.6377724370520572]","[0.24651570697917347, 0.035508041488661934, 0.2313135804217208, 0.7435875209082018, 0.5755791630174534]",LDEG,GDEG,GDEG,LDEG,GDEG,GDEG,GDEG,GDEG,LDEG,GDEG
1,10,10,10,2,Time,0.0504710748309003,Nodes on fire,0.12144795976105272,3.8087222576141357,"[0.26971145950053865, 0.7449578434041635, 0.8884292051894769, 0.7743376859230974, 0.9284944792892162]","[0.7760907208935495, 0.5835597096778143, 0.24164225859202026, 0.6038980153085916, 0.5112260858219629]","[0.3247693628058923, 0.06914017056207389, 0.6704500882303328, 0.8812860813132835, 0.6162167348668067]","[0.16218325310522352, 0.424798994396566, 0.391191947762906, 0.8423517743133226, 0.4605449647815545]","[0.1981441456638351, 0.8466768956476293, 0.993638246830576, 0.2114157005738363, 0.9157794632627235]","[0.521998704206511, 0.8631424890650299, 0.8410234270882805, 0.4602016741729543, 0.6863947295405933]","[0.129228247038649, 0.3510115041927582, 0.4737345262763696, 0.48512505950581075, 0.8312978759500533]","[0.3135446006558912, 0.38584995547940004, 0.5173364152530031, 0.029932591500693384, 0.596328506326528]","[0.5230146580147977, 0.36376713533227245, 0.6172941690239655, 0.36250781180641156, 0.29803817622516193]","[0.06320817897354158, 0.7582660722958391, 0.707623632176358, 0.8472573275276878, 0.975141464218925]",GDEG,GDEG,GDEG,LDEG,LDEG,LDEG,LDEG,GDEG,LDEG,LDEG
2,10,10,10,2,Time,0.02987518474728934,Nodes on fire,0.46875148282958523,3.8087222576141357,"[0.3165036489037759, 0.6718739223854785, 0.03696578202238332, 0.054090429712825405, 0.208214423232846]","[0.17656192797416104, 0.3440075292846192, 0.8651266549213256, 0.234428737267926, 0.6186804316194104]","[0.7509842033983325, 0.5237087913394873, 0.7107187455480642, 0.5178168641730956, 0.9707938676782829]","[0.40934874566395374, 0.4731108287961814, 0.6134547144739586, 0.48170785083117884, 0.5267320165948606]","[0.27647231808913153, 0.05844465593864834, 0.068702883455101, 0.8679424612610327, 0.7511835957298565]","[0.20350769130398882, 0.9819569480534357, 0.5409460222134432, 0.04842445269069384, 0.8435544195832106]","[0.5631190638300805, 0.3558469088773796, 0.43318316218978725, 0.4103465176013147, 0.09047643436831843]","[0.6636866898064367, 0.8569013131689616, 0.11959308274073632, 0.4700626109410976, 0.8044603052000037]","[0.11808732516722487, 0.6385735693008583, 0.6969505955754423, 0.34416341864757793, 0.915208378440864]","[0.07235236649617527, 0.6645570494631766, 0.3964531217450694, 0.8790866614987678, 0.6755998503354063]",GDEG,GDEG,GDEG,GDEG,LDEG,GDEG,LDEG,LDEG,LDEG,GDEG
3,10,10,10,2,Time,0.008830824174135388,Nodes on fire,0.7186300933407124,3.8087222576141357,"[0.6849423026384795, 0.38901098474535933, 0.3165420720369053, 0.018796663231679833, 0.44867042024752435]","[0.48211767516096127, 0.7989123673379411, 0.09267316031786199, 0.840922523123721, 0.10985730774481262]","[0.4885605660132233, 0.49506337539221457, 0.26851117914197586, 0.643654857494041, 0.9000341623030028]","[0.6648287033102325, 0.26196915851474956, 0.34005833592132795, 0.08010794030098767, 0.2910458164390992]","[0.021634364217941293, 0.7001773078896971, 0.3467693019184088, 0.5619696211119338, 0.24770135883840494]","[0.1327136563602046, 0.1305319889744475, 0.8656047583912646, 0.3129809311252918, 0.6738183237046961]","[0.7391747274270812, 0.6987745505007202, 0.9424346142679783, 0.26209871082570957, 0.07137037897629483]","[0.28450011252057206, 0.6567884624048373, 0.16271276003203516, 0.7154004843934795, 0.2338777053182648]","[0.5850337495676947, 0.6764912302785474, 0.5344853076665697, 0.15704495304065524, 0.11932739057021557]","[0.5188459591824711, 0.565608680681135, 0.8805363470329353, 0.04822826998801355, 0.4380166166366005]",GDEG,GDEG,GDEG,LDEG,LDEG,LDEG,GDEG,GDEG,LDEG,GDEG
4,10,10,10,2,Time,0.524594520608282,Nodes on fire,0.003106771510601347,3.8087222576141357,"[0.8724855187542147, 0.8472318280747314, 0.024916585565703753, 0.028575156662487, 0.2981575032114545]","[0.0958801393583385, 0.14282599258007844, 0.9933118897140147, 0.640481265941021, 0.5173226212766782]","[0.4075354828733615, 0.8288070998460987, 0.611450191173975, 0.15482772294083602, 0.7282835036073825]","[0.46187916510195304, 0.2414425145986836, 0.011659886179772871, 0.3899006493928242, 0.27078381583258815]","[0.5172039649792908, 0.5729520558195812, 0.6728984065295188, 0.6991222254473998, 0.047262752436033284]","[0.6203808650447415, 0.15035129859911367, 0.24755357118406607, 0.9782937549450268, 0.8361357337049827]","[0.26019440348799117, 0.7139877787793987, 0.3243328676467545, 0.3855498799102297, 0.17263842530067608]","[0.1841356781588841, 0.24781504462597725, 0.981176070115135, 0.40083263903566824, 0.041560930046954714]","[0.5973471001269123, 0.18564896765923833, 0.33188984040800895, 0.13636966973466114, 0.7215924989369474]","[0.3634821187688453, 0.6673367627097084, 0.5601316729119298, 0.7045087363163745, 0.918776615195609]",LDEG,GDEG,GDEG,LDEG,LDEG,GDEG,GDEG,GDEG,LDEG,GDEG
5,10,10,10,2,Time,0.11482977624732071,Nodes on fire,0.04747851212677423,3.8087222576141357,"[0.7730480463596053, 0.21574624004121024, 0.46384011261964286, 0.2164373886289056, 0.20532260481661413]","[0.48641223005260537, 0.8721554009526091, 0.3654844596629787, 0.8359572500781128, 0.6426570017255123]","[0.881317158985487, 0.647622021588517, 0.4078619449638493, 0.9492798580964121, 0.8609660208754761]","[0.17205259255836192, 0.5767122725854322, 0.6943162543653388, 0.6508660310313569, 0.8141171675546496]","[0.9363638078146018, 0.10910007229733909, 0.05618693213252468, 0.27153494851507665, 0.28569136732613487]","[0.06735286217832126, 0.07637866409055771, 0.6829348382817823, 0.19232300386421952, 0.2713776130178739]","[0.41149219691240824, 0.9132744739876558, 0.1358482238659081, 0.8765131098243455, 0.31933895919419586]","[0.6735135812154193, 0.9482366594578193, 0.23751604285638472, 0.6807553258021809, 0.2573523552361283]","[0.2678877090905566, 0.650505754297416, 0.8277376288272011, 0.28764102069976516, 0.7332675029105993]","[0.09829186912489796, 0.4745220712698459, 0.6079602692446647, 0.3525979275782195, 0.44257728644175875]",GDEG,LDEG,LDEG,LDEG,LDEG,LDEG,GDEG,GDEG,LDEG,LDEG
6,10,10,10,2,Time,0.009514245481356487,Nodes on fire,0.48028805651572604,3.8087222576141357,"[0.7149646520332741, 0.5904954781170274, 0.542937363871527, 0.354401276157574, 0.24546783033132302]","[0.5728138902811498, 0.12884405900812423, 0.48633053384055824, 0.7190264947781861, 0.368173734755589]","[0.5731513295139281, 0.370055412708054, 0.1330042253347985, 0.5625152796234489, 0.15877020442952472]","[0.4278404830167334, 0.6448867289858351, 0.041369771865403804, 0.2894464344166864, 0.24806120652615793]","[0.5264027161658017, 0.18392677629469278, 0.7976542657528013, 0.09402140705206496, 0.8499273908073874]","[0.47364648475258453, 0.317959646349267, 0.6323476266747016, 0.8195784120406621, 0.4053934969090499]","[0.8438543723271611, 0.8804447916677918, 0.5019234181126225, 0.3413101809973621, 0.30828395586608837]","[0.835271060548111, 0.5524604205562704, 0.6004517300643204, 0.8356029230901281, 0.1769408644471373]","[0.03990360372973234, 0.27919028795448797, 0.5983818675699242, 0.5050672348169651, 0.6267522222502223]","[0.9913748696365453, 0.28256497654483903, 0.4638824375170485, 0.9357700438252563, 0.9128657537341606]",LDEG,GDEG,GDEG,LDEG,LDEG,LDEG,LDEG,GDEG,GDEG,LDEG
7,10,10,10,2,Time,0.21196355088752106,Nodes on fire,0.003858902866823888,3.8087222576141357,"[0.20617284687182047, 0.40680106130687066, 0.11215461114967828, 0.07516368389066919, 0.6769248488554539]","[0.23625791407604502, 0.11984672033332178, 0.6285630312597539, 0.508220303107052, 0.9849274119120871]","[0.7411287515080109, 0.4894787918922998, 0.7380621946327817, 0.47526264563264264, 0.9276500823518431]","[0.9201677455224931, 0.5681549447204647, 0.7975915988891958, 0.31068777787618795, 0.4211295051290842]","[0.050543235760446725, 0.46048071508968835, 0.7067156108020173, 0.8633950862448924, 0.9922748767592511]","[0.9166755613081234, 0.9831309654097726, 0.16296292125226908, 0.47993361999060435, 0.6237021694785354]","[0.5923667902562144, 0.12824766756654993, 0.49390429823690996, 0.9740114135807574, 0.49214681621099154]","[0.858998124468286, 0.673069044224907, 0.622717552572478, 0.9895345522280609, 0.328898076306249]","[0.8821418745713874, 0.3302114584822914, 0.7669007823065281, 0.46883381579375183, 0.01445170642673188]","[0.6421851707458014, 0.9510649172550364, 0.9007698866981205, 0.6767285174895197, 0.8656012865777613]",GDEG,GDEG,GDEG,LDEG,LDEG,GDEG,GDEG,GDEG,LDEG,LDEG
