,Chromosome size,Population size,Max. gens,No. objectives,Obj. 1 name,Objective 1,Obj. 2 name,Objective 2,Time,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10
0,10,10,10,2,Time,0.021254463047158834,Nodes on fire,0.19006752865240295,4.622509956359863,"[0.6747469090853301, 0.5379343439788532, 0.5833597593493723, 0.13522342677059007, 0.7347564860918868]","[0.7313318046980993, 0.9731646274030062, 0.820486559884927, 0.3654958446147468, 0.32870667058471337]","[0.5150830169582171, 0.09382591733396684, 0.8417858975502938, 0.6718076065001888, 0.7570997065517739]","[0.5059942557027333, 0.02357780848724178, 0.6416478363735847, 0.16927993697703114, 0.488607678424004]","[0.5553738852106564, 0.2369832997661515, 0.7333502755778264, 0.4435913009102561, 0.8745494311760813]","[0.42081841529069797, 0.4380299609144209, 0.2665127044706438, 0.8941153324033723, 0.5905493433679785]","[0.21738339064995538, 0.6761330121232234, 0.6663070403908583, 0.38151014112214376, 0.5503961463739554]","[0.7319038463555475, 0.9596535173264231, 0.6972062263429778, 0.3459811341185951, 0.31287916369331437]","[0.3157453129261877, 0.9966369154980855, 0.5292013773776935, 0.8785043789237467, 0.14369304845002884]","[0.728027714581624, 0.7101547418279751, 0.5396443613164288, 0.033441716764590734, 0.34357594244513523]",GDEG,LDEG,LDEG,GDEG,GDEG,LDEG,GDEG,LDEG,GDEG,LDEG
1,10,10,10,2,Time,0.14199777454926799,Nodes on fire,0.010226826525590704,4.622509956359863,"[0.6751623215533171, 0.4845192039609303, 0.14623096696140392, 0.1066428599274114, 0.005740348438744047]","[0.6338562676098626, 0.5039082958580797, 0.2579144131212633, 0.1316201058012898, 0.6130080592654814]","[0.0972549204588784, 0.6955606265152763, 0.7237902859218621, 0.9658369918023515, 0.7087638153329302]","[0.9728798619890012, 0.11099467662349483, 0.7169937573870883, 0.6146565966228282, 0.266128382667999]","[0.6063759852620777, 0.007254233067242044, 0.45120141141438397, 0.3270898505418258, 0.4108441657240226]","[0.005913679958485796, 0.4917987647935472, 0.8839521961046796, 0.46723754119681127, 0.03362881650531957]","[0.5414205015056592, 0.602977640629322, 0.5739742364289664, 0.6584811429885088, 0.9532394436421894]","[0.6154494574962968, 0.7638957497770291, 0.5249495879431578, 0.9663595933627015, 0.7161535752236673]","[0.09589565062547523, 0.583075577090605, 0.18488458058887036, 0.9416202983221352, 0.34654586287622713]","[0.6955230968293208, 0.3801418142127081, 0.495057395145975, 0.19514918422255656, 0.08704203152654044]",LDEG,GDEG,GDEG,GDEG,LDEG,GDEG,GDEG,LDEG,LDEG,LDEG
2,10,10,10,2,Time,0.018226311004520213,Nodes on fire,0.6514675283208302,4.622509956359863,"[0.7147237821468425, 0.5296009520518294, 0.04240152091253535, 0.4365056659261862, 0.5453598541734097]","[0.15047310626794042, 0.9423751870132487, 0.913889748417938, 0.6668400769253024, 0.35922824428628697]","[0.958840354515093, 0.8785542927247616, 0.23394503676463896, 0.7884616482445891, 0.8124385756228771]","[0.5930724125359479, 0.23466028829834262, 0.6686427909310318, 0.09292585994868541, 0.30787684183172104]","[0.22708291480634413, 0.6440974108455719, 0.05766765344031277, 0.1084606008585296, 0.8213987732395115]","[0.47972915944940075, 0.5706737379272523, 0.7087966514876304, 0.5649228128920218, 0.1335977673471056]","[0.7290775125008074, 0.5340585089680672, 0.2633863118675044, 0.2809559878277189, 0.5406155551148343]","[0.4934715778075053, 0.977856302322525, 0.6259612307896291, 0.15054071016703074, 0.9476357294214347]","[0.9329489798761946, 0.22232425197597594, 0.7132884807950371, 0.7016599095129605, 0.020854029651273365]","[0.9033062700120182, 0.2769936229953802, 0.17233734715367321, 0.4229118408501753, 0.07984773079896534]",LDEG,GDEG,GDEG,GDEG,LDEG,GDEG,GDEG,LDEG,GDEG,LDEG
3,10,10,10,2,Time,0.0578478337564321,Nodes on fire,0.04911962961731098,4.622509956359863,"[0.21399796300032792, 0.1774975354768379, 0.9717758102276104, 0.3594139822223652, 0.014156617627266055]","[0.2726486620637327, 0.9018941099405801, 0.06384851678984416, 0.8922026770032625, 0.18165885232895262]","[0.16353310837380008, 0.7150007217658034, 0.8177596897517613, 0.6934220419861741, 0.10668133575065497]","[0.7968777302371209, 0.20182529619055778, 0.9137807411388423, 0.5364417828854228, 0.41911831380680986]","[0.379334635313185, 0.40776058409264726, 0.432479751466907, 0.13182264068120741, 0.3629162205366008]","[0.005140658566805789, 0.48729721339591525, 0.9881172337196131, 0.12876157146388945, 0.6789887915202273]","[0.31279227568489476, 0.9161159753670295, 0.7910131883263611, 0.4520977339952409, 0.11798553135525736]","[0.24802519599090866, 0.4994901725848251, 0.5676625858233985, 0.8080181814502648, 0.4941665503879009]","[0.3517901394030427, 0.8487583832523607, 0.5708300373791054, 0.29513318310559955, 0.6401737971304811]","[0.03363774392522956, 0.4119256711334115, 0.07644819320927754, 0.9568772338839054, 0.028884177017517776]",LDEG,GDEG,GDEG,GDEG,GDEG,GDEG,GDEG,LDEG,LDEG,LDEG
