,Chromosome size,Population size,Max. gens,No. objectives,Obj. 1 name,Objective 1,Obj. 2 name,Objective 2,Time,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10
0,10,10,10,2,Time,0.00046199811418778935,Nodes on fire,0.8395130909392806,5.465606927871704,"[0.48041913636733513, 0.40848382696559815, 0.05243378654373465, 0.4573736413727042, 0.3114093279956983]","[0.5281404160553622, 0.09878285226722516, 0.6640273157968065, 0.3724106702703337, 0.23973791906665565]","[0.3290150281873848, 0.03373692554452823, 0.7159934334644364, 0.05898381425428656, 0.07238336052600391]","[0.722500730657695, 0.8361491574622378, 0.5850819939236811, 0.038296381602510476, 0.8727860494214938]","[0.7490026250141059, 0.33073328829220494, 0.555425197124338, 0.7279346491089548, 0.8087619818359217]","[0.23455758136719007, 0.9400751955709091, 0.4177289113792806, 0.30570092944576366, 0.4832213419960232]","[0.6115304903809299, 0.2947424844318419, 0.4806693228112383, 0.24140581050475451, 0.01293195230387656]","[0.04389868056717294, 0.828380558096929, 0.36323302296503945, 0.8755243914118953, 0.7471919375049909]","[0.1724027590037409, 0.8075784084477645, 0.5019930068205732, 0.9639503930123624, 0.1465435374951568]","[0.8566054226473262, 0.9311093529043153, 0.7585108914249304, 0.6592304544182388, 0.8804181513600323]",LDEG,LDEG,GDEG,GDEG,GDEG,LDEG,LDEG,GDEG,GDEG,LDEG
1,10,10,10,2,Time,0.9978295382784584,Nodes on fire,0.00489157783678984,5.465606927871704,"[0.49922178762203706, 0.9035257111576929, 0.3248007608078459, 0.7510482314112659, 0.42556209363346686]","[0.00391290198695482, 0.9699565501049595, 0.21570319900410595, 0.40935388078763024, 0.23004073158389304]","[0.22651547706440678, 0.42660420545852096, 0.893976081306393, 0.5549596401631689, 0.5026932922422687]","[0.8891426419308261, 0.020403976257881484, 0.7105880215791612, 0.45486718403843795, 0.9467907151463258]","[0.8984018439085047, 0.9229177097275737, 0.18713156749974247, 0.7226288731112902, 0.7626219424860697]","[0.18266677797968967, 0.7770057470518629, 0.6951235142594455, 0.5302819069731651, 0.9468633504570788]","[0.2330424039389889, 0.2027708880735305, 0.06399094656648785, 0.001091153071719586, 0.6357005682798819]","[0.11463622841301624, 0.4619028614658631, 0.5217459361972873, 0.9165762113093603, 0.6380407901117259]","[0.6364217579274917, 0.7911905512664117, 0.9539987420921552, 0.02875483174715343, 0.49333695129064736]","[0.6676866898551302, 0.8562309434926337, 0.1706225310255014, 0.6115261319568792, 0.9057841478314947]",GDEG,LDEG,GDEG,LDEG,LDEG,LDEG,LDEG,GDEG,GDEG,LDEG
2,10,10,10,2,Time,0.019856424366380354,Nodes on fire,0.3807489385838152,5.465606927871704,"[0.139160800328348, 0.9861893722433012, 0.25242442422107436, 0.7867067024023155, 0.9824721401257569]","[0.761349102074264, 0.42917662934262235, 0.5153010298045998, 0.13061166417593106, 0.43370951133704083]","[0.9286570592822451, 0.8739978589386959, 0.8942753510180964, 0.44699760744912886, 0.8708578258749274]","[0.915584652856515, 0.7705699762244747, 0.6067454874411284, 0.8472603442511012, 0.44084060430865835]","[0.788975353539889, 0.7678266375221043, 0.2750785095195897, 0.4702919145267004, 0.4494229269705675]","[0.2212548149683291, 0.9118216123001931, 0.27052861811702045, 0.6108120604695422, 0.26299302356960175]","[0.2535121494570314, 0.6825462909261373, 0.7572569389921646, 0.3788778565646149, 0.06618710150655294]","[0.24076445454326567, 0.633311983596707, 0.9917311577135143, 0.747401194666759, 0.5364469161554325]","[0.7939423379656007, 0.1354029294996172, 0.4098668777971113, 0.08075336824368273, 0.12694108984747876]","[0.5374825340957003, 0.5048934921508111, 0.009791294059471989, 0.4486007272563647, 0.2786853855111139]",LDEG,LDEG,GDEG,GDEG,GDEG,LDEG,LDEG,LDEG,LDEG,LDEG
3,10,10,10,2,Time,0.026386142072219676,Nodes on fire,0.3069524338422054,5.465606927871704,"[0.6565637911521855, 0.916661206641452, 0.7717108546054038, 0.46267044895665077, 0.38801412595814555]","[0.5000030035301405, 0.8972451275587174, 0.03487578974733352, 0.07899081400074848, 0.9073232275310069]","[0.9186893498348332, 0.7816820829681459, 0.9084600353230702, 0.07407094667623182, 0.21822231878773835]","[0.1028305439806908, 0.31133870523444074, 0.6183359148576164, 0.7735012203481488, 0.7135403628395564]","[0.8103301211809364, 0.8759704883667785, 0.6046228133921865, 0.23003463057053297, 0.5825302447715169]","[0.8205293140283957, 0.6738963358082276, 0.7174678093859562, 0.5447862326880034, 0.38077593403465315]","[0.9773287711562441, 0.9862273485790808, 0.25858577631743174, 0.7925391707363311, 0.7514955370093537]","[0.7155079491732136, 0.5099825018319787, 0.9145124033356252, 0.6025270875070697, 0.8914063340730721]","[0.00320453918205843, 0.3940283961044343, 0.46589370209440706, 0.9852808448602639, 0.22714030665897722]","[0.421579540957825, 0.7517899151252923, 0.8300350687150139, 0.6744906071423119, 0.10051399966585517]",GDEG,LDEG,GDEG,GDEG,GDEG,GDEG,LDEG,LDEG,GDEG,LDEG
4,10,10,10,2,Time,0.03740488259496666,Nodes on fire,0.11606439263153157,5.465606927871704,"[0.5467632438051414, 0.4659238983075662, 0.9982640553189909, 0.3428910508351255, 0.8549293682191771]","[0.013076043906917967, 0.8346923311787825, 0.6257107205055983, 0.5195082955143616, 0.26775514242061826]","[0.6320745762175768, 0.18909687684763654, 0.002328793429156817, 0.7133013762392073, 0.1745522678277477]","[0.26676193539016235, 0.6039046204432535, 0.6264056191763434, 0.7834499613691135, 0.2884836227737636]","[0.34919374398842873, 0.4764973736325394, 0.8713076651411189, 0.8460542320052837, 0.563467801383716]","[0.782537025209106, 0.7760054608451875, 0.8084716455828898, 0.6017688449167026, 0.2890213968492157]","[0.46859749933406825, 0.7907285216771216, 0.5473552415064309, 0.25514145276967115, 0.13315445192281317]","[0.13241176284164247, 0.4609367140174947, 0.6136676639819544, 0.005052097076382545, 0.44278946485629644]","[0.5305587638890163, 0.7562417827495911, 0.20472035458045656, 0.960620544624582, 0.8363929501430165]","[0.43997120369931897, 0.7092859502213201, 0.6197462654940914, 0.0729380503605851, 0.061082957271127114]",GDEG,LDEG,GDEG,GDEG,LDEG,LDEG,LDEG,LDEG,GDEG,LDEG
5,10,10,10,2,Time,0.07631323070094032,Nodes on fire,0.11400827762660559,5.465606927871704,"[0.2797746448823094, 0.19324782824938314, 0.20608951031080347, 0.3272143154874535, 0.4496173090153751]","[0.44325383353807435, 0.19110598362085418, 0.685866671439876, 0.3179068819658314, 0.2168930616863992]","[0.5515733372980022, 0.37774805637605013, 0.08140716349974497, 0.6706601229813562, 0.010712144722494044]","[0.41826435906888937, 0.654283768620277, 0.7611286656917737, 0.3789226254292245, 0.7025804462576274]","[0.11405252775715058, 0.6918686075678544, 0.2515363874771467, 0.23174365356556959, 0.7174774829129194]","[0.36405389990638315, 0.4248852634184792, 0.5183422829577674, 0.46647145826457614, 0.579267586575345]","[0.321903602239516, 0.2361984937275885, 0.9352136118425036, 0.5465984675879951, 0.43520766136588784]","[0.8880646767773649, 0.19205362576581642, 0.34909385133075255, 0.7765121237978465, 0.7538925623771808]","[0.11726613498557104, 0.6738980842485296, 0.6097869316848425, 0.5077893669616967, 0.05372839402551355]","[0.7253230896264231, 0.21949169219700992, 0.053695130075400055, 0.5365121041584259, 0.26813047680400837]",LDEG,LDEG,LDEG,GDEG,GDEG,LDEG,LDEG,GDEG,GDEG,LDEG
6,10,10,10,2,Time,0.7827716564491689,Nodes on fire,0.04383345421711016,5.465606927871704,"[0.4864351082341366, 0.989461787597429, 0.8055456508952422, 0.5231952823411945, 0.4268963834064212]","[0.3090370874525856, 0.9471247063311341, 0.4428817697526356, 0.6166694862255071, 0.9984809736652022]","[0.9758483556685348, 0.4222375345181335, 0.027470639392782048, 0.5327528349201325, 0.9385216938166052]","[0.2398478148396932, 0.8522691517781388, 0.9012328147006543, 0.931388396421206, 0.6809524336088045]","[0.9872014615447737, 0.20352040533993365, 0.9096292513194193, 0.4653423582083036, 0.15573316464045095]","[0.5878306149621645, 0.5523067649705838, 0.8598797326252829, 0.9776012842382387, 0.33638114063788416]","[0.2674835871811161, 0.06453586136522005, 0.39900204596153566, 0.05015385736773148, 0.16342231470348045]","[0.6339240107076172, 0.24920388589014464, 0.1756529083737881, 0.22435291206663222, 0.6856658383422716]","[0.935288548783772, 0.5018625552374387, 0.5919886991617238, 0.12888966628619059, 0.8913506716898831]","[0.44209825038156625, 0.946181629262897, 0.6366871208086846, 0.444591133263867, 0.3620567746600354]",LDEG,LDEG,GDEG,GDEG,GDEG,LDEG,LDEG,LDEG,GDEG,LDEG
7,10,10,10,2,Time,0.295214979609561,Nodes on fire,0.07203125432336388,5.465606927871704,"[0.7144812677325443, 0.16242841924268392, 0.8258477214909744, 0.46071559532397677, 0.5946275337098567]","[0.7208838474177487, 0.5084123008124539, 0.3982076898442699, 0.13939360785069, 0.12693546075757312]","[0.9181386252364151, 0.4282804600653881, 0.5217897703594676, 0.161031561094933, 0.6643747375082045]","[0.6344864075159473, 0.23579632572143894, 0.8079529180068824, 0.5580548598407771, 0.8485183344244515]","[0.4752737796984897, 0.6435884042447778, 0.11661067824753146, 0.18918968049178186, 0.7554860054877347]","[0.1530025707845375, 0.07052225883142371, 0.0030953399681434846, 0.11168447511257107, 0.30626489486907205]","[0.5619331294720766, 0.02039028287757072, 0.7387269207926358, 0.2697504174625742, 0.5617096418135149]","[0.8396207543344779, 0.3543368630352973, 0.8928544913097269, 0.888784856748421, 0.2514599452501002]","[0.013738578245843014, 0.43743303161581737, 0.11674620231641764, 0.39697842694465124, 0.8008969370216352]","[0.01713386224830682, 0.33932621335441127, 0.3559826414572055, 0.4561708442872816, 0.6159823299118289]",LDEG,LDEG,LDEG,GDEG,GDEG,LDEG,LDEG,LDEG,LDEG,LDEG
8,10,10,10,2,Time,0.0046691183803354575,Nodes on fire,0.7015234701839339,5.465606927871704,"[0.3738659578782969, 0.4969333178870522, 0.6887846360345384, 0.32799184103852586, 0.7770187636130044]","[0.46390796580961824, 0.06612536129170976, 0.2942114753953985, 0.07519579667986909, 0.36616302340232043]","[0.9046841880936974, 0.030955293880271517, 0.025293128034230783, 0.5245244666238942, 0.41405432871837866]","[0.9025762107916752, 0.2705551119421944, 0.1380476508795071, 0.6277291180892605, 0.7182603965758813]","[0.04619978578789308, 0.7560438985512291, 0.16476723661789305, 0.3414695953335972, 0.7021934398091012]","[0.9465339428430888, 0.29791462064384355, 0.6002727379853721, 0.5080014733014845, 0.46144581183271216]","[0.10100113029321423, 0.8732993280173912, 0.892528740456047, 0.11346594127780996, 0.8427048152407656]","[0.1572707461485786, 0.9177784726988907, 0.838297013376171, 0.15643806854448206, 0.006952823501487626]","[0.6836907072349359, 0.3059564493417387, 0.8447079296388189, 0.09766402360401027, 0.6415137061488079]","[0.9836645732454606, 0.4786541004137078, 0.6880401267609162, 0.002076352555853256, 0.25602691049464654]",LDEG,LDEG,LDEG,GDEG,GDEG,LDEG,LDEG,LDEG,GDEG,GDEG
9,10,10,10,2,Time,0.9662562821712138,Nodes on fire,0.008494221433669624,5.465606927871704,"[0.8702575055620432, 0.2229716356709769, 0.23512834785911685, 0.5905551927768208, 0.43750227424465604]","[0.6742359711671555, 0.8172039500943862, 0.9664997511262248, 0.6034783905745983, 0.6364922386819661]","[0.05648602567286076, 0.8531086332491707, 0.2023860811805932, 0.9466864892882004, 0.4389415331343107]","[0.7056930772525207, 0.6130129426782716, 0.7818046572076065, 0.3505636087507741, 0.08842153384000861]","[0.7685001632936851, 0.6927865614792779, 0.4332262736428516, 0.8068940476939033, 0.04933138692313899]","[0.9576773998219504, 0.8388827079583747, 0.02978382570406224, 0.9039829611487135, 0.09624856549929173]","[0.933970687445895, 0.7903417283336819, 0.1440321737399176, 0.3587269861258623, 0.22778564195368622]","[0.4485482406433353, 0.5763356930106731, 0.3494374833764178, 0.6765382250254062, 0.03942305689426295]","[0.47025620994766726, 0.04562661507449939, 0.8780513927522631, 0.000721253936885935, 0.6043650730090689]","[0.1026953283693357, 0.20565331669439235, 0.07596744171022485, 0.5582567670683433, 0.2237484880247722]",LDEG,LDEG,LDEG,GDEG,GDEG,GDEG,LDEG,GDEG,GDEG,LDEG
