,Chromosome size,Population size,Max. gens,No. objectives,Obj. 1 name,Objective 1,Obj. 2 name,Objective 2,Time,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10
0,10,10,10,2,Time,0.1750753337472465,Nodes on fire,0.0235644799959972,5.9243810176849365,"[0.8041711608797014, 0.3039749369989311, 0.5991012412805168, 0.5555768490868276, 0.4157985922489107]","[0.9749900676908457, 0.16946715212553842, 0.6352337537108507, 0.6009350787182894, 0.685628887637819]","[0.8968813024715067, 0.1365857638352399, 0.6406059871394414, 0.10595932107884687, 0.8704778644049923]","[0.9971212504384107, 0.07203020915050762, 0.9670083601068332, 0.9718133296247075, 0.23759974116479687]","[0.6317844523087752, 0.03527703911078961, 0.6166330810715197, 0.6801124951130303, 0.350708571850296]","[0.625888901670923, 0.8833167172639869, 0.32292320129751373, 0.07906279183236897, 0.5196487226585292]","[0.6214926872897875, 0.7195511824497527, 0.6510547422331552, 0.12607971723957, 0.011742367003572785]","[0.5343607327817047, 0.26391506195194236, 0.7086131871621242, 0.41867965808566643, 0.31261947319567873]","[0.427153085187598, 0.07624501335898348, 0.7061298143377223, 0.21991433664202753, 0.9825244816961879]","[0.2179337421280606, 0.3185213486725885, 0.5402615557554452, 0.06433816460590969, 0.0733091535072512]",LDEG,GDEG,LDEG,LDEG,LDEG,LDEG,LDEG,GDEG,LDEG,LDEG
1,10,10,10,2,Time,0.015285184145142572,Nodes on fire,0.43092572492466164,5.9243810176849365,"[0.16055895037940315, 0.9231002148695953, 0.37320519339903746, 0.41501718041830526, 0.6091340552056872]","[0.29991648293287676, 0.37785650895080036, 0.2545068481464404, 0.9076719096070665, 0.8841713717519377]","[0.12925732353031094, 0.5829747267249418, 0.3134312985112634, 0.6414301217919361, 0.09468274082295602]","[0.3317030376006772, 0.9084657651859239, 0.9486527255029467, 0.6918596774139054, 0.690900166551962]","[0.4216567837402694, 0.7175025024036848, 0.8678198626425416, 0.12150705395887451, 0.18990904605635262]","[0.4479841245546955, 0.07996624082763915, 0.5066991345952289, 0.20597968435639535, 0.2784280861376104]","[0.3563142466077177, 0.7683389029919999, 0.40645240852351217, 0.1547357774476411, 0.5353081255309434]","[0.2532419692868485, 0.8338328286551846, 0.5684251880588321, 0.13943987296714955, 0.19378163130509363]","[0.02452453994410131, 0.2144061859515376, 0.9210309656513538, 0.8284188280442668, 0.05736167424590466]","[0.7739884772874073, 0.004617171396562814, 0.8826506491211357, 0.31463851087408146, 0.9927096050575421]",GDEG,LDEG,LDEG,GDEG,LDEG,LDEG,LDEG,LDEG,GDEG,LDEG
2,10,10,10,2,Time,0.015939043438036538,Nodes on fire,0.12578379272496154,5.9243810176849365,"[0.9343994222456956, 0.1935740003764409, 0.642919044935931, 0.8675775208573692, 0.3890829450183876]","[0.052283543598401816, 0.8681384934955049, 0.3854911528013255, 0.11718465926044885, 0.22667236164496884]","[0.336066700481487, 0.9122396974300145, 0.0496403534772184, 0.674180404001959, 0.34079806168348536]","[0.7657490579603456, 0.02301977823875878, 0.41701795534275776, 0.7002313439370397, 0.5537989686907014]","[0.6956888008954489, 0.35929750776439984, 0.8038629316111388, 0.7000551587013094, 0.5548764429066096]","[0.0028516656849736366, 0.5381593818385916, 0.5038754663972299, 0.40190946969686236, 0.09861894667876647]","[0.4690442353817176, 0.15188306508216076, 0.2579238548521652, 0.4434623592977628, 0.22607305685638923]","[0.8109282406003814, 0.7817283430262901, 0.3902235422413005, 0.14019385063750145, 0.08149014184665371]","[0.4063860518060223, 0.042015453562465166, 0.4369722454611691, 0.2816863964775864, 0.5804627174568124]","[0.874174197524201, 0.4359684306059376, 0.46041806169783994, 0.9429393102713532, 0.5939573492097009]",GDEG,GDEG,GDEG,GDEG,LDEG,LDEG,GDEG,GDEG,LDEG,LDEG
3,10,10,10,2,Time,0.37975528025034555,Nodes on fire,0.008440309087841547,5.9243810176849365,"[0.7890025530244836, 0.17827560280050814, 0.8367511998893262, 0.8032967742496381, 0.5966635654469736]","[0.8781346093034954, 0.019005054113736985, 0.6993354444672106, 0.6803225721734909, 0.20861377608193643]","[0.7500567513019867, 0.7222903909261189, 0.7082237113404429, 0.6419479804019549, 0.8746210019334919]","[0.7686767440837527, 0.8451368790892901, 0.4282916323153537, 0.058309253777662606, 0.9773359131729745]","[0.5751141181136176, 0.4600284368866976, 0.5839668401435567, 0.9334720594515303, 0.11140117967737118]","[0.5846348736057055, 0.5035839243373826, 0.7817428601336592, 0.44333338576150394, 0.2666602773488864]","[0.6749824047573373, 0.02813445952574778, 0.8378981987313191, 0.4533333024058357, 0.24103398901830897]","[0.617429949265491, 0.5350820993181052, 0.0805699860703778, 0.769903485321026, 0.3210293322948684]","[0.5576869603562078, 0.8732999114434883, 0.4644851215716762, 0.6859555515517047, 0.44458022531171737]","[0.07290204662128152, 0.9582457046433787, 0.4658000681871063, 0.5140572813528024, 0.441224495679821]",GDEG,LDEG,GDEG,LDEG,LDEG,GDEG,GDEG,GDEG,GDEG,LDEG
4,10,10,10,2,Time,0.06091490732225324,Nodes on fire,0.03493923167114621,5.9243810176849365,"[0.05534458035597323, 0.8096476972769461, 0.8920149685014085, 0.9884589216691086, 0.27597310892623295]","[0.11485331895787965, 0.9364000869847723, 0.1954608041985042, 0.8270903046455816, 0.3987966059811463]","[0.3954575535343775, 0.7119032757055702, 0.05483599723427057, 0.8555691439078602, 0.31669403242992655]","[0.9890263204005229, 0.5801590558005805, 0.8280668012273606, 0.07628271217139648, 0.5893437558267043]","[0.04494521520984818, 0.5458924049587167, 0.23704520890195147, 0.5275302382537035, 0.7284505341995299]","[0.28330487479444666, 0.8816347481461194, 0.2558912054819402, 0.7309802498108264, 0.9535977320521909]","[0.7146275721245444, 0.13975457881711972, 0.22799956752941775, 0.08260006863551783, 0.8076392558607912]","[0.30135704062895974, 0.1766529113603903, 0.31521840128975287, 0.34313793069481, 0.25909278052898665]","[0.38448464144246197, 0.4549679615474007, 0.011120375283103279, 0.16990524498530513, 0.8697880771769566]","[0.5594450573581033, 0.6912437567236898, 0.6119946000907137, 0.7632199183860399, 0.16301760769965157]",GDEG,LDEG,LDEG,LDEG,LDEG,GDEG,GDEG,GDEG,GDEG,LDEG
5,10,10,10,2,Time,0.30124323867903713,Nodes on fire,0.016392627294263606,5.9243810176849365,"[0.03050771986986822, 0.11014240316875412, 0.032980080001452694, 0.8737053869965079, 0.09084437168277781]","[0.006902214050115263, 0.5948819172945421, 0.9026611350387816, 0.18525301636171654, 0.18627196000555002]","[0.38989823573089477, 0.4946787706031206, 0.35357114687511837, 0.6836346868578457, 0.6871422622006493]","[0.8378141150413085, 0.4760337524896714, 0.03540361417673532, 0.23814279307701025, 0.6027362754610675]","[0.3251691135906416, 0.3369386433574316, 0.476182135106862, 0.4065040550493061, 0.5131152265465285]","[0.10849119516710615, 0.29387571114910194, 0.5308888443626457, 0.20556922483783024, 0.40080543689844417]","[0.6790407080484373, 0.8339130527158961, 0.7172425732089283, 0.42513756090761823, 0.6991065357705957]","[0.5906529796529296, 0.8957650418282733, 0.5081231927438896, 0.7779995444452871, 0.6772159076846337]","[0.7433614281163473, 0.726596927670814, 0.44191291638028785, 0.5391494052084491, 0.4045451942888467]","[0.029804267450621702, 0.5145154194206468, 0.4207953882957346, 0.054700402834717, 0.6995462376229323]",GDEG,LDEG,LDEG,GDEG,LDEG,LDEG,GDEG,LDEG,GDEG,LDEG
6,10,10,10,2,Time,0.005618681608961618,Nodes on fire,0.492852610464787,5.9243810176849365,"[0.21374866568768647, 0.31690232044059885, 0.10804953265303618, 0.8434788945891064, 0.2936249472163578]","[0.38693512150707043, 0.9918461075934613, 0.8127124614785621, 0.5691909055671167, 0.9956118140801372]","[0.4217726891437399, 0.36716694010812545, 0.8933051522672868, 0.7891510597538709, 0.9588048947663651]","[0.12127494210351053, 0.9757597803470727, 0.03709773396025928, 0.8218096795471375, 0.7545647277550959]","[0.07373031440368727, 0.7273836915588403, 0.015797565289010107, 0.10055947903077578, 0.8442339761236973]","[0.7461266318386536, 0.295624550000387, 0.8652356202869624, 0.5053151727214726, 0.006789908270872447]","[0.8285192712519471, 0.4668953493165575, 0.7601055753324152, 0.9974600975621928, 0.11201164812425024]","[0.19339545962692728, 0.8957835151445206, 0.21752487116119001, 0.2034576899805538, 0.585849326953335]","[0.5450795884710958, 0.37888185100979876, 0.5312762422401106, 0.28950451243171893, 0.1742065536312064]","[0.8360330348190835, 0.20743150620873918, 0.7387874195399574, 0.9912560470863974, 0.09660789108824563]",GDEG,LDEG,LDEG,LDEG,LDEG,LDEG,LDEG,GDEG,GDEG,LDEG
