,Chromosome size,Population size,Max. gens,No. objectives,Obj. 1 name,Objective 1,Obj. 2 name,Objective 2,Time,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10
0,10,10,10,2,Time,0.026764971199890852,Nodes on fire,0.3697616693555945,7.888400077819824,"[0.505024078677502, 0.15292987568602256, 0.8091043331787243, 0.26903312408263047, 0.3745563058577175]","[0.16683530056879525, 0.4306511828225632, 0.20656030098994915, 0.7640397695409149, 0.5599121775555657]","[0.30286315934287045, 0.9155664515348108, 0.2654025913841047, 0.09101099998906581, 0.994517559141758]","[0.8583707520304837, 0.2098077811300555, 0.7129249819712384, 0.3438375384086295, 0.28555730615669095]","[0.6157254795187184, 0.9124071875841069, 0.3980567791942303, 0.28945898043351914, 0.695494803979053]","[0.6574224318545141, 0.11957549373636889, 0.26096861227993573, 0.48523773128790215, 0.7694656582900441]","[0.6695780531509244, 0.6384145127360884, 0.7672924755712983, 0.3615350049997931, 0.04820119122460431]","[0.3162968586055578, 0.7891691592471161, 0.6180042116006543, 0.7992516831102289, 0.6286916328781357]","[0.6909380824199394, 0.40838355072871524, 0.6975954182793427, 0.9768609331079336, 0.8470501810901376]","[0.6920632266739296, 0.21408220436816705, 0.10678478885937204, 0.39210962858725495, 0.5404654315912909]",GDEG,GDEG,GDEG,GDEG,GDEG,GDEG,GDEG,LDEG,GDEG,GDEG
1,10,10,10,2,Time,0.6595882998265207,Nodes on fire,0.024332163539652063,7.888400077819824,"[0.6976257890179696, 0.46288286596965134, 0.016182158398769797, 0.8222612831597804, 0.8040502079201058]","[0.645584521149113, 0.6716482917258286, 0.841479404821338, 0.3914572486719058, 0.9155540812985827]","[0.9390941546847396, 0.4706459525579584, 0.38807513797858373, 0.8798339671701283, 0.34789186412117423]","[0.9923334593414839, 0.4400547890354213, 0.983271275158016, 0.8876030211041378, 0.04434654622274392]","[0.4264589995246265, 0.05623079259165775, 0.09987628563699558, 0.2990388814892003, 0.9038373960627257]","[0.39263104681825955, 0.6630892074755731, 0.124917011584595, 0.8362981790411032, 0.8379285113168232]","[0.9260351311476254, 0.9489936028216425, 0.7012414459239851, 0.22195908717331692, 0.386574825342497]","[0.5482794030850024, 0.07307739448212736, 0.9440601021193328, 0.702986020340671, 0.5315052398958053]","[0.6480590577089959, 0.31993333087387377, 0.8641997778700574, 0.944909177612321, 0.8709897559233056]","[0.8367474716870129, 0.11514178614692427, 0.25988906542002677, 0.17304162309034443, 0.701918288867411]",LDEG,GDEG,LDEG,LDEG,LDEG,LDEG,GDEG,GDEG,GDEG,LDEG
2,10,10,10,2,Time,0.06065508878533954,Nodes on fire,0.12863139240364918,7.888400077819824,"[0.3583324723597412, 0.021807160491309818, 0.7096366071726657, 0.7073542947490946, 0.9436171856066616]","[0.43629633026218173, 0.2266593265330782, 0.8209511640002496, 0.6902427181079355, 0.6455751099945791]","[0.9627340764536781, 0.6951471259719916, 0.001170717156960599, 0.12238257632645388, 0.9530413180060694]","[0.4300430344146652, 0.9423531334100909, 0.17026952871715384, 0.34544883936501003, 0.4224531249628932]","[0.9001169485452435, 0.7096451824381758, 0.5012994567464194, 0.504367081724525, 0.8483464877047471]","[0.5406039191521265, 0.18362131632646084, 0.8998420372282896, 0.015384693700107754, 0.8588600222443193]","[0.23763272685002323, 0.3661750602417081, 0.314730209926503, 0.25570732753144465, 0.8615690042665131]","[0.7960725641995122, 0.9793600628936397, 0.053869569542502105, 0.9510425248115951, 0.7832380543960775]","[0.8585149317181362, 0.3084841780360018, 0.5918126528227198, 0.8867791629242112, 0.7757329633465381]","[0.17078716936022498, 0.8826151873917093, 0.26338160818684064, 0.06585871833890622, 0.16598620435196565]",LDEG,GDEG,LDEG,LDEG,GDEG,LDEG,LDEG,GDEG,GDEG,LDEG
3,10,10,10,2,Time,0.7711574545074562,Nodes on fire,0.013140133130889686,7.888400077819824,"[0.627672006178993, 0.6415171047215747, 0.3130593488553651, 0.3550366670961712, 0.036652052152448156]","[0.34133214375490706, 0.519743848948231, 0.604587635166194, 0.2734355468352938, 0.25558987296255553]","[0.25854239580783633, 0.533439868680139, 0.7557278160309018, 0.2155375954300779, 0.5504856214863055]","[0.5249726222991478, 0.10669271253462032, 0.02960399077582987, 0.5049995378144917, 0.05377867136459036]","[0.14497358519950632, 0.4823188358747649, 0.45771017731173014, 0.964123972436518, 0.13180363771214731]","[0.5618953490050861, 0.5444743126992314, 0.3469449810771057, 0.7725733971603405, 0.6846703944072747]","[0.7012652744891201, 0.7704056771090391, 0.15326976243339918, 0.8419199396887379, 0.24334680233501949]","[0.0814430161286206, 0.6941736101320805, 0.1820359986783906, 0.3376700199319409, 0.2332625211100624]","[0.8854643552610654, 0.3346490585854175, 0.5952378786210131, 0.03671639397580451, 0.5683836448404694]","[0.7896057835301687, 0.7843145066905913, 0.5425718839126242, 0.027118990415480937, 0.8239977476137597]",LDEG,GDEG,GDEG,LDEG,LDEG,LDEG,GDEG,GDEG,GDEG,GDEG
4,10,10,10,2,Time,0.02346752229869986,Nodes on fire,0.8599232619686069,7.888400077819824,"[0.945990595963883, 0.3949519907500928, 0.6413433851947768, 0.6287008751865416, 0.2481097175494167]","[0.3738394380233092, 0.15196960668626436, 0.13233363623124716, 0.2639459299697703, 0.31005427153030074]","[0.4295076465496014, 0.3761479311060928, 0.25264154965553687, 0.03414721946051025, 0.3778189762788221]","[0.23501466681314886, 0.7809336173693826, 0.9567299831404683, 0.5120922505802217, 0.9600175409893653]","[0.810552419458201, 0.3081770995635704, 0.9943225151277938, 0.9137861748487855, 0.8118236151049624]","[0.15114498514850006, 0.3313985167913255, 0.2086362942627319, 0.054841128169934805, 0.7763588381866173]","[0.9405972445654578, 0.2001330563517154, 0.10265673672861764, 0.846194576119483, 0.7401880085217019]","[0.5004894131081373, 0.8655162010578841, 0.5688429637006043, 0.6022878107599012, 0.6080387685060324]","[0.7825231899891123, 0.2628257508634605, 0.13880931362026872, 0.681579359001645, 0.023965761227390248]","[0.017425737418453657, 0.5826439648611382, 0.8363144368290868, 0.08228773571282688, 0.20746373207421287]",LDEG,GDEG,LDEG,LDEG,GDEG,GDEG,LDEG,GDEG,GDEG,LDEG
5,10,10,10,2,Time,0.057616192589435955,Nodes on fire,0.22386084782843607,7.888400077819824,"[0.9985054792972661, 0.4143926365645414, 0.11003850301018758, 0.5063068631358819, 0.5341745497208291]","[0.03608195483529253, 0.3772428545769365, 0.94690562288038, 0.38349475216290574, 0.6609318873024829]","[0.22059948032523602, 0.778201528874283, 0.3325225321549944, 0.37181075569438615, 0.7497972963966489]","[0.7423528562403642, 0.29954462224935785, 0.9381888910087374, 0.4513904761974321, 0.9392403030670702]","[0.22027862181470348, 0.6874149515265864, 0.22867414711280687, 0.8966453561181552, 0.38385871932079174]","[0.9571315538709275, 0.5329330941886987, 0.5357107255824519, 0.8991797391458627, 0.568979821565199]","[0.5336530421442441, 0.5714144176420967, 0.4452274324785471, 0.61386862224229, 0.48780584824563644]","[0.6454277054253733, 0.5458221609166948, 0.6241015716089419, 0.6573336040660269, 0.26306623263526574]","[0.5652028928689905, 0.8745236692027384, 0.999914264426363, 0.9679707390868991, 0.0965350783662573]","[0.8301169123029563, 0.7428014371189032, 0.38540911972563263, 0.9339508307048752, 0.3406671871344582]",GDEG,GDEG,GDEG,LDEG,GDEG,GDEG,LDEG,LDEG,GDEG,GDEG
6,10,10,10,2,Time,0.06449726190672234,Nodes on fire,0.11418180524611266,7.888400077819824,"[0.8314456870137692, 0.04672767381199372, 0.11848731282100566, 0.6296231188728708, 0.012937489024080095]","[0.6281509635342833, 0.6369744350469281, 0.703734348910908, 0.7300642451910971, 0.5865625157582374]","[0.8745761030308361, 0.09543521807817323, 0.2245237667008143, 0.7517763196304625, 0.542806841020798]","[0.9328615091160728, 0.7493491584395291, 0.8916695947412348, 0.29525927130403384, 0.7566154855021846]","[0.07734332857409787, 0.40415352516489833, 0.19481880999262113, 0.842405417354719, 0.05685080815466592]","[0.032284879427577295, 0.9939475117110239, 0.19598127118911934, 0.2167646113335976, 0.5878636257517296]","[0.6698925710286356, 0.32982915333841656, 0.5070044314785762, 0.867673437518537, 0.7662832031637528]","[0.898918217658463, 0.27756148501545697, 0.671836646311741, 0.888871143776302, 0.29137443320257683]","[0.38770492285759584, 0.3180936936620137, 0.46973693328403054, 0.3663005331289525, 0.44880931223797516]","[0.1417465198689979, 0.06144237941546826, 0.9207109901438962, 0.5741833396044562, 0.4757534355815799]",LDEG,LDEG,LDEG,GDEG,GDEG,GDEG,LDEG,GDEG,GDEG,GDEG
7,10,10,10,2,Time,0.07354678512880075,Nodes on fire,0.05867695906653614,7.888400077819824,"[0.23353255713705, 0.5811044668161465, 0.5352233574369388, 0.4133814485679155, 0.7180428539428036]","[0.003515725735437125, 0.22381893604611935, 0.5899028335580017, 0.695885961216623, 0.18790414516773013]","[0.09985597765535092, 0.21895537883411287, 0.9171491352241279, 0.645306533211365, 0.7662147654143462]","[0.9448234050812706, 0.12015689426128973, 0.15958053993334875, 0.1317614042592069, 0.4957619844095972]","[0.19140938535779595, 0.7003965324504672, 0.2888666825257512, 0.2722468412832484, 0.2594838481624402]","[0.9597739242098359, 0.7196256554452495, 0.17391221280323343, 0.9483069585889599, 0.21234716761083394]","[0.7095211200389163, 0.5031420249246062, 0.9005531699719117, 0.5705291889558829, 0.5837278645036982]","[0.9412017989297656, 0.0722306167081106, 0.5078535052272894, 0.6226949901019152, 0.5107860080660787]","[0.21717319372905097, 0.2900486242855467, 0.24493784304114197, 0.31010330761382654, 0.31952053750519527]","[0.9816428859076363, 0.12631568659131487, 0.24781135604579763, 0.3439268546336165, 0.17560645315606271]",GDEG,GDEG,LDEG,LDEG,GDEG,GDEG,GDEG,GDEG,GDEG,GDEG
8,10,10,10,2,Time,0.8496021682927674,Nodes on fire,0.003605905338733506,7.888400077819824,"[0.5295946792002431, 0.174022936077616, 0.68618833236495, 0.4741175429082033, 0.47043760368440835]","[0.9101814612965466, 0.35925971861074, 0.330395829821459, 0.8755654513796451, 0.6862260494886387]","[0.22746349444958258, 0.19394486786186904, 0.09407052470970068, 0.007690418533862875, 0.48412449390075574]","[0.20039468873360267, 0.8329990557935395, 0.2712114363876852, 0.82510946569937, 0.9807987129518022]","[0.0603478372521109, 0.5124814824169613, 0.31329847004388567, 0.5168126983078746, 0.29262261168941284]","[0.9956895823381422, 0.011831522477319223, 0.25818420889586924, 0.5011466081350409, 0.8143396794606083]","[0.06508725757547962, 0.10148180676733631, 0.45014988958662316, 0.01766757035693456, 0.5543591738689314]","[0.10482082502168688, 0.5600038618474957, 0.5611915496506928, 0.42350766145407226, 0.31841563062292866]","[0.00434199626030185, 0.5261555178529063, 0.361079754947769, 0.2778814231169834, 0.5711070441740078]","[0.5901629246631882, 0.31160536192256083, 0.5537837724021744, 0.3256633463705607, 0.010884113575944432]",LDEG,GDEG,LDEG,LDEG,GDEG,GDEG,LDEG,GDEG,GDEG,GDEG
9,10,10,10,2,Time,0.03420305650871158,Nodes on fire,0.306731065586195,7.888400077819824,"[0.7873485110248873, 0.25299547351486773, 0.00021172224328369627, 0.5418058730339433, 0.5157025632660217]","[0.0694913897728614, 0.5086633385242955, 0.1739333252929951, 0.9313608819263369, 0.5005756596238188]","[0.6468844060075377, 0.36884226352884897, 0.3641442151267491, 0.8912865883097372, 0.3367906295400791]","[0.8201881141643459, 0.9031973970872028, 0.8544587122997302, 0.055913860327865716, 0.9680269890467504]","[0.6293508236933006, 0.3078700156983407, 0.7823207288307841, 0.4861676899206975, 0.8601765629110861]","[0.2919477276973427, 0.019918483000401777, 0.6054315739467785, 0.3250791216967387, 0.24315541932841478]","[0.8954787646825256, 0.9813460684299622, 0.29300875759016654, 0.6233667431797686, 0.10253673301405986]","[0.5624633308134477, 0.3351218123976931, 0.9648025123463422, 0.48719294842142125, 0.18690036915265662]","[0.9915407997788758, 0.5759123920346114, 0.3264423488198368, 0.7639274615890045, 0.7781484766744764]","[0.8985907954700849, 0.785349285912844, 0.7203733329146219, 0.19146499913719572, 0.8748428883291717]",GDEG,GDEG,LDEG,LDEG,LDEG,LDEG,GDEG,LDEG,GDEG,LDEG
