,Chromosome size,Population size,Max. gens,No. objectives,Obj. 1 name,Objective 1,Obj. 2 name,Objective 2,Time,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10
0,10,10,10,2,Time,0.49029687675959743,Nodes on fire,0.0010300474819417982,4.671521902084351,"[0.29348224629714215, 0.4068475479136029, 0.741113690632209, 0.04238259558291213, 0.10328850260609823]","[0.5367943699040614, 0.8117657580878146, 0.30271726459990067, 0.6792997896318201, 0.8645982521188362]","[0.9278743543489628, 0.6595724019495545, 0.9041484294726381, 0.6125394057653276, 0.024533794182738045]","[0.07101749779341138, 0.8087657387969609, 0.31563995047203663, 0.9759668174838727, 0.8393978150126916]","[0.11904557826938367, 0.02402879137765368, 0.24084874544575063, 0.13713537584573587, 0.9403233952816269]","[0.5406094651595045, 0.4672474743360524, 0.7250841042033337, 0.10392329578690196, 0.03033978382785263]","[0.28312391184351715, 0.4222320638723809, 0.002077466611093315, 0.961802219106624, 0.9420297830955043]","[0.7253034198967557, 0.5112477864819325, 0.47898698184697774, 0.573797346139026, 0.9068294911194285]","[0.40427191061665635, 0.838391338684853, 0.4841934038697686, 0.6458626075224476, 0.7187732570562643]","[0.6196238658092084, 0.8594431284363504, 0.10627610465107284, 0.4097346304846987, 0.32926502509226874]",LDEG,GDEG,GDEG,GDEG,GDEG,GDEG,LDEG,LDEG,GDEG,LDEG
1,10,10,10,2,Time,0.36590914282142895,Nodes on fire,0.02541941958525218,4.671521902084351,"[0.40148897452019217, 0.9486236172340353, 0.3170790145452478, 0.24510075750084137, 0.34222421064490227]","[0.6947788571707636, 0.7534795286165518, 0.29732276854985096, 0.5482951710900259, 0.6454683324138158]","[0.6503351888511782, 0.44937768577515336, 0.6530773147044644, 0.6695741595369057, 0.47623826870350383]","[0.40030452109567427, 0.6249291211037739, 0.4551650431404203, 0.09156644479508824, 0.4039961531191154]","[0.1315951148254454, 0.06111383135557258, 0.08608360982539265, 0.6401192377515545, 0.17403617783932734]","[0.253381160290853, 0.8754187820314709, 0.8488502663657607, 0.8778018592988441, 0.3386428845530669]","[0.6342472101640251, 0.8885279865229319, 0.02216820682603715, 0.44999036544367, 0.8295075918524376]","[0.2840506567033235, 0.4858512589874241, 0.7341387986982533, 0.9409386778768465, 0.9551753489369621]","[0.3234049782590438, 0.09582321106229952, 0.37092948611639565, 0.04876187205265081, 0.14645917044156564]","[0.23499113756461987, 0.6187883149318346, 0.16332091556306216, 0.25385873115856505, 0.97576301052513]",LDEG,LDEG,GDEG,GDEG,LDEG,GDEG,LDEG,LDEG,GDEG,LDEG
2,10,10,10,2,Time,0.0010240462255229899,Nodes on fire,0.8548078029108567,4.671521902084351,"[0.24123824053456777, 0.26067866481126944, 0.9123180583493592, 0.06844191628222407, 0.7897324125349751]","[0.9889281027858757, 0.34815506109895855, 0.7283755157686709, 0.7522461613185097, 0.07962935247328762]","[0.2538687374239027, 0.020949642664501278, 0.8100999222092847, 0.8746741658569148, 0.04329507204337901]","[0.20075754987452465, 0.8472354011028232, 0.5474343900244562, 0.015253745985048917, 0.01825523468250656]","[0.45341538889143773, 0.4769919958118076, 0.8629085915816761, 0.1254803014357634, 0.6904027091194938]","[0.2088327015996858, 0.8531435843488469, 0.7775463730354216, 0.48877404210276265, 0.12574212444246058]","[0.9890758612207682, 0.872934956585561, 0.08058368780442693, 0.6323674947823873, 0.29548708924679057]","[0.7231999179421561, 0.7891142753872866, 0.5822266339521679, 0.5696806146826625, 0.1991802415063153]","[0.7036692782950444, 0.9680177180787601, 0.9072881068044787, 0.9616993952364713, 0.9707378781546893]","[0.8837328195810672, 0.5720452134601779, 0.7328670477567584, 0.15937133381648827, 0.5069331154584531]",LDEG,LDEG,GDEG,GDEG,LDEG,LDEG,GDEG,LDEG,GDEG,LDEG
3,10,10,10,2,Time,0.3225835850709611,Nodes on fire,0.05439977107279981,4.671521902084351,"[0.23384125037417813, 0.5260071173548938, 0.22416080861029386, 0.33901906854905084, 0.4953695125826332]","[0.10930492535808989, 0.10270266800481853, 0.20576632716657284, 0.581357655419872, 0.9134958982458087]","[0.7793130038414604, 0.4212981451673725, 0.27419910124725566, 0.9934119157578223, 0.0606029496612448]","[0.4370715670084129, 0.8920955910247045, 0.7470174141919684, 0.550592467857468, 0.19226139077230808]","[0.42021710403964696, 0.15420304132670815, 0.17936123207983645, 0.15572482474104798, 0.2841070159280482]","[0.4793777807424381, 0.06863014534712686, 0.017183208171105857, 0.1325326959276928, 0.10779445137014465]","[0.01543240354449582, 0.014982590831774112, 0.47669198625168663, 0.6722203645905179, 0.4721880987585725]","[0.3526470714799673, 0.6268324066186519, 0.7843649913249756, 0.32838779411868213, 0.6722762605121768]","[0.639833088219879, 0.5587220882487506, 0.9168635283249917, 0.3922315252841796, 0.715344209802494]","[0.02687858678617272, 0.9721595247232975, 0.42740324575037536, 0.8372369267021637, 0.716671812669107]",LDEG,LDEG,LDEG,GDEG,LDEG,LDEG,LDEG,LDEG,GDEG,LDEG
4,10,10,10,2,Time,0.45146658199019507,Nodes on fire,0.0036621266945143782,4.671521902084351,"[0.7262179615179206, 0.09874500656039908, 0.3573896499934135, 0.7429276491021116, 0.12115135147856337]","[0.17538925342191392, 0.04927086805196701, 0.4134923196267303, 0.05128998680002417, 0.8037709728722704]","[0.11508755616743882, 0.7929705519939492, 0.3055041246404394, 0.3846131614887398, 0.8540136981134676]","[0.5572291409482378, 0.40731928251595884, 0.9449500395504107, 0.06573716303094512, 0.26707028303567093]","[0.5190397659905384, 0.49079017363625854, 0.17565377813819016, 0.5784697057695287, 0.11759723797097876]","[0.5513053637853091, 0.16251852896583296, 0.3153627644329572, 0.9333790341995116, 0.38791774921089983]","[0.4122903184835497, 0.48990829458928, 0.13279062589008173, 0.5721584111209818, 0.7165034465399299]","[0.6412421991978086, 0.1822992145195007, 0.2977776897165755, 0.38964177905956143, 0.8179865052212699]","[0.518673652120455, 0.41779371669873067, 0.47101664774050533, 0.8207836769590213, 0.4541219983480108]","[0.483959847465278, 0.295226207273091, 0.7152117159256438, 0.9213509608928313, 0.8964640078144712]",LDEG,LDEG,GDEG,GDEG,LDEG,LDEG,LDEG,GDEG,LDEG,LDEG
5,10,10,10,2,Time,0.9597332848652191,Nodes on fire,0.0005722246535250219,4.671521902084351,"[0.20340147721073698, 0.3792903990187907, 0.0058726997468550035, 0.8370686300723365, 0.5264010668654208]","[0.49595954494756034, 0.07176634524973646, 0.9599717749738256, 0.7451782879180406, 0.3722953805333358]","[0.49546373266757116, 0.09570293504857974, 0.3049295589855948, 0.9883045201019904, 0.07322643209858637]","[0.0645968113230937, 0.013137354875967122, 0.18682170313069213, 0.5528579901138087, 0.5152521758917079]","[0.8995092083214472, 0.06773412354725761, 0.002907421268701138, 0.21480342016679022, 0.7508043330028293]","[0.9466924864838508, 0.45371199708977683, 0.08257918109778395, 0.8549523247697783, 0.9717919196849748]","[0.7731019376687501, 0.5826640954587754, 0.4941390872517363, 0.4343413974402599, 0.21806868127881973]","[0.5256867373086933, 0.4896565709987343, 0.9007105722623139, 0.19667474716049227, 0.847605198496366]","[0.5208036465118059, 0.06416280074935243, 0.8060733744514271, 0.5958807366326059, 0.3711735665329602]","[0.6072346390256407, 0.2731682792398814, 0.7577621624941889, 0.4360872773191994, 0.20792888643769725]",LDEG,LDEG,GDEG,GDEG,GDEG,GDEG,LDEG,LDEG,GDEG,LDEG
6,10,10,10,2,Time,0.003095913288668317,Nodes on fire,0.21612188183412462,4.671521902084351,"[0.2098858871908751, 0.2517506013050186, 0.9402474937068918, 0.30687026305065657, 0.44537150604575826]","[0.6833741716008878, 0.5224769306808252, 0.5956600221796438, 0.7041341872226419, 0.47755378490829115]","[0.26481868255054575, 0.2032923487808035, 0.9383055511395523, 0.35139158940256465, 0.2190858314660662]","[0.48073055695404676, 0.11208780164735666, 0.2413981919719118, 0.048234662050470556, 0.21021100015456862]","[0.7690515389050016, 0.6370420505991553, 0.19006234907806685, 0.8079099675860071, 0.07138201908607433]","[0.17670218671185778, 0.24665559261489145, 0.9948273063803101, 0.974490042741639, 0.6523185744915453]","[0.49158207766439266, 0.9662757566472179, 0.38895834101595683, 0.4517063847270142, 0.2516667719637907]","[0.35402592126612453, 0.30245210749496443, 0.19788222774672526, 0.1556328941952958, 0.20385209214496247]","[0.45571184389772046, 0.24985028143804022, 0.9496696405435752, 0.9714296522504903, 0.011247050688977356]","[0.9952048261673052, 0.29480416858061353, 0.12520186750444928, 0.7534659423735013, 0.2324279277403709]",LDEG,GDEG,LDEG,LDEG,LDEG,GDEG,GDEG,LDEG,LDEG,LDEG
7,10,10,10,2,Time,0.005539259707443178,Nodes on fire,0.056215871675718065,4.671521902084351,"[0.8413065435506584, 0.3481520334576529, 0.5251398770390733, 0.06616597917869182, 0.1335206642757003]","[0.6903065976168709, 0.7143795755104047, 0.8939698170292226, 0.7910802286163515, 0.3780407879841312]","[0.3607862117325168, 0.8460554921850596, 0.888322572335735, 0.14769616840990996, 0.6328100159034012]","[0.7975921247133739, 0.0667783129784777, 0.23684222113358755, 0.27076698336287686, 0.17704274533585784]","[0.06461250142451846, 0.7925801092327062, 0.8579721808948388, 0.9846362146510027, 0.05766036043112177]","[0.8015087444588286, 0.5223501972269149, 0.24735332591246817, 0.9156697789632194, 0.9368462871293246]","[0.2062922791932824, 0.5747608095813707, 0.8312264511716495, 0.24427672441958126, 0.14260625659082138]","[0.35878944944218993, 0.5042534806631571, 0.5519470532462335, 0.29343435323127187, 0.020107108533399476]","[0.6044996822591249, 0.9671496319714724, 0.889806681142255, 0.46886525344228513, 0.9311088880225215]","[0.7728374814283433, 0.9216907848922782, 0.6157762645326271, 0.7161561313814165, 0.983244830047898]",GDEG,GDEG,GDEG,GDEG,GDEG,LDEG,LDEG,LDEG,GDEG,LDEG
