,Chromosome size,Population size,Max. gens,No. objectives,Obj. 1 name,Objective 1,Obj. 2 name,Objective 2,Time,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10
0,10,10,10,2,Time,0.5043850219052236,Nodes on fire,0.016876632515745338,6.18202018737793,"[0.27766626871121436, 0.7301798869308477, 0.5167066440058309, 0.35420334279459487, 0.18930501080440332]","[0.09218230038784603, 0.21116962154390162, 0.7815842075163725, 0.9429332084326549, 0.5815763030754071]","[0.5306847985282945, 0.7536972806671283, 0.019932685729162736, 0.3458869476324202, 0.8003299663145147]","[0.49900110088334193, 0.3484050137375515, 0.30157652492801534, 0.45762760271145, 0.4268861910116961]","[0.007220313106790499, 0.3640679322963989, 0.6496166775124976, 0.0025676263160726576, 0.3291819850452543]","[0.6091937060474125, 0.10787543948443157, 0.464234963949514, 0.4250602275644624, 0.5429434131614992]","[0.42921156143924644, 0.2748841827180757, 0.6079971117843082, 0.0469263186138732, 0.12778350662384208]","[0.9821946301321773, 0.7850383503972646, 0.11735173369537488, 0.15626739124199907, 0.9501084632947976]","[0.010311904659515925, 0.20350879075475548, 0.5568251194447282, 0.03781721673103844, 0.4348549283639771]","[0.4663939573752869, 0.9415137115238708, 0.2810228990100325, 0.7407719189896799, 0.3958087897274347]",LDEG,GDEG,LDEG,GDEG,LDEG,GDEG,GDEG,LDEG,LDEG,LDEG
1,10,10,10,2,Time,0.004089428399174588,Nodes on fire,0.4209300029229315,6.18202018737793,"[0.6056424996570995, 0.28400880067710566, 0.23424820332279117, 0.8789689277057237, 0.4320172277746337]","[0.6868994706480394, 0.662568601436159, 0.696890142801746, 0.36575282389150654, 0.977840630472541]","[0.9118061192287118, 0.06075459320870713, 0.14123132291308205, 0.3568846978399184, 0.7113329138842782]","[0.047859837752734946, 0.6807154133955357, 0.016997150318758147, 0.07635292401033189, 0.6990036297548888]","[0.4692882561632995, 0.7127062754873165, 0.23311570986464358, 0.9698496918861572, 0.13256128416001123]","[0.6013525535557587, 0.02612308858902601, 0.07485811154897604, 0.3651921854735015, 0.6644116257981689]","[0.4778288629534726, 0.8215223861808454, 0.1507617716280022, 0.48896548419767505, 0.9885903957893455]","[0.6218798317011356, 0.3532154252240721, 0.23752164195106984, 0.1614904369624265, 0.7846235218763433]","[0.996451233402473, 0.7138768008620758, 0.11087540425840192, 0.3479978846770745, 0.08648357371790905]","[0.26612231532933384, 0.24819017956424372, 0.5516584621016082, 0.9569313594853731, 0.3689092228350278]",GDEG,LDEG,GDEG,LDEG,LDEG,LDEG,LDEG,GDEG,GDEG,LDEG
2,10,10,10,2,Time,0.01881126132373956,Nodes on fire,0.017324781631278707,6.18202018737793,"[0.8461789479707629, 0.573380526362634, 0.5499781749700773, 0.5817076191624075, 0.4174730125090754]","[0.8998521376793988, 0.4056333684676927, 0.9604005929050856, 0.48931311390409293, 0.1375670162408118]","[0.5459673577559729, 0.8456513245374774, 0.3136308994985517, 0.5740917213104217, 0.8519978869084652]","[0.3364079685035084, 0.3616815619658198, 0.402522062181634, 0.43613325736757313, 0.33683490505065006]","[0.7213878936210123, 0.3231269138037345, 0.09221956331824677, 0.6692806384941203, 0.19143172095797378]","[0.38485683632407286, 0.10858537578756411, 0.039382853738997525, 0.6468021864902254, 0.09932596239093316]","[0.027578002695819226, 0.6055559147704482, 0.8613729049473394, 0.7394564659738914, 0.4047459299700218]","[0.707477834599748, 0.3621019401168838, 0.8786426248640287, 0.3257405989378316, 0.5478606719090033]","[0.08987346604808277, 0.4776481042496712, 0.48718013868993737, 0.6344443292948502, 0.597469607056139]","[0.75951348937358, 0.5758572698071223, 0.2747028441664472, 0.1516388603520029, 0.06904151357086785]",GDEG,GDEG,GDEG,GDEG,GDEG,LDEG,GDEG,LDEG,GDEG,LDEG
3,10,10,10,2,Time,0.9250683921497128,Nodes on fire,0.006490582556720748,6.18202018737793,"[0.8712783055206752, 0.9101539292639751, 0.8523396390579022, 0.1488084645687645, 0.6419684628827729]","[0.08979703216441204, 0.46642729807075567, 0.5096440148645366, 0.25552641669308207, 0.06195864047799149]","[0.633336163978802, 0.45460822029102577, 0.12747122963226976, 0.7420665704594857, 0.1868395353417227]","[0.5464591721385127, 0.4989289495245324, 0.3044916349537157, 0.0003894307284497689, 0.8131521916172162]","[0.7557436796423409, 0.6466653902528461, 0.9469720559056358, 0.673141032663305, 0.8593782558003189]","[0.9791010360936689, 0.8419313347010935, 0.8218564411791628, 0.7495666274062804, 0.26694749537417295]","[0.4831854970920463, 0.8140910088095024, 0.2624082388354818, 0.973016287132231, 0.9585188250350096]","[0.8642490708636441, 0.6371561594836571, 0.40171870926765807, 0.4265094966607903, 0.2762214656818478]","[0.2412666458025482, 0.6511610285172454, 0.4478381488670313, 0.3840098104460402, 0.9365462329346204]","[0.934532217273405, 0.8956838002640853, 0.41932573907339477, 0.036258610961024784, 0.6489692241043341]",LDEG,LDEG,GDEG,LDEG,LDEG,LDEG,LDEG,LDEG,GDEG,LDEG
