,Chromosome size,Population size,Max. gens,No. objectives,Obj. 1 name,Objective 1,Obj. 2 name,Objective 2,Time,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10
0,10,10,10,2,Time,0.1047703349224478,Nodes on fire,0.059841329158602075,5.873308897018433,"[0.34165674179916405, 0.8497499533808021, 0.7869515000186358, 0.028332497838254422, 0.7822680228858969]","[0.09386241058309885, 0.8446876380944114, 0.13154728434663587, 0.9135658436756754, 0.2707100305310519]","[0.4991017435841367, 0.32304490909693273, 0.27330443745621824, 0.3179886199226395, 0.36741147052790846]","[0.9476857487358105, 0.6039714911957835, 0.02295470828067714, 0.8943591446553187, 0.3695156781938883]","[0.425478014759914, 0.452498326586775, 0.048084005718950995, 0.08406950362105314, 0.3069725335310862]","[0.16131891842106916, 0.6431287277186104, 0.8424492684247008, 0.2594468480448373, 0.8993902059152613]","[0.9643173304757716, 0.25377896165131153, 0.8679616502618491, 0.766310118113342, 0.8700012031995182]","[0.37721980621208806, 0.15961978222370599, 0.3579830768424901, 0.7804604245361252, 0.22911085119074937]","[0.4212801250559147, 0.41863751413661754, 0.9829339761943424, 0.762305541497694, 0.1839186867384266]","[0.3309665807598843, 0.49385160673778117, 0.4430473811268255, 0.1290530908487778, 0.09634502366751574]",LDEG,GDEG,GDEG,GDEG,GDEG,GDEG,GDEG,LDEG,LDEG,GDEG
1,10,10,10,2,Time,0.2056074064311012,Nodes on fire,0.02867787360912155,5.873308897018433,"[0.8322312336702639, 0.850096014834767, 0.005005366747244944, 0.0878189354736496, 0.5853807195805032]","[0.14377028930388636, 0.13103209888374112, 0.063022957903352, 0.9628909871289537, 0.9828468588497336]","[0.015831625739552435, 0.02896178634171742, 0.6643868358875816, 0.42219701648693997, 0.212547982388957]","[0.5783841819320936, 0.13262163820551387, 0.29630159185431915, 0.5480469042339429, 0.014243194248806823]","[0.794513977724389, 0.5245252674984506, 0.5058829721652971, 0.1499147689047874, 0.2971281088225597]","[0.816520144794028, 0.38299013081049604, 0.12117480528403779, 0.9782007102018427, 0.7466533543447457]","[0.9280050091166684, 0.3846450131163447, 0.7084212077917179, 0.6182004039203377, 0.8942000830686192]","[0.844007850240379, 0.3605068428530901, 0.4801470615186393, 0.03714839714649176, 0.34476527272911706]","[0.5593152816095769, 0.367394806940905, 0.5594128167463917, 0.48566792829636085, 0.5926446503251404]","[0.27852412662702697, 0.5246751477743747, 0.8254102603132896, 0.8455143258938919, 0.7555794117379732]",GDEG,GDEG,LDEG,LDEG,GDEG,LDEG,GDEG,LDEG,GDEG,GDEG
2,10,10,10,2,Time,0.016201609749919466,Nodes on fire,0.20826609013550257,5.873308897018433,"[0.05985863343938491, 0.16300121958006364, 0.03664703511554712, 0.7809492176017759, 0.7106901588489201]","[0.26726740263657767, 0.2019598080880225, 0.2660537500744462, 0.8916716717139824, 0.6720327601184874]","[0.6915685742690221, 0.8989249004200364, 0.801195310475182, 0.5303329736887429, 0.3390653285647939]","[0.36548179394474056, 0.27147671392865313, 0.6432099277123411, 0.9976598204497155, 0.4161848458916344]","[0.07708187078180162, 0.026645550237100135, 0.5198108540101121, 0.7954276001074615, 0.4712684972804686]","[0.49603213010995795, 0.7489055526047734, 0.20647251207083894, 0.18083680885082942, 0.7519392526760849]","[0.5908090405597143, 0.4059723676427539, 0.8380564755431099, 0.734290010904208, 0.39781457553097155]","[0.6876321087136958, 0.29402683772818117, 0.6900664648212596, 0.4823946286606019, 0.053919763966259526]","[0.05710476566817324, 0.36037100891015394, 0.15236196165864913, 0.2565086498015514, 0.9408156718099977]","[0.7521437136156378, 0.4687274066021808, 0.9338418335557488, 0.29780887464972017, 0.6276438394249096]",LDEG,LDEG,LDEG,LDEG,LDEG,LDEG,LDEG,LDEG,LDEG,LDEG
3,10,10,10,2,Time,0.02066422787624167,Nodes on fire,0.13711042601744738,5.873308897018433,"[0.9861519262909393, 0.722310444583959, 0.41508332836756523, 0.9907651237885278, 0.5283639780314617]","[0.8759984587453329, 0.709449474377536, 0.9118716488954398, 0.3689794330434363, 0.12469166127027187]","[0.4404944065196321, 0.5971100732061643, 0.4291347114708419, 0.7242868894513924, 0.5172907918712832]","[0.936623603862295, 0.9603176727738887, 0.6385922391175616, 0.6449212510540007, 0.125463101363671]","[0.6214690827930609, 0.2820603605202324, 0.22639562000606317, 0.45504416709381124, 0.5690043936420474]","[0.8932163422754735, 0.8801635885055172, 0.6967873753813382, 0.010714019441476541, 0.7695923766202492]","[0.2838362491329678, 0.6660034710569369, 0.87454204316739, 0.16238521410512063, 0.06151609890024634]","[0.1365354340957432, 0.1561613230080522, 0.6741728346769326, 0.32390578651412594, 0.7816411706667606]","[0.9347265981329446, 0.2722022668315589, 0.10525177615758763, 0.3422052575314425, 0.20259293486155316]","[0.1402695663012663, 0.7434328004850099, 0.10015958998629981, 0.05681726598809633, 0.7589851860633863]",GDEG,LDEG,LDEG,GDEG,GDEG,LDEG,LDEG,LDEG,GDEG,LDEG
4,10,10,10,2,Time,0.8029522687194592,Nodes on fire,0.008885285491945671,5.873308897018433,"[0.7508785369638018, 0.32004757995784916, 0.7891202423644964, 0.47907456044677266, 0.3986078987629592]","[0.2089788565139593, 0.1321993118104483, 0.7258401756125992, 0.586247937047208, 0.8875846542657096]","[0.8226947394431571, 0.8251085787140054, 0.8764401063108325, 0.7555241105109618, 0.38551860988594555]","[0.9353931082242547, 0.7970609531805253, 0.5550534388508166, 0.9569002938588091, 0.41131077546540074]","[0.45132742195269526, 0.2570380178079025, 0.7944918744820053, 0.5117308843036849, 0.27201952468641677]","[0.2765547085064476, 0.49339712787631906, 0.3133838547287289, 0.1091307459585289, 0.4827206222636984]","[0.3713931824005815, 0.003975108589035936, 0.32656400876115244, 3.5794844224779077e-05, 0.6127867408763316]","[0.513354899015159, 0.09093611240305777, 0.4663981738293954, 0.6801069769104887, 0.42736672949209964]","[0.8882972059750184, 0.04250209369546609, 0.044295135474784586, 0.9176950713140596, 0.7843051416466321]","[0.9621314352109027, 0.8033541174991258, 0.44542743395648565, 0.7210974380204266, 0.9094979787862814]",LDEG,GDEG,LDEG,LDEG,GDEG,LDEG,LDEG,GDEG,GDEG,GDEG
